	TCGA.3G.AB0O.01A	TCGA.3G.AB0Q.01A	TCGA.3G.AB0T.01A	TCGA.3G.AB14.01A	TCGA.3G.AB19.01A	TCGA.3Q.A9WF.01A	TCGA.3S.A8YW.01A	TCGA.3S.AAYX.01A	TCGA.3T.AA9L.01A	TCGA.4V.A9QI.01A	TCGA.4V.A9QJ.01A	TCGA.4V.A9QL.01A	TCGA.4V.A9QM.01A	TCGA.4V.A9QN.01A	TCGA.4V.A9QR.01A	TCGA.4V.A9QS.01A	TCGA.4V.A9QT.01A	TCGA.4V.A9QU.01A	TCGA.4V.A9QW.01A	TCGA.4V.A9QX.01A	TCGA.4X.A9F9.01A	TCGA.4X.A9FA.01A	TCGA.4X.A9FB.01A	TCGA.4X.A9FC.01A	TCGA.4X.A9FD.01A	TCGA.5G.A9ZZ.01A	TCGA.5K.AAAP.01A	TCGA.5U.AB0D.01A	TCGA.5U.AB0E.01A	TCGA.5U.AB0F.01A	TCGA.5V.A9RR.01A	TCGA.X7.A8D6.01A	TCGA.X7.A8D6.11A	TCGA.X7.A8D7.01A	TCGA.X7.A8D7.11A	TCGA.X7.A8D8.01A	TCGA.X7.A8D9.01A	TCGA.X7.A8DB.01A	TCGA.X7.A8DD.01A	TCGA.X7.A8DE.01A	TCGA.X7.A8DF.01A	TCGA.X7.A8DG.01A	TCGA.X7.A8DJ.01A	TCGA.X7.A8M0.01A	TCGA.X7.A8M1.01A	TCGA.X7.A8M3.01A	TCGA.X7.A8M4.01A	TCGA.X7.A8M5.01A	TCGA.X7.A8M6.01A	TCGA.X7.A8M7.01A	TCGA.X7.A8M8.01A	TCGA.XH.A853.01A	TCGA.XM.A8R8.01A	TCGA.XM.A8R9.01A	TCGA.XM.A8RB.01A	TCGA.XM.A8RC.01A	TCGA.XM.A8RD.01A	TCGA.XM.A8RE.01A	TCGA.XM.A8RF.01A	TCGA.XM.A8RG.01A	TCGA.XM.A8RH.01A	TCGA.XM.A8RI.01A	TCGA.XM.A8RL.01A	TCGA.XM.AAZ1.01A	TCGA.XM.AAZ2.01A	TCGA.XM.AAZ3.01A	TCGA.XU.A92O.01A	TCGA.XU.A92Q.01A	TCGA.XU.A92T.01A	TCGA.XU.A92U.01A	TCGA.XU.A92V.01A	TCGA.XU.A92W.01A	TCGA.XU.A92X.01A	TCGA.XU.A92Y.01A	TCGA.XU.A92Z.01A	TCGA.XU.A930.01A	TCGA.XU.A931.01A	TCGA.XU.A932.01A	TCGA.XU.A933.01A	TCGA.XU.A936.01A	TCGA.XU.AAXV.01A	TCGA.XU.AAXW.01A	TCGA.XU.AAXX.01A	TCGA.XU.AAXY.01A	TCGA.XU.AAXZ.01A	TCGA.XU.AAY0.01A	TCGA.XU.AAY1.01A	TCGA.YT.A95D.01A	TCGA.YT.A95E.01A	TCGA.YT.A95F.01A	TCGA.YT.A95G.01A	TCGA.YT.A95H.01A	TCGA.ZB.A961.01A	TCGA.ZB.A962.01A	TCGA.ZB.A963.01A	TCGA.ZB.A964.01A	TCGA.ZB.A965.01A	TCGA.ZB.A966.01A	TCGA.ZB.A969.01A	TCGA.ZB.A96A.01A	TCGA.ZB.A96B.01A	TCGA.ZB.A96C.01A	TCGA.ZB.A96D.01A	TCGA.ZB.A96E.01A	TCGA.ZB.A96F.01A	TCGA.ZB.A96G.01A	TCGA.ZB.A96H.01A	TCGA.ZB.A96I.01A	TCGA.ZB.A96K.01A	TCGA.ZB.A96L.01A	TCGA.ZB.A96M.01A	TCGA.ZB.A96O.01A	TCGA.ZB.A96P.01A	TCGA.ZB.A96Q.01A	TCGA.ZB.A96R.01A	TCGA.ZB.A96V.01A	TCGA.ZC.AAA7.01A	TCGA.ZC.AAAA.01A	TCGA.ZC.AAAF.01A	TCGA.ZC.AAAH.01A	TCGA.ZL.A9V6.01A	TCGA.ZT.A8OM.01A
ENSG00000165553.4	257.7786774	23.67554391	749.1148999	270.4375265	199.0588064	10.39281817	0	3.525539486	51.72233084	31.17024722	20.89210287	4.79876822	4.455411983	126.5102695	323.749402	226.8683477	4.966855649	0	7.687985298	12.07978132	269.7238209	20.77427689	107.256049	3.986400065	658.7085045	11.65258059	3.27706961	44.40366554	1103.522591	132.3192173	71.89298839	3.889348872	12.65157339	8.043945461	8.00994581	23.26142007	1.732443836	323.5528898	11.58530756	10.50625013	8.085177274	516.1481228	50.49330347	10.37262408	0.814898896	5317.923759	3.071900224	18.79566925	47.29611653	3876.676777	0	4.014831732	0	1.493090162	7.426602656	7.794659779	46.87088679	0.72335455	11.35034294	51.33490726	0.851367107	121.6331184	42.18841323	210.6253608	10.88784173	15.80457598	8.955500753	2.07438101	0.755400705	0.844730264	0.84604975	13.4426317	10074.89713	127.7052358	0	18.4408722	378.5375668	24.47085261	0	73.9633995	444.012559	126.473351	264.2676521	89.50399055	0	0	1.105596644	0	11.66124784	0.736316556	15.84803956	1.595181886	227.5992696	6.671047551	4.624958579	0.769436803	2.158123362	0	55.65376771	0	4.00104003	3.314933548	0.918852244	16.20525636	9551.232507	180.2545804	1.433964512	7.936662275	6.165163035	23.79468699	2.577843071	203.4137598	2.692771012	1.45915228	18.75048854	2.365398408	12.73442342	192.7963913	19.71484101	186.6789185	2.464045174	0
ENSG00000165621.8	0	106.158084	9.665998709	23.2091907	14.21848617	6.928545444	2366.747421	0	14.77780881	8.13136884	6.647487276	135.0510485	48.37304439	142.3240532	0	11.67704731	0.827809275	19.38842379	64.5790765	23.40457632	4.964242103	130.3113732	51.10858709	32.88780053	21.03804695	11393.8933	178.0541155	1987.064033	2.841689077	129.9978275	46.14027613	23.33609323	18.97736009	0	18.20442229	90.46107805	76.80501004	1.438012843	61.23662566	32.21916706	99.33217793	3.308641813	29.98039893	219.4628884	158.9052848	18.93341792	59.39007099	266.6635574	2.149823479	6.130748725	32.28177364	22.4830577	651.4534576	106.0094015	0.928325332	2.783807064	3.289185038	23.87070016	91.61348227	186.740025	58.74433041	33.58526405	0.897625814	11.45660958	125.573108	45.30645115	34.70256542	204.3265295	333.8871115	53.21800662	169.20995	11.37453451	10.89047252	2.280450639	46.33366541	53.2736308	21.24445528	0	13336.01363	10194.04854	20.92988493	8.603629323	1.90120613	8.582574436	0	19.37201351	45.32946242	15.38662916	24.38260912	58.90532445	3.962009889	29.51086489	12.30266322	474.9785857	102.4097971	830.2223104	301.0582089	361.6532369	429.4194122	52.25994752	7.001820053	72.92853805	28.48441957	63.80819692	25.0574139	15.8331726	31.54721926	26.98465174	28.18360245	46.33702203	60.57931217	10.17068799	0	98.49277891	7.031433201	1990.48276	850.6594842	0	70.64484696	0	44.35281313	40.73223882
ENSG00000165626.17	56.22333292	546.0649644	119.616734	100.9095248	701.651383	114.3209998	123.3239481	45.83201332	55.94456192	29.81501908	80.71948835	335.2282371	418.8087264	349.0327971	490.1028496	57.55116172	77.81407183	221.0280312	116.8573765	283.8748611	56.2614105	436.2598146	166.2828679	209.2860034	253.1820133	121.9636769	315.6910391	186.4953953	200.8126948	113.748099	237.1395587	143.9059083	391.49591	14.30034749	48.78785175	413.5363568	388.0674192	12.94211559	125.7833392	112.7670847	261.0357234	112.4938216	268.2456747	486.9674041	386.2620768	801.1202458	205.817315	339.4967757	2.149823479	128.7457232	124.3446096	281.8411876	90.60983343	140.3504753	11.13990398	159.7905255	53.44925687	115.7367281	762.9051931	372.7360658	189.0034978	434.793013	32.31452929	76.67115644	873.2049071	450.9572347	245.1568331	561.1200632	784.8613322	262.7111121	758.9066258	52.73647821	234.7501854	132.2661371	126.7083911	733.5369164	341.8425986	10.87593449	1950.89545	1073.329332	94.93197809	90.33810789	242.4037816	74.7910058	15.35958499	140.887371	150.3611436	1078.98737	231.1047299	484.4962936	188.1954697	193.8145991	25.83559277	1070.036027	356.7825189	927.1713476	541.6889638	76.55433482	1390.711764	307.6434646	114.0296409	901.661925	452.0753042	174.2065059	253.8424973	97.43490833	676.1142672	104.763942	828.7740595	1222.921676	500.7460165	37.77684111	16.15662607	518.7286356	106.6434036	173.856783	478.8143204	242.473989	271.0790639	35.09002228	721.1438875	110.8822057
ENSG00000165731.20	25.45962246	19.09318057	36.24749516	100.9095248	24.72780204	72.74972716	58.98101864	1.410215794	14.77780881	42.01207234	19.94246183	39.07568407	11.45677367	218.0043037	29.43176382	25.02224423	4.966855649	2.585123172	10.76317942	6.039890662	13.23797894	12.27570907	9.357910313	4.983000081	78.34858864	134.3930962	88.48087946	11.10091639	31.25857984	53.39196486	17.16847484	3.889348872	442.1022036	32.17578185	230.1038978	24.98448822	17.32443836	8.628077061	3.310087874	35.72125043	15.01532922	31.98353752	5.522705067	105.3640235	15.48307903	222.4676606	4.095866965	93.97834623	15.04876435	16.34866327	8.369348721	19.27119231	49.99163223	95.55777039	12.99655465	27.28130923	293.5597647	13.02038191	19.45773075	50.5909231	5.108202645	88.0478544	3.590503254	47.58899365	75.48903603	25.28732157	38.0608782	11.40909555	9.820209161	18.58406581	16.920995	31.02145777	79.86346514	8.361652343	15.12936013	35.51575387	60.83639467	126.4327385	318.1567849	43.86201598	88.95201097	114.42827	30.41929808	36.78246187	107.517095	14.0887371	6.633579867	10.57830755	12.72136128	11.04474834	50.1854586	18.34459169	99.65157211	24.01577118	92.49917158	13.84986245	71.21807093	14.51892557	56.91862607	4.930183728	18.00468014	30.66313532	17.45819264	9.115456702	157.9706528	29.2304725	23.66041444	33.33398156	6.165163035	31.30879867	12.88921535	11.62364342	0.673192753	16.78025122	2.343811067	7.096195223	22.92196215	7.096799678	16.42903418	33.68642139	66.52921969	11.31451078
ENSG00000165794.10	123.0548419	11.45590834	96.65998709	251.2647167	26.5823872	41.57127266	435.3871558	160.0594927	312.4451006	79.95846026	73.12236003	22.62276446	7.637849114	1437.924759	332.7068953	100.0889769	48.84074721	6.462807929	9.225582358	2.264958998	208.4981683	15.10856501	261.3016495	18.93540031	861.834475	3819.715918	69.91081834	444.0366554	189.4459385	37.14223642	15.02241548	6.806360526	19.68022528	69.714194	74.27404296	10.33840892	43.31109589	4.31403853	1.655043937	12.60750015	19.63543052	464.3127344	9.4674944	23.47488607	35.04065254	1603.42383	3.071900224	43.46498513	122.5399383	245.229949	17.93431869	4.817798078	48.42939373	50.76506552	400.1082181	86.29801898	199.8179911	16.63715466	10.53960416	13.39171494	2.554101322	262.3281435	66.4243102	149.8172022	47.90650363	12.64366079	44.77750377	54.97109676	164.6773536	13.51568422	57.531383	13.4426317	177.8777178	234.1262656	29.31313526	876.2829271	175.7495846	16.31390174	197.8865277	5370.946859	781.8807015	180.6762158	264.2676521	166.7471605	17.91951583	8.805460687	6.633579867	107.7064041	1.06011344	19.880547	64.71282819	9.571091315	102.1121048	128.084113	20.48195942	138.4986245	28.0556037	3.959706973	61.34563032	31.55317586	12.00312009	30.66313532	11.94507918	35.44899829	373.6823029	45.0636451	91.77372874	65.08063066	8.807375765	8.140287655	48.97901835	151.1073644	125.2138521	24.80558876	90.23672609	895.3032974	12.73442342	35.48399839	13.14322734	136.1492864	24.64045174	11.31451078
ENSG00000165799.5	7.425723216	420.8136999	0	43.39109566	76.65618633	41.57127266	20.37526098	110.7019399	141.4447415	1.35522814	599.2234959	307.1211661	105.0204253	216.8747477	8.957493335	4.170374038	126.654819	43.94709392	129.158153	43.7892073	56.2614105	441.9255265	25.19437392	90.69060148	127.6791815	15.53677412	386.6942139	0	61.56993	573.3832748	302.5943691	294.618177	35.84612461	17.87543436	56.06962067	301.5369268	123.0035123	0	72.82193322	238.1416696	154.7733935	31.98353752	59.17184	385.9708012	171.1287682	359.7349405	109.5644413	252.5668055	6.449470437	49.0459898	227.1680367	128.4746154	1.562238507	65.69596714	3.713301328	618.5619296	14.80133267	167.0949011	210.7920831	311.7293644	169.4220544	763.3839747	43.08603905	3.525110641	682.3047487	518.3900922	446.6556001	483.3307753	302.9156826	92.07559876	193.7453928	18.61287466	67.76294012	61.57216725	465.2278241	30.05179173	5.793942349	9.516442681	26.57133588	5.160237174	17.93990137	46.45959834	38.0241226	6.130410312	12.79965416	190.1979508	77.39176511	44.23655884	16.96181504	123.7011814	19.81004945	139.578415	321.0995101	373.5786629	53.51737784	394.7210799	710.022586	0	86.01036828	241.5790027	81.02106061	236.1890153	90.04751995	377.7850389	53.38318613	60.89681771	928.4920213	1.587332455	49.32130428	254.8536212	139.2035258	29.05910855	109.057226	71.49846173	8.203338735	1.182699204	7.64065405	4.731199786	123.2177563	21.05401337	391.7831826	314.5433997
ENSG00000165810.17	1648.510554	8296.368823	3429.013042	17388.72931	11633.81267	2567.026087	1551.736981	991.3817035	1645.614567	3068.236509	3254.419842	3566.170326	2833.642021	6166.246081	10162.91601	2529.748891	296.3557204	2923.774307	1503.769924	2666.611727	1064.002557	8491.013534	413.9075715	2691.816644	26713.96693	297.5292245	3674.687389	279.7430929	3929.108764	1276.764377	8183.99735	3067.723923	7335.803972	305.6699275	684.4862783	7086.117781	2658.146325	1855.036568	3220.715501	2423.441696	3548.237798	1182.288008	4025.263036	4275.70483	7059.469138	4536.92027	1683.401323	1360.336562	896.4763907	2722.052434	4092.611524	3122.736121	2219.940919	4797.298691	4629.55843	2032.179157	1130.657357	2716.196337	4108.013404	1477.552548	2228.02772	9117.945334	575.3781465	1518.441409	3984.224219	4178.72989	5056.499613	9608.532838	8394.012631	1602.453311	6056.87016	5352.235514	7758.856644	8066.71406	951.2585184	6310.193269	2744.397359	4543.421634	873.3578557	376.6973137	6529.376604	1934.956235	4712.139393	1728.775708	6095.195312	2474.334453	1327.82157	2304.147717	4943.308971	2077.88532	3790.322794	2395.165602	10385.90829	14847.75053	4232.497808	5015.958518	10399.99648	124.0708185	4157.58942	2640.606405	3025.786523	6407.766548	2372.476495	4374.406389	7279.723464	2314.079073	5299.215853	4081.031742	2596.414375	13528.53191	2217.589502	6642.912214	1783.960796	2189.457996	2993.046733	555.8686258	458.439243	8092.717233	2534.999974	1727.832697	3131.801416	1158.605904
ENSG00000165816.13	62.58823854	1695.474435	83.36923886	265.3920502	2924.062592	911.1037259	509.3815246	26.79410009	222.7226899	567.8405907	116.8058478	1018.024401	789.8808959	4.51822391	8.957493335	188.5009065	98.5093037	779.4146363	361.335309	398.6327837	148.9272631	1133.142376	122.3726733	1415.172023	81.97583811	648.6603197	2324.53471	359.6696909	40.73087677	814.8078115	805.8452878	764.2570533	1252.505766	151.0474203	735.4586607	3218.691311	1029.071638	28.76025687	263.151986	1365.812517	972.5313235	111.390941	1092.706645	1047.635032	1550.752599	288.7346233	648.1709472	1589.408781	36.54699914	136.9200549	565.5288493	499.4450674	17.18462358	1839.48708	313.7739622	360.7813955	32.06955412	352.9970206	1961.177112	557.2441382	686.2018886	1006.650212	39.49553579	40.53877237	4108.345614	1124.232172	1089.212779	1383.612134	4693.304578	794.8911783	2457.774524	1881.968438	395.6871682	359.5510507	865.2102826	6.1469574	178.6465558	50.30119703	2159.969909	151.3669571	45.59724932	266.712509	311.7978053	148.3559295	0	558.2662075	522.9472128	1064.562405	620.1663625	349.7503639	519.0232955	996.1910877	2423.624655	1695.113183	783.6001249	4166.500288	3471.341427	59.3956046	2872.493329	1009.701628	665.172905	1531.499299	1269.853802	2758.944895	103.4980139	395.8293151	1402.417292	125.399264	435.0843628	3674.400612	913.8453687	47.9475291	43.75752895	738.3310538	24.61001621	44.94256975	71.31277113	1601.511127	586.5165201	82.81245258	880.4854754	210.4499005
ENSG00000165828.15	0	3.818636115	1.208249839	5.04547624	6.181950511	1.732136361	4.289528628	0.705107897	5.277788861	2.71045628	18.99282079	3.427691585	2.545949705	0	1.279641905	0	1.65561855	5.170246344	9.225582358	5.28490433	3.309494735	5.665711878	0	0	0.725449895	2.330516119	2.184713073	31.08256588	0	0	16.09544516	0	2.811460754	1.787543436	1.456353784	5.16920446	6.352294064	0	6.620175747	1.40083335	5.775126624	2.205761208	3.155831467	2.183710332	3.259595585	0	1.023966741	3.524187983	0	0	1.195621246	2.408899039	3.124477015	7.465450811	1.856650664	1.113522826	0	2.170063651	4.864432687	0.743984163	0.851367107	2.723129517	0	0	7.258561156	2.107276798	2.238875188	8.29752404	3.777003523	5.068381583	3.384199	1.034048592	4.840210009	0	1.891170017	0.682995267	0.965657058	1.359491812	3.496228405	1.720079058	0	0.860362932	0	1.226082062	0	1.761092137	2.211193289	10.57830755	1.06011344	6.626849001	1.981004945	1.595181886	0	10.67367608	2.642833474	3.077747212	2.158123362	5.279609298	3.794575071	4.930183728	3.000780023	7.458600482	2.756556733	0	0	1.217936354	7.169822558	0	2.642212729	3.130879867	9.022450748	2.905910855	1.346385506	6.566185261	3.515716601	2.365398408	12.73442342	2.365599893	1.642903418	2.807201782	3.285393565	6.788706469
ENSG00000165863.17	2.121635205	41.24127004	14.49899806	26.23647645	42.65545852	12.12495453	1.072382157	1.410215794	22.16671322	10.84182512	216.518157	92.54767281	72.55956658	14.68422771	14.07606096	2.502224423	0.827809275	90.47931101	123.0077648	52.09405696	4.964242103	60.43426003	1.43967851	116.6022019	55.134192	1.553677412	195.53182	2.220183277	2.841689077	51.07057508	250.0159149	48.6168609	31.62893348	14.30034749	14.56353784	177.4760198	275.4585699	0	54.61644992	44.12625054	69.30151949	3.308641813	77.31787094	8.188913745	207.7992185	1.18333862	60.41403774	22.31985723	0	4.087165817	86.0847297	56.20764424	1.562238507	85.10613925	0	17.2596038	2.466888779	31.82760022	51.07654321	17.11163575	60.44706463	31.76984437	3.590503254	5.287665961	196.7070073	91.6665407	141.0491369	1080.752506	541.6223053	60.820579	343.4961985	21.71502044	67.76294012	3.040600852	1.891170017	30.05179173	9.656570582	12.2354263	0.699245681	0.860039529	16.44490959	17.20725865	7.60482452	2.452164125	5.119861665	234.2252543	61.91341209	322.1575481	191.8805327	74.36797212	4.622344871	141.1735969	8.611864257	212.1393121	48.89241926	1061.053351	547.0842722	2.639804649	178.3450283	142.9753281	44.01144033	71.27107127	15.62048815	76.97496771	82.79841115	31.66634521	145.5473979	15.87332455	47.55982913	93.92639601	143.0702904	2.905910855	1.346385506	63.47312419	3.515716601	0	0	16.55919925	69.00194354	1.403600891	23.81910335	88.2531841
ENSG00000165887.12	5.304088012	0	9.665998709	96.87314381	1.236390102	12.12495453	71.84960453	14.10215794	6.333346633	6.7761407	2.848923118	1.371076634	0.636487426	59.86646681	49.9060343	10.8429725	4.966855649	2.585123172	3.075194119	1.509972666	36.40444209	0.944285313	25.19437392	4.983000081	44.97789348	36.51141919	1.092356537	126.5504468	169.5541149	6.964169329	3.219089032	0.972337218	17.57162971	12.51280405	4.369061351	4.307670384	1.154962557	0	1.655043937	6.303750077	2.31005065	17.64608967	2.3668736	13.64818958	0	146.7339889	6.143800448	2.349458656	30.0975287	32.69732654	13.1518337	1.605932693	7.811192537	17.91708195	0.928325332	10.02170543	56.73844191	0.72335455	4.053693906	2.23195249	4.256835537	39.03152308	2.692877441	14.10044256	8.710273388	16.85821438	7.836063159	4.14876202	1.510801409	1.689460528	0.84604975	108.5751022	61.71267761	10.64210298	136.1642412	5.463962133	48.28285291	31.26831167	11.1879309	37.84173928	5.232471234	9.463992255	25.66628275	19.617313	33.27910082	3.522184275	2.211193289	2.884992968	0	0	43.58210878	0.797590943	28.29612542	6.003942796	8.589208789	3.847184015	7.553431766	0	8.221579321	2.958110237	4.00104003	2.486200161	0.918852244	24.30788454	10.89452778	4.871745416	12.9056806	84.12862012	1.761475153	0.626175973	0.644460768	10.17068799	4.712349272	1.45915228	5.859527668	5.91349602	25.46884683	4.731199786	0	8.421605347	11.49887748	4.525804313
ENSG00000165949.12	20292.37991	1358.67073	18176.91057	31519.09007	8803.715722	2317.598451	67301.6318	15998.89819	15449.14355	3461.25267	68169.98201	4770.661149	1568.305018	204260.9961	39236.38009	21221.36533	1201.979067	709.6163106	2949.11116	1602.835985	57735.7904	5342.766301	45847.28198	566.0688092	22034.8151	22502.6868	1538.038003	23283.06203	75778.37538	40529.14411	2215.806284	538.6748188	4293.100571	29380.06391	6912.583234	3234.198924	592.4957918	940.4603996	7575.136099	6381.496328	1739.468139	51487.98101	5147.95008	3771.267744	837.7160653	211493.3782	977.8882379	80460.73585	93895.69026	56325.23212	1084.42847	2733.297443	14977.18057	4848.063757	13554.47817	15809.24032	58516.24642	4918.087588	34074.54023	616.7628713	1042.924707	19354.18919	2852.654835	18951.87608	1337.752821	3422.21752	2525.451212	6809.155665	490.2550573	1430.973067	891.7364365	1470.417098	39064.12493	28701.75174	1961.143307	8864.595566	14303.31235	31150.03588	6568.014682	2716.864872	1622.813578	29765.97637	25382.05244	15458.44264	61220.74586	1870.27985	2733.034905	1408.838233	547.0185351	198.80547	3114.800108	722.6173943	76776.00012	791.8533443	8279.997273	513.9837844	1143.805382	6963.804664	1315.452691	1593.435381	1728.449293	1630.118572	1375.52181	780.8907908	27308.22334	2947.405977	856.0768134	5479.471635	7449.278422	574.8295436	1023.403699	6159.078056	8192.755805	706.2297036	30938.30609	27846.65276	52157.65143	7394.865265	713.0200833	58064.16167	1170.421457	4799.615474
ENSG00000165973.19	8.486540818	869.885307	4.832999354	83.75490558	50.69199419	81.41040897	0	9.871510561	5.277788861	24.39410652	124.4029762	69.23937003	966.1879129	988.3614804	1.279641905	185.9986821	14.07275767	67.21320247	287.5306501	1.509972666	23.16646315	273.8427408	34.55228423	54.81300089	18.86169726	45.83348367	37.14012224	15.54128294	10.41952661	6.964169329	306.8864878	268.3650722	223.5111299	257.4062548	144.1790246	118.8917026	449.2804347	2.876025687	130.748471	181.4079189	233.3151156	109.1851798	6.311662933	20.74524816	676.3660838	964.4209754	667.6263153	14.09675193	206.383054	10.21791454	52.60733481	17.66525962	3.124477015	2.986180325	494.7974019	23.94074075	69.0728858	137.4373646	138.6363316	150.284801	38.31151983	106.2020512	246.8470987	204.4564172	107.4267051	567.911097	42.53862858	63.2686208	785.6167329	1273.008508	214.0505868	284.3633629	76.23330764	26.60525745	49.17042043	0.682995267	770.5943324	12.2354263	25.8720902	809.2971969	56.80968768	48.18032421	3.80241226	2.452164125	0	158.4982924	108.3484712	341.3908345	20.14215536	346.0687812	15.18770457	22.3325464	52.90145186	0	186.3197599	270.8417546	455.3640293	1.319902324	166.9613031	7.888293965	131.034061	680.3901107	1507.836533	2.025657045	41.39920557	25.57666344	68.1133143	253.9731928	494.974518	5.009407787	474.9675858	1.452955427	148.1024057	439.2048363	3.515716601	1.182699204	2.546884683	4.731199786	216.8632511	77.19804901	11.49887748	0
ENSG00000166016.6	373.407796	1061.58084	93.03523757	497.4839573	1740.837264	434.7662266	1187.127048	323.6445248	385.2785868	220.9021868	263.0505679	683.4817021	591.2968189	158.1378369	168.9127315	180.1601584	350.1633232	385.1833526	385.936862	383.5330571	230.0098841	627.0054478	498.1287643	466.4088076	779.8586369	782.2765772	770.1113583	241.9999772	155.3456695	406.2432109	329.420111	652.4382733	527.1488914	304.7761558	629.1448345	1225.101457	765.162694	391.1394934	274.7372935	540.0212566	567.1174345	287.8518377	684.8154283	827.6262159	914.3165615	754.9700396	437.2337985	417.0289114	133.2890557	169.6173814	441.1842397	652.8116395	396.8085809	561.401901	797.4314602	216.5801896	178.4382883	480.3074214	364.8324515	889.061075	393.3316036	939.4796835	403.9316161	157.7487012	1543.895958	839.7498039	430.9834738	510.2977284	630.0041877	685.9209743	993.2624065	458.0835264	243.2205529	266.0525745	1009.884789	158.4549019	298.388031	392.8931336	432.1338309	743.0741531	556.8844384	430.1814662	267.1194612	185.1383914	235.5136366	415.6177444	310.6726571	629.8901313	386.9414056	752.5155199	241.6826032	665.1908464	381.3825599	653.76266	483.6385257	641.7102937	1076.903557	951.6495759	564.7592564	292.8529135	489.1271437	1730.395312	785.6186689	579.3379148	254.9319501	394.6113787	321.2080506	109.5259394	856.0769243	261.1153809	504.6127811	236.8317346	558.0767923	558.8553233	370.3221486	803.0527595	532.2988988	380.8615827	747.5210551	165.6249052	518.2708349	244.3934329
ENSG00000166068.13	441.3001226	2423.306479	1086.216605	2299.72807	2463.507279	803.7112715	887.9324261	231.9804982	354.6674114	847.0175875	581.1803161	1792.682699	2099.135531	411.1583758	1099.212396	1377.891582	376.65322	1954.353118	773.411321	974.6873557	426.9248208	1189.799494	559.315101	1086.294018	1761.392345	806.3585771	2201.098421	455.1375718	1588.504194	868.1997764	1771.571998	932.471392	1643.298811	488.8931297	584.7260441	2556.171606	1879.12408	224.3300036	584.2305097	1103.85668	1312.108769	608.7900935	958.583808	2609.533847	1868.563169	1225.93881	1046.49401	1745.647781	210.6827009	606.9441238	489.0090895	901.7312069	1384.143317	1743.92931	271.9993223	1062.857537	1138.058023	616.2980769	1936.854948	8032.79701	822.4206258	1898.021274	191.1942983	1054.008082	2032.397124	5930.930547	2214.247561	2418.728258	3727.147077	1134.472744	3876.599955	893.4179837	1432.702163	445.4480248	4662.679676	1981.369269	2372.619392	640.3206433	1009.710763	990.7655375	1133.20377	797.5564383	1182.550213	749.1361401	130.5564725	1223.959035	676.6251464	3206.188851	907.4571047	1966.70152	1590.74697	919.6223572	2713.967507	5107.354005	1939.179061	4880.537641	3074.246729	586.0366321	1569.689221	1091.542677	611.1588646	3070.457199	1328.660345	2060.093215	1308.432787	671.0829311	1626.832738	2627.035213	2718.836899	2377.590171	2302.013862	321.1031494	302.2635461	2047.920225	701.9714146	1478.374005	893.9565238	1426.456735	1146.746586	676.5356295	3874.300361	556.6739305
ENSG00000166105.16	111.3858482	5.346090561	54.37124274	33.30014318	10.50931587	36.37486358	2.144764314	92.36913454	87.61129509	51.49866932	40.83456469	44.55999061	47.73655696	2.259111955	536.1699582	184.3305325	129.9660561	40.06940916	113.7821824	61.90887929	57.91615786	18.88570626	495.9692466	83.71440136	36.99794463	17.09045154	28.40126995	17.76146622	38.83641738	48.7491853	17.16847484	103.0677451	59.04067583	145.68479	141.9944939	31.87676084	39.26872694	66.1485908	66.20175747	74.94458425	138.603039	137.8600755	83.62953387	43.12827906	26.89166357	98.21710547	67.58180492	12.92202261	38.69682262	124.6585574	80.10662347	69.85807213	123.4168421	74.65450811	143.8904265	34.51920759	55.09384939	104.8864098	18.64699197	5.951873306	87.69081206	25.4158755	150.8011367	146.2920916	7.258561156	2.107276798	42.53862858	4.14876202	1.510801409	83.62829612	39.76433825	64.11101272	1804.188281	22.04435618	984.3539937	14.3429006	24.14142646	61.17713152	1.398491362	23.22106728	81.47705207	105.8246407	1170.192373	76.01708786	33.27910082	44.02730343	80.70855505	5.769985935	56.18601233	43.44267679	42.26143882	93.31814032	34.44745703	0	77.3028791	5.386057621	6.474370085	15.83882789	4.42700425	67.0504987	154.0400412	4.972400322	67.99506608	61.78253987	565.4259919	121.7936354	2.867929023	31.7466491	26.42212729	8.140287655	32.86749915	98.80096906	135.3117434	52.52948209	80.86148182	10.64429284	5.093769366	202.2587908	64.07323329	112.2880713	23.81910335	81.46447763
