	TCGA.3G.AB0O.01A	TCGA.3G.AB0Q.01A	TCGA.3G.AB0T.01A	TCGA.3G.AB14.01A	TCGA.3G.AB19.01A	TCGA.3Q.A9WF.01A	TCGA.3S.A8YW.01A	TCGA.3S.AAYX.01A	TCGA.3T.AA9L.01A	TCGA.4V.A9QI.01A	TCGA.4V.A9QJ.01A	TCGA.4V.A9QL.01A	TCGA.4V.A9QM.01A	TCGA.4V.A9QN.01A	TCGA.4V.A9QR.01A	TCGA.4V.A9QS.01A	TCGA.4V.A9QT.01A	TCGA.4V.A9QU.01A	TCGA.4V.A9QW.01A	TCGA.4V.A9QX.01A	TCGA.4X.A9F9.01A	TCGA.4X.A9FA.01A	TCGA.4X.A9FB.01A	TCGA.4X.A9FC.01A	TCGA.4X.A9FD.01A	TCGA.5G.A9ZZ.01A	TCGA.5K.AAAP.01A	TCGA.5U.AB0D.01A	TCGA.5U.AB0E.01A	TCGA.5U.AB0F.01A	TCGA.5V.A9RR.01A	TCGA.X7.A8D6.01A	TCGA.X7.A8D6.11A	TCGA.X7.A8D7.01A	TCGA.X7.A8D7.11A	TCGA.X7.A8D8.01A	TCGA.X7.A8D9.01A	TCGA.X7.A8DB.01A	TCGA.X7.A8DD.01A	TCGA.X7.A8DE.01A	TCGA.X7.A8DF.01A	TCGA.X7.A8DG.01A	TCGA.X7.A8DJ.01A	TCGA.X7.A8M0.01A	TCGA.X7.A8M1.01A	TCGA.X7.A8M3.01A	TCGA.X7.A8M4.01A	TCGA.X7.A8M5.01A	TCGA.X7.A8M6.01A	TCGA.X7.A8M7.01A	TCGA.X7.A8M8.01A	TCGA.XH.A853.01A	TCGA.XM.A8R8.01A	TCGA.XM.A8R9.01A	TCGA.XM.A8RB.01A	TCGA.XM.A8RC.01A	TCGA.XM.A8RD.01A	TCGA.XM.A8RE.01A	TCGA.XM.A8RF.01A	TCGA.XM.A8RG.01A	TCGA.XM.A8RH.01A	TCGA.XM.A8RI.01A	TCGA.XM.A8RL.01A	TCGA.XM.AAZ1.01A	TCGA.XM.AAZ2.01A	TCGA.XM.AAZ3.01A	TCGA.XU.A92O.01A	TCGA.XU.A92Q.01A	TCGA.XU.A92T.01A	TCGA.XU.A92U.01A	TCGA.XU.A92V.01A	TCGA.XU.A92W.01A	TCGA.XU.A92X.01A	TCGA.XU.A92Y.01A	TCGA.XU.A92Z.01A	TCGA.XU.A930.01A	TCGA.XU.A931.01A	TCGA.XU.A932.01A	TCGA.XU.A933.01A	TCGA.XU.A936.01A	TCGA.XU.AAXV.01A	TCGA.XU.AAXW.01A	TCGA.XU.AAXX.01A	TCGA.XU.AAXY.01A	TCGA.XU.AAXZ.01A	TCGA.XU.AAY0.01A	TCGA.XU.AAY1.01A	TCGA.YT.A95D.01A	TCGA.YT.A95E.01A	TCGA.YT.A95F.01A	TCGA.YT.A95G.01A	TCGA.YT.A95H.01A	TCGA.ZB.A961.01A	TCGA.ZB.A962.01A	TCGA.ZB.A963.01A	TCGA.ZB.A964.01A	TCGA.ZB.A965.01A	TCGA.ZB.A966.01A	TCGA.ZB.A969.01A	TCGA.ZB.A96A.01A	TCGA.ZB.A96B.01A	TCGA.ZB.A96C.01A	TCGA.ZB.A96D.01A	TCGA.ZB.A96E.01A	TCGA.ZB.A96F.01A	TCGA.ZB.A96G.01A	TCGA.ZB.A96H.01A	TCGA.ZB.A96I.01A	TCGA.ZB.A96K.01A	TCGA.ZB.A96L.01A	TCGA.ZB.A96M.01A	TCGA.ZB.A96O.01A	TCGA.ZB.A96P.01A	TCGA.ZB.A96Q.01A	TCGA.ZB.A96R.01A	TCGA.ZB.A96V.01A	TCGA.ZC.AAA7.01A	TCGA.ZC.AAAA.01A	TCGA.ZC.AAAF.01A	TCGA.ZC.AAAH.01A	TCGA.ZL.A9V6.01A	TCGA.ZT.A8OM.01A
hsa-mir-182	581539.814	74483.794	755154.046	95265.113	2345879.595	199721.835	97285.262	27098.883	8782.122	456925.109	947969.192	12173.658	122841.985	49085.465	79850.274	1682169.193	230681.696	62304.232	124651.651	46629.333	528463.987	66004.422	101256.669	31351.031	376266.227	255415.932	132341.397	90808.86	303058.176	26290.212	236461.679	83632.951	17836.994	41051.128	79338.019	189579.256	14297.358	29110.541	279459.886	40111.237	109111.312	407847.074	73060.44	10888.437	401358.597	480801.312	21103.455	178576.051	637466.325	292667.128	115202.575	228767.311	38708.51	159474.149	241103.919	377132.834	154653.321	82536.238	95507.389	44262.041	42333.793	408295.973	377903.639	482186.583	22302.559	115844.712	415853.82	568052.046	324857.024	37913.909	376270.97	44431.833	119110.816	838012.119	135200.334	273669.607	90100.164	196663.85	191136.158	356090.066	466057.356	260754.91	294255.901	666855.867	356473.42	87811.095	80123.537	223161.764	8538.793	156985.796	178400.994	13773.879	13172.183	94598.086	518035.322	532964.722	534713.299	134186.606	265378.239	256019.92	212528.591	51108.267	144673.618	238149.466	178115.667	24024.816	492123.071	1118782.678	79323.871	137491.846	207417.342	797039.042	11153.467	141224.398	117108.749	51184.063	158964.144	244383.744	136117.232	920641.201	308402.423	71555.97
hsa-mir-183	194650.649	14988.081	308938.697	23260.579	775463.844	95852.299	38822.103	9161.89	2878.678	126901.663	475001.769	2514.491	23118.379	15636.173	16930.748	771127.153	75662.598	15153.396	27826.134	12939.329	178460.284	15409.779	29803.956	7642.354	104241.293	107336.516	35157.527	40457.267	63651.877	10138.409	52573.234	21360.866	7343.491	16839.231	33831.651	44757.554	3724.95	10450.654	74163.609	11784.925	25885.705	193057.569	17488.49	3006.451	92858.478	175811.424	5197.3	36467.437	257664.593	93019.55	30070.255	50432.956	9770.626	50580.545	116964.074	152731.431	50452.538	18817.752	30019.398	14927.947	9862.882	125892.716	157861.847	204393.007	5507.011	19872.767	76020.315	107497.216	80544.517	8409.501	82156.416	10748.531	25059.408	377178.07	50245.682	81133.518	24373.294	50663.562	95590.064	149747.458	172478.234	80665.194	110825.976	286561.543	92203.163	19573.009	17896.8	45765.774	2121.559	31213.665	36131.037	2940.897	3661.887	16710.547	162204.269	91777.828	76274.927	70007.776	85191.344	115044.891	48952.007	10057.552	30337.32	43437.975	60092.337	7486.875	129753.698	374658.164	19826.821	42430.114	45784.147	290442.608	4004.242	37870.343	32427.574	25937.966	65507.088	69879.254	25026.539	353284.698	55146.919	32847.826
hsa-mir-185	1809.468	396.895	1045.284	718.418	539.793	1023.021	717.614	1477.15	1374.676	960.441	1174.637	731.127	634.421	872.934	911.848	1078.775	1173.133	1007.944	784.994	1233.82	1294.105	499.681	932.19	1050.384	1315.147	1223.589	580.851	1175.605	694.294	1015.211	481.319	1106.235	912.265	1425.998	700.357	613.629	590.562	1625.819	1017.723	1083.549	945.952	1037.63	904.471	907.298	445.702	1537.402	1002.444	674.892	1342.229	1510.503	1423.686	855.271	1581.498	939.142	1481.34	730.592	1350.408	1024.717	586.58	280.333	891.636	3459.646	1494.789	952.43	500.637	499.5	536.757	833.55	617.135	815.335	821.778	1090.629	1153.186	1303.412	926.015	1093.849	775.432	1174.308	1396.037	1058.408	1141.874	941.234	1253.221	838.673	1532.761	759.169	958.645	833.495	1109.636	590.596	831.754	632.451	905.111	307.607	350.236	102.204	357.678	944.9	403.624	659.904	560.39	264.363	765.075	428.184	1022.508	497.071	491.424	474.608	588.813	336.268	584.093	750.062	1083.779	473.725	1104.7	1118.641	800.885	525.926	509.168	585.813	404.544	577.202
hsa-mir-186	3518.124	3756.305	2294.176	2784.638	3385.57	3524.068	3020.285	3363.631	4104.87	3126.006	3769.616	3462.281	4003.525	1626.124	2469.297	2428.231	4156.278	3206.088	3442.408	3240.423	3411.122	2765.103	3051.857	3423.721	2361.727	3009.982	3335.439	2738.895	2808.697	3044.912	2490.09	3838.612	2679.166	3743.244	2701.527	3283.402	4009.2	3840.527	3360.264	2337.067	2804.998	3425.677	3374.015	3399.123	3202.376	1885.529	3234.715	3003.896	3475.3	3098.507	3664.24	3184.431	3440.072	3563.069	3435.276	1997.188	3040.911	3056.512	3195.591	3923.01	2853.6	2801.557	3392.647	2132.791	3230.78	1873.778	2586.321	2831.104	2958.658	3194.372	4191.567	3218.386	2665.671	2941.462	2740.674	2117.068	2930.077	2776.502	3845.514	3683.038	2812.135	3046.067	2217.54	2164.025	2911.23	3054.425	3486.634	4380.285	3362.96	3486.392	1756.052	2805.372	3030.298	3180.586	2947.29	2724.128	1987.457	3206.463	2888.211	2514.379	2635.41	3416.16	2992.034	1938.161	2581.462	2356.424	1721.6	1953.859	3176.272	4688.337	3126.846	2965.464	2999.805	2582.446	2402.193	3316.693	3147.988	3261.097	2803.493	2787.121	2424.756	2096.642
hsa-mir-188	27.227	20.391	30.276	29.678	60.872	24.375	36.801	29.662	17.962	17.151	30.119	28.485	24.043	37.121	41.038	14.205	20.38	16.111	20.014	12.496	31.54	17.78	20.307	18.045	35.993	37.042	21.381	29.286	30.668	38.215	20.347	16.032	12.262	18.254	13.671	34.381	24.607	15.785	8.426	18.59	21.617	18.909	19.551	41.516	33.402	40.458	17.375	21.482	21.316	29.451	10.211	18.683	42.188	40.671	27.747	59.16	25.479	24.856	13.598	17.366	18.296	17.896	43.737	34.19	24.197	7.846	16.95	8.473	15.396	19.253	12.116	13.719	17.155	80.313	40.487	46.468	9.603	22.821	29.313	27.599	16.512	32.251	25.506	24.299	17.256	24.203	17.039	22.167	17.026	19.63	11.425	27.105	8.289	15.44	23.776	11.793	22.355	44.921	43.504	24.084	19.13	14.687	10.455	17.631	34.825	14.596	20.207	36.952	14.513	19.42	18.496	15.219	15.193	33.179	31.726	35.663	56.71	22.361	11.042	16.841	22.544	9.225
hsa-mir-18a	342.909	32.771	165.762	92.105	53.711	220.116	586.182	347.635	280.204	388.75	320.74	113.079	96.171	64.662	109.101	155.464	336.273	273.887	193.469	263.732	246.587	42.304	200.169	242.177	123.208	132.635	149.667	377.923	127.784	150.695	169.795	300.035	49.047	303.884	223.988	89.69	141.701	390.974	326.757	196.526	183.311	201.696	146.115	51.03	82.46	55.512	193.388	45.649	263.614	206.929	313.619	176.452	264.533	123.247	303.428	126.873	190.542	238.94	54.393	42.174	364.095	129.34	338.75	221.42	35.879	22.229	63.563	23.301	25.661	152.352	89.091	252.422	64.807	237.592	91.356	65.984	24.007	246.272	333.437	247.008	172.742	245.281	183.937	189.534	212.15	163.774	321.94	27.709	250.945	99.855	179.376	255.992	34.812	15.44	202.095	22.275	17.032	552.999	22.961	256.496	157.539	24.478	196.804	137.271	183.014	187.314	29.097	24.25	76.712	57.237	101.243	235.889	303.863	139.168	207.436	320.97	756.906	124.326	265.013	233.363	37.574	280.694
hsa-mir-190a	26.491	192.258	49.199	86.988	129.801	42.103	42.058	115.087	58.675	17.151	61.295	166.597	107.805	93.4	80.074	38.669	149.03	128.888	136.762	44.723	24.85	236.045	35.779	143.407	44.3	20.313	106.905	59.966	129.488	264.618	289.774	96.194	79.701	32.214	41.012	110.618	100.972	47.354	115.161	86.312	153.047	24.424	98.782	124.548	175.358	36.694	122.378	65.341	36.949	41.076	117.425	105.871	108.322	70.251	74.291	94.086	62.037	128.29	242.914	219.966	156.128	161.879	66.892	42.33	154.363	105.915	391.268	108.033	87.246	73.665	246.605	37.04	156.3	128.835	51.907	79.924	25.208	25.673	42.138	96.595	27.944	29.705	72.103	11.803	226.361	68.575	92.367	95.32	116.219	84.493	74.264	57.222	46.416	54.633	27.434	44.55	55.355	29.431	39.879	68.64	72.018	96.933	75.031	41.559	42.975	86.764	40.413	32.333	94.334	36.795	50.621	14.132	43.891	38.709	50.435	23.776	33.563	13.416	85.884	10.826	65.128	94.883
hsa-mir-191	5179.685	4155.386	5672.239	5131.266	20641.952	7715.132	15025.197	7396.429	6970.376	6261.159	4460.237	4286.633	4576.676	8688.625	5841.434	4650.493	10269.05	6400.092	11345.715	5911.946	8997.564	3327.933	7320.202	7756.32	6089.821	12977.935	9156.423	12210.673	5486.203	8358.185	4761.27	6079.71	4916.914	7020.462	4802.597	4249.064	4810.191	12331.456	5428.478	2974.449	6498.015	6598.447	4757.989	7013.61	6497.651	5517.335	6056.97	7035.346	6404.187	5582.429	5152.838	8151.022	4782.122	13456.101	7693.121	3578.117	5519.06	8061.429	5679.747	14614.536	5049.147	2742.988	6674.664	6992.624	5643.017	6250.285	7603.585	4682.495	4336.628	7145.481	5488.023	9243.599	4264.884	11959.937	4309.294	6761.978	6293.483	10148.497	10724.935	14987.441	5985.63	5352.897	4426.251	7289.093	8992.534	5399.701	7712.205	6556.018	6949.475	5492.881	5164.188	11474.468	17773.993	7148.599	7475.673	5971.069	9822.318	6541.494	6009.654	8433.045	9361.219	5540.858	5551.715	10139.138	5783.096	8871.051	6355.372	4940.075	4129.983	8839.054	4945.323	12358.635	10432.636	6149.207	7998.905	6247.033	11384.838	12629.374	14677.541	12558.283	8281.243	5161.877
hsa-mir-192	7030.361	5193.868	7970.199	19695.096	6682.517	6066.48	8847.938	10214.286	5005.355	6354.916	6580.712	7242.218	5615.948	12130.068	18313.034	8208.005	9071.716	4129.449	6570.152	4364.409	6291.795	4975.346	13448.091	6494.149	15455.05	11501.024	4363.51	12083.769	13215.444	8466.339	5340.116	6080.856	2432.708	8378.811	5520.831	6687.885	9932.634	5241.719	8555.611	4918.463	6592.264	8102.499	6344.671	11608.048	6280.541	15015.544	5306.836	12628.714	6297.604	7781.919	4473.086	5629.841	9047.721	5871.484	5544.059	5916.01	13008.896	5355.31	8039.045	7148.082	4936.32	4879.134	7705.493	4402.341	9190.867	14000.376	10917.353	10240.907	10844.135	4693.617	6114.513	19506.491	12519.221	4924.188	2634.784	15646.601	24823.429	15176.628	5296.513	13437.778	10627.431	7692.827	11482.549	6815.604	4861.186	6380.731	4223.778	6483.974	8388.522	4018.099	10018.754	6214.584	17276.679	5704.389	5707.116	10699.966	10850.644	27388.151	19266.421	8307.808	7825.209	5432.175	4365.971	4801.954	7497.649	4900.972	8099.604	3966.61	2811.374	6528.103	3559.075	7629.982	8254.95	5185.168	11487.901	2981.457	9817.788	11254.632	4668.398	5468.386	7619.946	3883.597
hsa-mir-193a	1418.729	1612.342	529.833	1099.118	2611.24	1735.812	6200.917	881.544	1429.759	850.676	872.391	1110.071	1600.014	1759.04	999.93	720.499	788.457	1138.846	959.56	1996.079	725.425	1391.748	905.113	1133.959	1154.56	1425.53	1193.774	690.302	1193.505	710.215	1052.447	959.653	35154.095	1060.908	2098.967	1874.521	1349.128	590.103	1199.358	1185.796	953.734	1043.146	934.311	1619.989	1553.173	1542.106	939.744	905.823	945.742	404.558	811.034	1006.812	1272.496	1034.042	777.815	2364.979	1732.599	1031.933	1375.897	626.822	774.54	2953.674	1027.399	613.788	1503.581	1440.965	754.285	1671.336	1778.274	1277.414	1043.437	975.393	1589.682	881.769	2410.547	3566.86	1866.559	1252.279	4133.149	805.88	581.733	733.297	608.217	660.246	2129.624	1082.683	1103.025	1986.202	1943.899	1490.998	1522.979	1004.392	573.569	915.695	1914.87	1063.969	1011.293	4324.853	1754.679	597.285	980.12	1658.635	1166.063	884.073	449.014	1228.486	1662.597	2047.394	2216.341	797.232	1973.262	534.827	1600.346	1915.176	497.034	1123.396	1828.611	781.733	658.851	490.783	865.448	1077.972
hsa-mir-193b	822.686	1272.25	1332.908	1712.128	1272.051	1008.987	662.412	1065.446	1016.638	1210.841	1395.508	963.327	1048.579	2216.462	2436.266	1166.372	731.138	893.153	938.434	695.175	1492.904	612.492	1215.521	858.542	915.065	470.795	1115.377	110.169	4598.528	1250.267	922.645	592.053	3284.891	1030.842	1191.448	757.133	533.711	1974.296	1068.281	590.906	701.25	810.723	661.632	545.762	784.937	1277.718	725.96	358.033	910.925	1206.697	1002.852	664.288	442.409	725.924	1108.991	834.656	1309.42	1019.104	438.853	234.851	782.468	908.635	1021.396	1372.475	866.937	734.866	374.317	413.068	264.303	817.846	795.407	902.685	2482.686	1161.191	582.393	1647.744	2013.002	687.47	465.346	379.481	884.667	1175.482	1454.816	834.507	2508.246	950.373	947.884	462.191	957.144	1114.621	818.044	746.895	1737.283	180.526	1316.816	184.753	314.033	1044.037	172.809	721.319	1006.002	1919.081	779.22	436.999	2978.61	1092.258	1228.56	2639.788	1839.003	350.578	709.673	902.249	921.718	721.647	1920.616	400.618	2260.302	1267.41	766.82	1101.857	567.363	1350.759
hsa-mir-195	91.982	1254.044	420.082	1450.14	657.957	237.843	270.748	9.492	238.293	201.235	263.672	1093.67	1126.137	1204.625	1170.088	314.084	24.201	637.391	863.938	764.89	97.488	1583.65	89.931	666.7	1064.577	160.118	851.677	223.128	1318.733	644.601	1860.726	562.279	801.911	22.55	405.913	1425.324	435.285	19.427	573.932	735.645	907.042	167.029	546.387	719.611	1275.523	603.106	974.494	1010.548	164.848	179.803	558.68	987.091	415.044	576.796	294.478	615.123	432.042	439.394	701.547	304.314	857.483	885.858	34.304	66.751	1009.619	1410.891	1555.182	1270.978	823.703	1002.008	1866.641	233.216	603.279	35.137	525.296	1082.697	714.214	95.086	381.07	75.896	786.864	481.226	399.265	363.101	605.999	884.218	679.75	718.225	797.99	1176.071	180.518	713.766	1803.591	233.971	513.924	758.668	488.614	168.843	491.238	118.012	504.126	2267.649	755.235	653.61	859.499	647.895	1036.193	75.06	1186.955	59.281	1328.812	465.256	8.441	861.737	509.236	266.286	244.201	273.696	1314.022	211.711	876.72	670.767
hsa-mir-196b	13831.872	460.253	3253.93	2666.948	210.367	10875.788	2552.391	32083.226	24649.576	14294.56	24817.433	5808.448	4627.864	58.675	2380.214	9176.299	35730.232	16292.242	14527.942	13912.048	19787.185	220.718	11733.597	25680.285	3499.674	479.16	7449.504	11717.002	3013.152	14071.63	5185.055	44985.735	1299.733	42130.291	21111.657	2698.922	9422.68	36926.372	33694.389	11583.087	15967.045	10557.516	11783.842	344.237	4275.402	7592.922	20848.878	914.774	15685.39	6868.177	14775.845	17305.742	309.002	6305.314	19732.698	3562.436	9886.008	21573.584	401.767	38.039	15482.261	431.947	26276.719	5506.182	394.669	150.373	5046.927	76.259	139.85	12511.289	2935.736	18020.766	2130.059	8300.678	114.195	1026.007	88.827	16820.66	163.054	12033.007	4415.712	7703.86	6652.129	6523.318	10480.631	13178.562	19793.465	382.388	13308.229	9304.442	6907.673	18512.744	508.918	90.263	8257.532	22.275	69.194	36360.052	127.492	14271.029	14967.373	160.576	6680.877	8091.412	1739.004	11059.622	256.219	116.631	2332.445	1418.664	3625.272	24998.816	24947.167	11398.89	20836.362	2269.379	2501.03	2860.392	13286.224	12488.514	211.665	9609.498
hsa-mir-197	2499.7	3682.024	1999.74	2445.897	2345.371	2523.206	1874.207	3310.24	3079.85	2581.756	1996.829	2618.075	4187.337	808.272	1486.383	1600.407	3227.707	2065.228	2551.785	1963.853	2424.774	1930.667	1936.904	2063.73	1915.961	1197.301	2109.594	1052.885	1765.978	1843.675	2320.295	3079.364	7425.644	3732.506	4099.085	2437.326	2708.437	3449.554	2526.049	1673.127	2134.012	2568.47	2784.411	2165.752	2689.871	926.769	2359.937	2106.128	1902.853	1994.112	2107.813	2567.888	2250.813	2392.223	2792.616	3814.758	1861.104	2769.463	2029.231	3282.131	2383.997	2223.187	3126.792	2735.182	1856.53	2279.131	1912.55	1503.991	1910.426	2998.49	2324.926	3046.903	2249.19	2094.83	3047.961	1916.328	2956.485	1927.387	2323.064	1349.573	1635.966	2107.38	1926.675	2613.215	2140.789	2456.61	2415.893	3986.813	2591.618	3622.093	2516.97	3216.465	2098.664	3982.265	4105.905	2657.302	2160.974	2583.759	3906.335	2585.427	3356.715	5409.655	2576.901	2337.379	2351.768	2631.313	2494.3	3209.086	3326.585	3479.202	3551.287	2537.167	3747.646	3229.44	2326.54	2869.712	3555.375	2937.313	2382.662	3009.657	2141.701	3506.702
hsa-mir-1976	40.472	46.608	85.53	118.713	34.912	79.774	49.944	36.78	32.331	59.456	38.573	44.886	53.515	85.018	65.061	52.873	44.582	20.139	35.58	23.677	33.452	20.232	80.261	28.491	70.603	77.669	30.29	39.047	90.301	31.004	49.114	30.92	76.022	78.387	65.198	26.16	44.971	50.997	46.813	23.902	24.211	64.606	47.333	68.328	41.752	86.561	18.886	74.292	30.554	33.326	34.279	36.328	204.101	85.04	41.173	60.586	89.732	32.874	30.287	42.174	25.615	70.771	38.592	96.057	31.707	23.537	38.138	50.839	75.699	38.507	39.2	24.693	88.633	75.293	59.174	65.055	103.231	79.872	27.481	57.957	59.062	67.049	45.126	71.509	66.995	42.759	32.284	91.995	27.389	30.725	66.266	45.175	258.603	79.574	61.269	74.687	60.678	188.98	35.045	19.267	65.266	40.144	38.131	36.522	65.203	47.842	49.304	143.191	33.173	57.237	50.621	70.658	37.139	47.004	37.42	105.801	150.455	79.604	25.765	52.928	95.187	48.759
hsa-mir-199b	4473.264	19416.56	1967.194	678.506	384.032	10848.458	18742.067	245.598	4983.801	6528.71	11713.076	16583.729	8661.637	1697.97	20553.118	9431.985	235.646	7053.594	863.938	3553.482	7660.45	7627.025	3776.141	4924.271	3596.58	5686.584	11593.859	21855.375	6612.408	3610.199	2138.572	6165.598	37228.763	409.115	11652.633	27099.835	13862.922	239.198	1219.956	5919.684	771.288	4081.189	4975.103	11128.019	14886.666	5146.627	2650.774	4134.384	8961.456	597.536	7554.578	813.753	25506.934	9966.98	590.746	12744.369	787.646	6911.629	830.112	770.709	13406.25	24332.219	349.041	665.887	4685.966	197.446	1332.005	1639.562	613.286	4154.525	482.518	3238.964	10610.268	674.294	70769.59	10028.657	9344.797	680.814	26238.901	8536.259	4939.018	12784.317	345.31	3760.836	4484.594	4908.379	14142.032	2656.767	2523.515	5428.872	9976.48	7670.727	479.079	7903.958	18949.345	921.146	688.744	12520.696	10501.486	527.442	1253.564	7677.304	2434.218	2628.292	3144.582	156.5	14143.795	4850.004	21662.715	1699.739	7665.25	2366.501	106.352	28709.204	2132.119	33756.565	9868.711	4150.162	1074.774	5218.183	3876.353	9977.168
hsa-mir-19a	2200.943	455.884	717.545	538.302	444.904	1193.648	1984.609	1986.144	1736.307	1455.525	1083.223	826.942	958.612	197.578	422.393	1078.775	2460.904	1290.893	1417.658	1596.206	1614.286	496.002	1099.481	1666.749	793.241	774.303	949.674	1566.079	500.914	851.537	732.503	2253.696	95.641	1616.059	732.956	598.681	982.572	2028.935	2126.263	1366.387	1095.54	1242.478	1256.381	375.374	756.755	317.077	1420.192	440.38	1848.851	1262.498	1924.747	1282.906	644.23	881.216	1601.279	483.972	1241.844	1509.814	467.286	644.187	1747.899	548.272	1751.21	975.223	491.459	560.957	741.572	341.046	544.003	1125.899	1017.066	1864.359	405.998	794.764	398.643	276.018	350.505	1003.154	1493.137	1390.971	1015.493	970.939	898.592	444.33	1112.52	1047.992	1909.219	402.339	1536.761	827.005	370.176	783.035	162.456	185.277	534.956	187.374	179.904	1014.605	140.181	724.931	560.39	230.094	589.182	566.714	403.076	530.317	191.558	87.762	337.945	332.18	330.013	840.287	828.871	432.251	610.92	506.42	898.103	482.993	882.149	771.059	279.298	649.682
hsa-mir-19b-1	2323.831	994.787	1089.942	829.967	830.727	1882.064	4116.42	2677.854	2446.397	2048.94	1486.922	1464.844	1544.948	507.715	724.674	1381.022	3310.501	2038.041	2715.233	2135.509	2355.003	1134.857	1400.218	2525.291	1100.57	1774.444	2068.614	2249.408	932.825	1323.812	1596.211	2577.779	267.304	2084.233	1621.547	1258.65	1346.582	2716.174	2468.001	1643.914	1792.466	1526.113	1622.696	827.725	1326.669	706.603	1990.536	1040.981	2275.181	1619.78	2396.635	1900.487	1171.016	1513.472	2022.857	771.932	1493.314	2330.871	1166.36	1907.754	2453.523	864.708	2256.333	1807.174	1128.937	1529.881	1512.807	845.2	1770.576	1709.357	1660.661	2735.491	695.724	1239.831	1155.443	593.857	752.625	1624.064	3239.099	2434.2	1512.126	1578.625	1161.498	1132.347	1682.991	1458.637	2682.233	653.939	2376.205	1313.478	1135.664	1975.656	432.663	804.054	1268.35	1185.828	952.745	3774.952	561.932	2000.184	1690.173	1038.85	1601.492	1566.649	1161.065	1453.101	1241.492	523.108	930.905	1200.958	1023.137	1925.16	1883.952	1202.745	1395.111	1359.963	2113.319	1554.522	2661.171	1923.438	1287.525	2016.255
hsa-mir-200a	2398.888	5099.924	7849.851	9291.337	31323.237	7998.771	25358.306	2785.822	2823.595	5946.729	761.427	4736.358	3213.988	17303.01	12610.73	5641.672	996.08	2802.306	3224.478	5233.213	6119.758	10868.511	18803.346	4272.766	11850.164	32750.136	8523.901	15319.123	18103.617	22145.729	5151.377	2613.279	2539.384	10735.788	4100.137	9467.527	3114.024	6475.35	4480.039	9524.875	3232.146	8728.072	3953.329	12992.78	8073.788	10239.624	2913.661	24264.782	5110.986	6510.896	3694.143	3042.232	1921.287	10480.92	6270.855	734.156	10838.716	2957.087	35748.593	40812.868	3608.624	7128.351	1396.165	25017.149	11623.13	18376.883	19355.736	8828.003	16259.787	2140.463	3154.544	4366.633	18701.634	14066.479	9550.832	6569.602	19235.757	9345.973	16521.604	21201.275	8859.368	4056.897	12251.159	6118.562	12342.276	3111.706	3180.836	5269.199	4100.249	2149.017	7363.538	3080.94	33427.771	9260.28	5482.16	14641.37	10830.418	14601.024	10738.344	11989.061	4654.165	3150.818	4153.792	14427.271	16017.807	8942.408	14338.586	13121.569	2212.195	18723.707	3422.786	6382.052	1834.996	4599.002	5989.62	10183.08	14030.537	12825.254	3571.539	1850.061	17138.617	4413.358
hsa-mir-200b	2601.248	7392.45	6224.779	11724.953	27386.236	7173.706	22188.19	2247.167	2424.843	3858.914	553.236	7939.68	6005.288	14746.475	11805.982	4338.776	703.115	3819.312	4987.934	7794.246	5376.173	16880.004	15779.532	5837.896	12683.551	36214.185	10863.341	18639.545	20223.131	17986.825	7822.487	3716.078	2677.94	7702.321	3939.244	15038.771	4867.041	4985.522	5603.56	12779.506	4906.153	7256.322	4752.844	14178.581	10379.541	9650.632	4018.842	29260.236	4487.833	6259.016	5021.555	3851.833	2042.151	8342.586	5780.357	631.516	8512.336	3592.123	31220.372	40359.704	5714.519	10556.272	1178.336	22845.284	16993.3	33862.683	31117.775	21180.851	34084.866	3101.454	5656.227	7054.109	18872.23	10537.729	11709.113	6674.619	21213.949	8442.659	22389.723	23071.083	8428.783	3416.959	11969.614	5306.271	12548.335	3882.17	4400.441	7352.938	5885.734	3590.515	7420.664	3991.97	21541.973	11634.436	3577.349	28869.993	17529.437	13586.419	10418.707	13470.233	4685.673	5591.772	7554.194	19863.945	19548.422	7319.833	28517.945	10708.115	3412.627	22358.267	5627.738	4401.453	1303.235	5675.482	5564.173	11172.144	16252.646	10211.725	5160.389	1394.162	25474.968	5562.492
