	TCGA.FA.8693.01A	TCGA.FA.A4BB.01A	TCGA.FA.A4XK.01A	TCGA.FA.A6HN.01A	TCGA.FA.A6HO.01A	TCGA.FA.A7DS.01A	TCGA.FA.A7Q1.01A	TCGA.FA.A82F.01A	TCGA.FA.A86F.01A	TCGA.FF.8041.01A	TCGA.FF.8042.01A	TCGA.FF.8043.01A	TCGA.FF.8046.01A	TCGA.FF.8047.01A	TCGA.FF.8061.01A	TCGA.FF.8062.01A	TCGA.FF.A7CQ.01A	TCGA.FF.A7CR.01A	TCGA.FF.A7CW.01A	TCGA.FF.A7CX.01A	TCGA.FM.8000.01A	TCGA.G8.6324.01A	TCGA.G8.6325.01A	TCGA.G8.6326.01A	TCGA.G8.6906.01A	TCGA.G8.6907.01A	TCGA.G8.6909.01A	TCGA.G8.6914.01A	TCGA.GR.7353.01A	TCGA.GR.A4D4.01A	TCGA.GR.A4D5.01A	TCGA.GR.A4D6.01A	TCGA.GR.A4D9.01B	TCGA.GS.A9TQ.01A	TCGA.GS.A9TT.01A	TCGA.GS.A9TU.01A	TCGA.GS.A9TV.01A	TCGA.GS.A9TW.01A	TCGA.GS.A9TX.01A	TCGA.GS.A9TY.01A	TCGA.GS.A9TZ.01A	TCGA.GS.A9U3.01A	TCGA.GS.A9U4.01A	TCGA.RQ.A68N.01A	TCGA.RQ.A6JB.01A	TCGA.RQ.AAAT.01A	TCGA.VB.A8QN.01A
ENSG00000131400.8	42.78213784	22.32943188	89.42306187	38.25861118	90.13403034	1249.397063	575.0829951	1942.862141	403.8000188	74.79964924	1036.847373	2475.880798	1111.410152	136.7101834	53.66918845	72.25300286	54.01317582	716.084617	849.1816864	274.130171	44.65375152	243.3200679	26.96997961	149.8926932	31.45896954	35.5589417	59.81863935	110.3248852	54.33833117	32.27373036	44.69799059	166.8146472	108.4258394	78.76177157	832.030657	155.2467083	122.0894263	225.625998	57.33600694	32.16313925	1188.655515	688.5873394	672.4485124	2122.855633	25.07825813	153.2684593	44.71815844
ENSG00000131409.13	23.25116187	184.217813	22.83142005	204.8429807	61.63577075	20.65119112	20.36412872	60.40995625	233.3066775	42.55842112	11.83615722	67.94665646	328.5908274	27.34203669	35.77945897	72.25300286	24.48597304	18.47483532	80.87444633	35.19238682	15.45706783	100.4754509	51.48814289	39.25761013	5.471125137	137.4945746	127.3558128	37.85657824	251.3147817	14.98423195	119.3832407	177.7175654	44.75717789	26.50636543	8.204082074	85.7091202	47.01580391	33.11234783	211.2707212	28.14274684	27.80480737	97.02492479	9.375074317	90.15989176	11.1458925	306.5369186	47.83802996
ENSG00000131435.13	863.0831285	391.8815295	578.3959747	176.9460767	272.3903417	155.8226239	198.7538963	348.8187796	682.5715874	689.9622818	1223.858657	890.4588136	769.2891136	117.3429075	390.3213706	2110.819869	51.13247311	47.29557842	136.3580781	102.7988141	778.0057476	144.0551646	521.0109697	245.3600633	362.4620403	376.9247821	594.3271264	780.9271283	234.3340532	319.2794039	446.4141085	189.7107753	129.2284714	166.6114399	102.5510259	141.500906	112.9895933	640.6854278	78.5254008	209.0604051	118.1704313	313.5208391	533.5269566	292.3366187	217.3449038	678.4683798	408.703169
ENSG00000131459.13	818.4408978	961.2820425	1543.657678	102.8200175	224.6723256	198.0636967	696.4532023	654.7659774	285.3520133	1105.2293	816.6948484	678.274518	382.7116696	123.0391651	585.4820558	1070.376628	157.7184734	161.8395574	78.05324471	323.2142894	939.4462338	59.31683247	1087.380541	856.5296756	774.1642069	189.6476891	499.7750836	999.4136656	84.90364246	2205.56368	1323.965797	86.13305315	789.8696323	441.5203156	784.857185	501.3174955	207.0212011	1523.938055	238.0690723	888.5067217	863.4937399	662.5209417	1022.73538	1228.542363	1785.200449	862.390531	941.1612416
ENSG00000131650.14	339.4669633	18.9800171	1001.411452	1285.648747	92.78503124	76.03393096	917.2003576	204.6143679	264.4142345	640.9556151	654.5394945	2393.629582	794.4166475	215.3185389	935.1449503	474.8054474	1152.281084	199.5282214	1038.202195	1883.71881	2182.881468	105.3176413	722.0599086	135.6171986	403.4954788	1543.25807	167.8781169	133.0388321	892.0542701	2467.211423	59.97451902	1651.792095	63.6686615	261.2770307	71.78571814	161.7153211	487.5993857	1148.921464	112.179144	112.5709874	45.56898985	172.3278515	414.2078289	497.2454636	57.58711126	729.5578663	337.9860812
ENSG00000131668.14	567.3283496	3.349414782	5.707855013	7.970543996	0.662750223	0.938690506	0	4.871770665	0.59822225	16.76543862	28.40677734	1.192046605	61.85239104	9.114012229	855.4543372	18.57934359	0	1.477986826	1.880801077	17.59619341	8.587259907	8.47383321	13.4849898	22.3054603	15.04559413	2.370596114	1.929633527	2.163233042	48.67808834	9.797382431	25.46088071	31.61846255	20.17224919	0	30.08163427	0	3.033277672	45.43322144	0	4.020392406	0.77235576	3.620333015	18.75014863	29.14259128	5.572946251	8.174317829	274.5486937
ENSG00000131730.16	8.370418273	5.58235797	5.073648901	9.564652795	14.58050491	30.03809618	12.21847723	18.51272853	14.357334	9.027543874	7.101694334	7.152279627	28.9933083	12.53176682	6.505356176	25.80464388	14.40351355	10.34590778	8.463604848	83.35038983	8.587259907	19.36876162	1.225908164	9.814402533	10.94225027	28.44715336	5.788900582	7.571315648	6.792291397	20.17108148	15.27652843	7.632042685	28.36722542	18.17579344	23.92857271	5.66003624	30.33277672	13.09092821	14.33400173	8.040784812	13.90240368	15.92946526	6.818235867	4.553529887	9.288243752	18.39221512	118.5551177
ENSG00000131746.13	69.7534856	39.07650579	15.2209467	88.47303835	74.89077521	157.700005	70.0526028	12.66660373	98.10844902	38.68947375	13.01977295	4.768186418	28.9933083	22.78503057	3.252678088	55.73803078	128.1912706	87.20122271	105.3248603	9.261154425	10.30471189	25.42149963	41.68087758	341.7196518	27.35562568	0	50.17047171	34.61172868	14.71663136	16.71318179	27.15827276	56.69517423	49.1698574	18.17579344	59.47959503	47.70601973	157.7304389	55.44393125	90.36653267	68.3466709	146.7475944	78.92325972	282.9567885	72.85647819	28.79355563	10.21789729	22.87905781
ENSG00000131771.14	14.8807436	0	1.902618338	0.7970544	3.976501339	47.87321579	4.072825744	34.10239466	1.79466675	0	0	1.192046605	9.6644361	7.974760701	11.38437331	1.032185755	0.720175678	1.477986826	45.13922586	2.778346328	49.80610746	2.421095203	20.84043879	0.892218412	15.04559413	4.741192227	15.43706822	7.571315648	21.50892276	4.034216295	2.263189397	4.361167248	1.891148361	3.786623633	6.153061555	2.425729817	13.64974952	0.770054601	0	30.15294305	0.77235576	8.688799235	5.965956384	18.21411955	0.928824375	55.17664535	89.43631688
ENSG00000132000.13	438.9819361	88.20125593	408.4287365	40.64977438	5.302001785	29.09940568	144.9925965	218.2553258	13.1608895	139.2821055	230.8050659	312.3162104	44.45640606	13.67101834	715.5891794	78.44611739	7.201756776	8.12892754	9.404005387	38.89684859	140.8310625	9.684380811	53.93995922	144.5393828	217.4772242	37.92953782	23.15560233	348.2805198	43.01784551	202.863448	87.69858913	23.98641987	32.77990493	83.30571993	14.35714363	7.277189451	21.99126312	85.47606068	16.20365413	327.6619811	4.634134561	112.2303235	86.08022782	132.0523667	275.8608394	304.4933391	47.83802996
ENSG00000132170.23	250.1825017	102.7153867	206.7511927	119.5581599	70.25152365	330.419058	113.2245557	131.537808	141.7786733	94.14438612	100.6073364	59.60233023	255.1411131	61.51958255	147.996853	54.70584502	150.5167166	202.4841951	87.4572501	100.9465832	72.13298322	131.9496886	99.29856129	132.9405434	83.43465834	30.81774948	73.32607404	297.4445433	88.29978816	89.32907511	105.238307	114.4806403	172.0945009	203.7203515	70.41837113	142.3094826	102.3731214	66.99475026	25.55191613	34.17333545	104.2680276	134.6763881	137.2169968	81.96353796	327.8750044	32.69727132	223.5907922
ENSG00000132321.17	14.8807436	10.04824435	47.56545844	5.579380797	3.976501339	19.71250062	49.68847408	15.58966613	9.571556002	11.60684212	11.83615722	140.6614993	19.3288722	4.557006115	34.15311992	39.2230587	15.12368923	34.7326904	29.1524167	8.335038983	12.02216387	21.78985682	28.19588777	8.029965709	28.72340697	4.741192227	19.29633527	54.08082606	9.056388529	25.357931	73.5536554	10.90291812	25.21531149	5.301273087	44.4387779	15.36295551	47.01580391	40.04283924	10.59469693	2.010196203	13.90240368	12.30913225	22.15926657	41.89247496	37.15297501	16.34863566	31.19871519
ENSG00000132329.11	388.7594264	196.4990006	56.44434402	220.7840687	79.53002677	28.16071517	346.1901883	197.793889	425.9342421	812.4789487	151.5028125	1063.305571	301.5304063	68.35509172	378.9369973	1669.044366	33.12808117	16.99684849	64.88763717	265.795132	2595.069944	529.0093018	264.7961634	208.7791084	451.3678238	1069.138847	372.4192708	893.4152465	753.944345	556.7218487	110.8962804	294.3787893	90.14473856	140.1050744	50.59183945	53.36605597	56.11563693	227.1661072	101.5844471	442.2431647	134.3899023	87.61205895	121.8759661	280.497441	271.2167176	1737.042539	569.8965308
ENSG00000132429.10	73.4736715	16.74707391	71.66529072	7.173489596	1.988250669	4.693452528	4.072825744	3.897416532	15.5537785	46.4273685	99.42372068	25.03297869	9.6644361	0	1.626339044	97.02546098	0.720175678	1.477986826	7.523204309	57.41915744	17.17451981	0	57.61768371	29.4432076	42.40121981	0	30.87413644	40.01981128	3.396145698	35.73163004	40.17161179	2.180583624	4.41267951	3.786623633	15.72449064	2.425729817	18.95798545	93.94666129	2.492869867	26.13255064	8.495913362	23.8941979	253.1270066	22.76764943	47.37004313	12.26147674	34.31858671
ENSG00000132437.18	0.930046475	7.815301158	6.976267238	1.594108799	6.627502231	1.877381011	8.960216637	13.64095786	80.76000376	5.158596499	31.9576245	0	3.86577444	27.34203669	3.252678088	2.06437151	13.68333788	3.694967064	6.582803771	10.18726987	3.434903963	6.052738007	2.451816328	4.46109206	4.103343853	9.482384454	17.36670175	6.489699127	4.528194264	0.576316614	3.960581444	3.270875436	5.043062297	0.757324727	32.81632829	42.8545601	18.95798545	0	1.246434933	2.010196203	3.089423041	4.344399618	0.852279483	30.96400323	3.715297501	28.6101124	7.279700211
ENSG00000132514.14	1716.865792	530.3240072	77.37314573	1318.327977	2912.787231	496.5672775	483.8516984	608.9713332	812.3858156	345.6259655	87.58756345	529.2686924	782.8193241	841.9068797	1829.631425	908.3234645	203.0895411	1019.81091	809.6848638	124.0994693	312.5762606	1561.606406	1444.119817	8945.381799	220.2127868	263.1361686	1559.14389	3363.827381	819.6031619	171.7423508	1183.082257	957.276211	298.8014411	415.0139502	17.09183765	2535.696235	4578.732645	306.4817311	234.3297675	136.6933418	2109.303581	1563.983862	1197.452674	948.9556284	438.4051051	126.7019264	407.6632118
ENSG00000132530.17	72.54362503	73.68712521	84.34941297	376.2096766	571.2906923	382.9857263	423.5738774	75.02526825	374.4871286	119.9373686	34.32485595	25.03297869	27.06042108	39.8738035	24.39508566	45.41617323	645.2774072	770.0311361	76.17244363	239.8638996	54.95846341	59.31683247	50.26223473	297.1087312	49.24012623	18.96476891	289.4450291	52.99920954	40.75374838	340.026802	427.742796	35.9796298	402.1842182	118.8999821	99.13265839	428.545601	1265.635109	616.0436806	307.8694286	12.06117722	748.4127316	322.2096383	1665.354111	76.4993021	169.9748607	16.34863566	190.3121627
ENSG00000132563.16	123.6961811	261.254353	245.4377656	435.1917022	217.3820732	105.1333366	21.17869387	582.6637716	107.0817828	268.247018	745.6779051	256.29002	96.644361	649.3733713	457.0012714	263.2073676	447.2290958	80.55028199	238.8617368	176.8880495	58.39336737	955.1220575	197.3712144	434.5103667	151.8237226	71.11788341	372.4192708	488.8906676	269.4275587	43.80006263	54.88234287	822.0800263	71.23325495	155.251569	74.52041217	141.500906	100.8564826	76.23540547	106.5701868	154.7851076	58.69903777	118.7469229	358.8096625	285.0509709	52.01416501	1412.113405	313.0271091
ENSG00000132639.13	4.650232374	10.04824435	27.27086284	194.4812735	10.60400357	55.38273983	8.960216637	11.6922496	132.2071173	33.53087725	1.183615722	0	32.85908274	2.278503057	4.879017132	7.225300286	12.9631622	8.867920953	28.21201616	3.70446177	12.02216387	9.684380811	213.3080205	18.73658665	2.735562568	0	1.929633527	9.734548691	1.132048566	5.763166136	27.72407011	3.270875436	2.521531149	3.029298907	9.571429086	8.085766057	28.05781846	93.94666129	9.348262001	0	74.14615298	7.964732632	14.48875122	37.33894507	4.644121876	1336.500965	9.359614557
ENSG00000132692.19	1.860092949	15.63060232	41.22339732	11.15876159	3.976501339	45.99583478	8.960216637	59.43560212	4.785778001	15.4757895	10.6525415	2.384093209	5.79866166	7.974760701	271.5986204	146.5703772	12.9631622	11.08490119	4.702002693	2.778346328	149.4183224	16.94766642	26.96997961	16.95214983	4.103343853	26.07655725	46.31120466	0	3.396145698	1.152633227	6.789568191	1.090291812	1.891148361	3.029298907	2.734694025	25.06587478	24.26622137	12.32087361	1.246434933	4.020392406	0.77235576	25.3423311	14.48875122	25.49976737	101.2418569	294.2754419	65.5173019
ENSG00000132698.15	37.20185899	101.5989151	5.707855013	27.09984959	4.639251562	78.85000248	1119.212514	3406.342049	11.36622275	25.7929825	3083.318957	3241.174718	127.5705565	101.3933861	8.13169522	251.8533243	92.90266242	81.2892754	39.49682262	7.40892354	6270.417184	8.47383321	8.581357148	355.9951464	17.7811567	327.1422637	7093.332847	7.571315648	2862.950824	4.610532909	419.2558358	20.71554443	6.934210659	9.08789672	1681.836825	1460.28935	25.02454079	3.080218403	9.348262001	6756.269438	1.54471152	282.3859751	54.54588694	21.85694346	115.1742225	801.0831473	577.176231
ENSG00000132744.8	5587.71922	167.4707391	304.418934	960.4505515	116.6440393	24.40595315	2792.32933	38.97416532	32.30400151	197.3163161	184.6440527	2910.977808	6722.581751	4561.563121	50.41651036	373.6512434	207.4105952	9.606914366	75.23204309	613.088423	3014.128227	61.73792767	40.45496941	277.4799262	4381.003453	4504.132616	565.3826235	2205.416087	1597.320527	4394.990495	840.2090636	2448.79541	10.08612459	2324.986911	226.2959305	4404.316771	58.39059518	228.7062164	240.5619421	5379.285039	2101.580023	400.4088314	251.4224476	171.2127237	1195.396971	5066.033475	1340.504796
ENSG00000132746.15	0.930046475	18.9800171	6.342061126	0	5.964752008	6.57083354	93.67499212	0	0	0	1.183615722	70.33074967	48.3221805	31.8990428	1.626339044	3.096557265	1.440351355	0.738993413	0	3.70446177	6.869807926	2.421095203	1.225908164	6.245528884	12.31003156	18.96476891	3.859267055	4.326466085	24.90506845	352.1294509	15.27652843	15.26408537	0.630382787	7.573247267	2.051020518	0	31.84941555	0	3.7393048	14.07137342	0	3.620333015	0	0.910705977	1.85764875	22.47937403	4.159828692
ENSG00000132821.12	32.55162662	45.77533536	10.1472978	175.3519679	48.38076629	0.938690506	17.10586813	30.20497813	143.57334	77.37894749	10.6525415	67.94665646	30.92619552	3.417754586	9.758034264	115.6048046	754.7441102	5.911947302	12.225207	28.70957872	2579.612876	253.0044487	23.29225512	55.31754155	21.88450055	474.1192227	27.01486938	37.85657824	41.88579695	17.28949841	23.19769132	46.88254792	72.49402052	6.81592254	37.60204284	4.042883028	27.29949905	239.4869808	26.1751336	199.0094241	44.79663409	14.48133206	53.69360745	91.98130371	18.5764875	173.7042539	32.23867236
ENSG00000132840.10	23.25116187	24.56237507	23.46562617	75.72016796	22.53350759	56.32143034	78.19825429	37.02545706	41.87555751	50.29631587	30.77400878	16.68865246	44.45640606	13.67101834	13.01071235	44.38398747	19.4447433	16.25785508	20.68881185	8.335038983	37.78394359	26.63204723	23.29225512	57.10197837	6.838906421	2.370596114	5.788900582	56.2440591	5.660242831	46.10532909	34.5136383	7.632042685	49.80024018	1.514649453	10.25510259	12.12864908	28.81613788	26.18185642	17.45008907	18.09176583	31.66658617	42.71992957	38.35257675	45.53529887	37.15297501	49.04590698	21.83910063
ENSG00000132854.19	15.81079007	10.04824435	3.805236675	3.985271998	6.627502231	1.877381011	8.960216637	6.820478932	7.776889251	6.448245624	13.01977295	14.30455925	21.26175942	3.417754586	8.13169522	3.096557265	0.720175678	1.477986826	1.880801077	0.926115443	10.30471189	3.631642804	6.12954082	30.33542601	10.94225027	21.33536502	0	4.326466085	4.528194264	27.66319745	7.35536554	3.270875436	3.782296723	5.301273087	3.418367531	0.808576606	40.19092915	5.390382205	9.348262001	6.030588609	0	11.58506565	1.704558967	3.642823909	26.93590688	42.9151686	39.51837258
ENSG00000132915.11	8.370418273	8.931772752	2.53682445	3.188217598	3.313751116	4.693452528	4.887390893	1.948708266	1.1964445	6.448245624	9.468925779	3.576139814	28.9933083	7.974760701	11.38437331	5.160928776	4.321054066	2.955973651	3.761602155	1.852230885	5.152355944	15.73711882	4.903632656	16.05993142	6.838906421	11.85298057	9.648167637	4.326466085	5.660242831	6.339482749	3.960581444	5.45145906	1.891148361	3.786623633	4.785714543	4.042883028	34.12437381	4.620327604	1.246434933	0	10.04062488	1.448133206	3.409117934	1.821411955	1.85764875	0	5.199785865
ENSG00000132970.14	386.8993335	133.9765913	54.54172568	65.35846077	70.91427387	3468.461418	143.3634662	30.20497813	80.16178151	39.97912287	13.01977295	16.68865246	214.5504814	4.557006115	37.40579801	226.0486804	25.9263244	1036.068765	29.1524167	21.30065518	20.60942378	35.10588044	26.96997961	28.55098919	437.690011	56.89430673	129.2854463	12.97939825	24.90506845	62.24219427	86.00119708	18.53496081	36.56220165	1564.632885	17.77551116	63.06897524	87.96505248	74.69529627	102.830882	14.07137342	48.65841289	69.51039388	60.51184332	18.21411955	33.43767751	55.17664535	70.71708777
ENSG00000133019.12	1.860092949	5.58235797	2.53682445	5.579380797	5.964752008	6.57083354	1.629130298	9.743541331	2.991111251	0	3.550847167	2.384093209	11.59732332	0	1.626339044	7.225300286	3.600878388	1.477986826	1.880801077	0.926115443	12.02216387	8.47383321	0	0	2.735562568	2.370596114	1.929633527	4.326466085	273.955753	1.728949841	6.789568191	5.45145906	5.043062297	0	0	4.851459634	43.98252624	0	12.46434933	4.020392406	24.71538433	3.620333015	4.261397417	2.732117932	1.85764875	10.21789729	113.3553319
ENSG00000133048.13	23968.2277	24297.7713	1972.38101	1168.48175	39094.31016	4705.655505	50.50303923	3387.829321	14796.42913	15999.38704	19490.6001	2854.951618	3450.203688	657.348132	1122.17394	10556.16372	3664.253848	13193.98839	11019.61351	2239.34714	3687.369404	98.05435571	118632.3589	72258.09254	4625.836303	132.7533824	32506.6064	7316.054149	98.48822525	1675.352396	16172.75143	486.2701482	170.2033525	7984.474593	4758.367603	45036.09978	26755.78402	3803.299673	4977.014689	4736.022254	32184.83688	61817.91029	10173.66019	44834.96597	5187.484135	18800.93101	6192.944965
ENSG00000133055.9	34.41171956	32.37767623	6.976267238	3.985271998	27.17275915	11.26428607	0.814565149	11.6922496	18.54488975	29.66192987	33.14124023	13.11251265	17.39598498	5.696257643	4.879017132	21.67590086	3.600878388	4.433960477	16.9272097	2033.749512	25.76177972	4.842190406	74.78039801	44.6109206	4.103343853	0	3.859267055	4.326466085	0	4.034216295	7.921162889	6.541750872	1.260765574	12.11719563	5.469388049	12.12864908	34.12437381	3.080218403	11.84113187	20.10196203	16.21947096	33.30706373	42.61397417	25.49976737	9.288243752	6.130738372	2.079914346
ENSG00000133063.16	29530.83567	84342.7301	1251.28866	1144.570118	10423.73551	61.01488287	95.30412241	104.2558922	11393.14275	13338.8409	18711.78095	2313.762459	3745.935433	53.54482185	234.1928223	1241.719463	28.08685143	150.7546562	9721.860769	543.6297648	6806.262202	184.0032354	224894.0786	16542.62158	6420.365348	85.34146009	17563.52437	15347.05682	52.07423404	1211.993838	6372.575544	80.68159409	719.8971429	18214.417	2958.255261	32247.65219	11478.68103	1258.269218	159.5436715	2794.172722	16288.21063	69584.97274	393.7531213	3828.607929	1414.599523	26.56653295	2103.833361
ENSG00000133101.10	3.720185899	2.232943188	5.073648901	4.782326398	1.325500446	0.938690506	3.258260595	0.974354133	3.589333501	0	0	7.152279627	9.6644361	0	0	3.096557265	0	0.738993413	0.940400539	62.04973465	6.869807926	62.94847527	15.93680613	7.137747297	1.367781284	0	27.01486938	0	1.132048566	8.06843259	2.828986746	2.180583624	0.630382787	0	1.367347012	11.32007248	24.26622137	6.930491406	1569.261581	2.010196203	5.406490321	3.620333015	9.375074317	10.01776575	13.93236563	8.174317829	7.279700211
ENSG00000133110.15	3175.178665	1037.202111	38878.73732	26.30279519	28.49825959	1525.372072	5562.665401	5400.84496	41.27733526	857.616668	1148.107251	4387.923551	1428.403656	125.3176682	8666.760766	1326.358695	82.10002725	445.6130279	344.1865972	4245.313189	4470.527508	461.2186361	746.5780719	2121.695384	4482.219268	1493.475552	1605.455095	7036.997087	1699.204898	20147.45249	11546.7923	273.6632448	8506.38533	9601.362885	4173.143081	910.457258	251.7620468	6789.571414	61220.52141	4122.912412	1604.95527	2679.046431	6013.684035	3084.561145	24624.06301	1782.001287	3378.820855
ENSG00000133116.8	28.83144072	33.49414782	32.34451174	28.69395839	55.00826852	72.27916894	37.46999685	28.25626986	53.24178026	55.45491237	5.918078612	5.960233023	81.18126324	27.34203669	6.505356176	12.38622906	29.52720278	113.8049856	32.91401885	24.07900151	34.34903963	127.1074981	20.84043879	30.33542601	10.94225027	18.96476891	11.57780116	33.53011216	132.4496822	29.39214729	60.54031637	5.45145906	44.1267951	19.69044289	9.571429086	84.09196699	73.55698354	26.95191102	54.2199196	8.040784812	128.2110562	48.5124624	92.89846369	9.107059774	30.65120438	16.34863566	41.59828692
ENSG00000133134.12	136.7168318	155.1895516	114.1571003	94.05241915	243.2293319	397.0660839	471.6332212	7.794833065	153.144896	371.418948	1445.194797	2119.458863	85.04703768	10.25326376	17.88972948	273.5292251	584.7826502	39.90564429	939.4601381	8.335038983	1920.111315	860.6993446	1403.664848	470.1991032	1389.665785	26.07655725	82.97424168	721.4382196	390.5567553	16.71318179	138.0545532	2927.433515	283.6722542	8.330571993	0	610.4753373	539.1651061	1503.146581	749.107395	1186.01576	1536.215607	205.6349152	624.7208613	209.4623748	205.2701869	204.3579457	49.91794431
ENSG00000133135.14	5.580278848	2.232943188	20.92880172	0	0	6.57083354	27.69521506	5.846124799	1.1964445	2.57929825	0	5.960233023	1.93288722	1.139251529	1.626339044	49.54491625	2.160527033	8.12892754	0.940400539	4.630577213	8.587259907	8.47383321	0	0	2.735562568	7.111788341	0	12.97939825	1.132048566	13.83159873	2.263189397	0	8.82535902	5.301273087	8.204082074	1.617153211	3.79159709	3.850273004	2.492869867	0	12.35769216	4.344399618	5.965956384	20.94623748	2.786473126	22.47937403	325.5065952
ENSG00000133392.18	419.4509601	1010.406793	842.8599236	313.242379	372.4656254	253.4464365	336.4154065	3897.416532	1755.184082	2940.400005	144.4011181	3142.234849	452.2956095	192.5335083	154.5022092	456.2261038	190.1263789	127.106867	123.1924706	75.94146629	484.3214588	296.5841623	566.3695718	223.9468214	439.0577922	215.7242463	424.519376	281.2202955	766.3968793	731.3457826	625.7718682	638.9110019	1173.142367	1207.932939	129.2142927	959.7804309	566.4646052	134.7595551	313.4783858	629.1914116	1328.451908	220.1162473	1405.408868	78.32071405	474.6292557	87.87391667	1195.950749
ENSG00000133477.17	14.8807436	8.931772752	3.805236675	1.594108799	2.651000892	14.08035758	1.629130298	0.974354133	3.589333501	3.868947375	13.01977295	1.192046605	27.06042108	5.696257643	0	79.47830315	3.600878388	1.477986826	2.821201616	1.852230885	12.02216387	14.52657122	4.903632656	2.676655236	16.41337541	14.22357668	3.859267055	11.89778173	6.792291397	3.457899682	2.828986746	1.090291812	3.782296723	0.757324727	2.051020518	2.425729817	43.22420682	0.770054601	1.8696524	6.030588609	0	2.896266412	2.55683845	2.732117932	19.50531188	10.21789729	101.915803
ENSG00000133661.17	0.930046475	1.116471594	0	3.985271998	1.325500446	0.938690506	1.629130298	21.43579093	4.187555751	1.289649125	0	2.384093209	0	2.278503057	6.505356176	134.1841482	2.160527033	0.738993413	2.821201616	22.22677062	1.717451981	20.57930922	4.903632656	30.33542601	2.735562568	11.85298057	0	4.326466085	15.84867993	0	2.263189397	4.361167248	0.630382787	0.757324727	0.683673506	1.617153211	16.68302719	0	13.0875668	6.030588609	1.54471152	0.724066603	14.48875122	3.642823909	0	8.174317829	6.239743038
ENSG00000133710.16	0	12.28118753	0	345.124555	3.313751116	3.754762023	0	0.974354133	23.92889	10.317193	4.734462889	107.2841944	30.92619552	7.974760701	3.252678088	1.032185755	5.041229744	11.8238946	5.642403232	0.926115443	8.587259907	16.94766642	1.225908164	0.892218412	8.206687705	18.96476891	28.94450291	2.163233042	55.47037974	74.34484315	25.46088071	19.62525262	1.891148361	12.87452035	7.520408567	8.085766057	54.59899809	0	6.232174667	12.06117722	9.268269122	18.10166507	0	116.5703651	1.85764875	0	32.23867236
ENSG00000133800.9	91.14455452	78.15301158	123.0359858	56.59086237	570.6279421	102.3172651	11.40391208	232.8706378	41.87555751	6.448245624	30.77400878	69.13870306	239.6780153	134.4316804	29.27410279	40.25524445	295.2720278	87.94021612	120.3712689	10.18726987	22.32687576	231.2145919	51.48814289	63.34750726	314.5896954	18.96476891	104.2002105	34.61172868	74.71520536	47.25796231	409.6372808	53.42429879	351.1232124	53.77005559	314.4898128	124.5207973	82.65681655	291.8506937	31.16087334	154.7851076	94.22740274	95.57679159	84.37566886	79.23142003	98.45538377	83.78675775	117.5151606
ENSG00000134020.8	13.95069712	10.04824435	1.902618338	24.70868639	11.92950402	0	17.10586813	1.948708266	17.34844525	5.158596499	35.50847167	3.576139814	17.39598498	6.835509172	0	248.756767	0.720175678	0.738993413	0.940400539	12.03950075	108.1994748	53.26409446	1.225908164	4.46109206	2.735562568	218.0948424	3.859267055	23.79556347	58.86652544	4.610532909	3.960581444	15.26408537	1.260765574	3.029298907	0.683673506	0.808576606	9.099833015	0.770054601	8.725044534	10.05098102	3.089423041	23.8941979	5.965956384	0.910705977	7.430595001	30.65369186	17.67927194
ENSG00000134028.14	11881.34371	10324.01283	5718.002311	4941.737277	8037.171956	241.24346	1876.758103	3012.70298	6421.317633	5068.321061	7204.668902	2833.494779	2130.041717	420.3838141	2992.463841	6812.425984	928.3064485	15227.69826	2805.214807	1109.4863	4078.948456	1478.078621	11470.82269	18589.37062	3898.17666	604.502009	4258.701195	2640.225928	555.835846	5450.226215	8155.968789	704.3285106	2105.478509	3606.380348	3713.030812	8119.726274	11761.53417	7966.214844	2377.574635	2084.573463	15542.11496	10775.55918	5475.043401	5983.338271	5274.793627	247.2731143	2440.779485
ENSG00000134121.10	113.4656699	339.4073646	251.7798267	221.5811231	139.1775469	302.2583428	487.109959	147.1274741	171.6897858	194.7370179	15.38700439	276.5548122	181.6913987	96.83637994	60.17454463	197.1474792	87.86143267	693.1758212	42.31802424	58.34527288	109.9169268	77.47504649	69.87676535	88.32962279	1603.039665	182.5359007	302.9524638	93.01902082	157.3547507	5094.062547	137.4887559	933.2897911	238.2846935	452.1228618	8.204082074	240.9558285	162.2803554	244.1073084	7177.595564	381.9372786	63.33317234	385.2034328	190.0583248	112.0168352	154.1848463	253.4038527	112.3153747
ENSG00000134138.20	104.1652052	152.9566084	345.6423314	125.1375407	76.21627566	631.7387103	193.8665054	934.4056136	401.4071298	281.1435092	423.7344286	91.78758855	282.2015341	500.1314211	222.808449	158.9566063	944.8704891	482.5626985	78.99364525	1011.318063	700.7204084	92.00161771	82.13584699	69.59303614	257.1428814	1517.181513	314.530265	275.8122129	138.1099251	84.7185422	396.0581444	211.5166115	1318.130408	361.2438946	1038.500056	638.7755185	100.0981632	199.4441416	87.87366281	444.2533609	27.03245161	176.6722511	63.92096126	360.639567	924.1802533	447.5439012	605.2550747
