	TCGA.KL.8323.01A	TCGA.KL.8324.01A	TCGA.KL.8325.01A	TCGA.KL.8326.01A	TCGA.KL.8327.01A	TCGA.KL.8328.01A	TCGA.KL.8329.01A	TCGA.KL.8330.01A	TCGA.KL.8331.01A	TCGA.KL.8332.01A	TCGA.KL.8333.01A	TCGA.KL.8334.01A	TCGA.KL.8335.01A	TCGA.KL.8336.01A	TCGA.KL.8337.01A	TCGA.KL.8338.01A	TCGA.KL.8339.01A	TCGA.KL.8340.01A	TCGA.KL.8341.01A	TCGA.KL.8342.01A	TCGA.KL.8343.01A	TCGA.KL.8344.01A	TCGA.KL.8345.01A	TCGA.KL.8346.01A	TCGA.KM.8438.01A	TCGA.KM.8439.01A	TCGA.KM.8440.01A	TCGA.KM.8441.01A	TCGA.KM.8442.01A	TCGA.KM.8443.01A	TCGA.KM.8476.01A	TCGA.KM.8477.01A	TCGA.KM.8639.01A	TCGA.KN.8418.01A	TCGA.KN.8419.01A	TCGA.KN.8421.01A	TCGA.KN.8422.01A	TCGA.KN.8423.01A	TCGA.KN.8424.01A	TCGA.KN.8425.01A	TCGA.KN.8426.01A	TCGA.KN.8427.01A	TCGA.KN.8428.01A	TCGA.KN.8429.01A	TCGA.KN.8430.01A	TCGA.KN.8431.01A	TCGA.KN.8432.01A	TCGA.KN.8433.01A	TCGA.KN.8434.01A	TCGA.KN.8435.01A	TCGA.KN.8436.01A	TCGA.KN.8437.01A	TCGA.KO.8403.01A	TCGA.KO.8404.01A	TCGA.KO.8405.01A	TCGA.KO.8406.01A	TCGA.KO.8407.01A	TCGA.KO.8408.01A	TCGA.KO.8409.01A	TCGA.KO.8410.01A	TCGA.KO.8411.01A	TCGA.KO.8413.01A	TCGA.KO.8414.01A	TCGA.KO.8415.01A	TCGA.KO.8416.01A	TCGA.KO.8417.01A
ENSG00000145721.12	8.320500231	0	12.24406684	0	22.20657904	1.182967323	6.826061685	5.265342413	0	4.382933798	6.825418521	48.99695238	3.01549693	7.818581884	10.75315292	57.6199091	36.7020022	2.165313202	3.130450618	16.38852352	31.42723993	460.5103414	2.259123692	2.306376153	42.82978343	0	1.023685986	0	26.874184	1.070903065	6.825501242	29.01502894	40.01124408	13.8777929	111.0929454	106.8597656	2.63135848	8.749225459	17.40429381	11.61997781	27.00459398	10.68425551	17.08354965	0.897493972	1.001869729	0	4.235071029	0	15.28729051	3.422644121	0.936456969	9.055740721	94.35573425	7.247678508	35.04836825	3.612459366	2.939077755	15.70547667	27.62346233	21.74231058	3.217033118	189.3663249	0	25.24952948	0	0.958683266
ENSG00000145794.17	15.60093793	2.447550255	42.85423393	2.793612712	4.441315807	3.54890197	5.119546263	1.755114138	4.135979355	8.765867597	9.384950466	68.59573334	13.06715336	8.795904619	4.887796782	3.457194546	0.965842163	3.247969803	61.04378705	10.53547941	12.76731622	4.544509948	10.16605661	8.072316537	2.676861464	3.510233349	5.118429931	3.112805595	5.201454967	9.638127583	1.70637531	2.763336089	11.20314834	5.204172339	2.777323636	37.25386325	0	83.51533392	20.01493788	11.61997781	50.89327327	3.88518382	10.67721853	4.487469862	14.02617621	0	14.11690343	6.178779901	7.643645254	10.26793236	24.34788119	9.961314793	9.435573425	413.117675	2.261185048	19.86852651	3.918770341	3.926369167	3.452932791	36.8673962	8.578754981	2.014535371	2.819383122	3.986767812	2.585877519	3.834733065
ENSG00000145824.13	15.60093793	30.59437819	48.97626735	36.31696526	679.5213185	1.182967323	96.41812129	1.755114138	13.4419329	4775.936862	5106.266231	20.48963463	18.09298158	3.909290942	48.87796782	135.9829855	4.829210815	24.90110183	10.95657716	18.72974117	240.6148057	196.9287644	3.388685538	8.072316537	96.36701271	5.850388914	75.75276298	179.5051226	74.55418786	0	15.35737779	45.59504548	5648.787439	58.11325778	20.82992727	219.6017202	7.89407544	6.363073061	103.5555482	29.49686675	24.92731752	165.1203124	86.12956281	0.897493972	81.15144805	0	0	35.52798443	13.37637919	5.133966181	2.809370907	48.90099989	31.45191142	287.4912475	28.2648131	16.25606715	2.939077755	138.7317106	8.632331977	19.85167488	7.506410609	3.021803056	0.939794374	34.55198771	12.92938759	5.752099598
ENSG00000145864.14	0	1.223775128	53.05762296	5.587225424	11.10328952	16.56154253	19.62492734	6.142899482	4.135979355	30.68053659	67.40100789	54.34207446	0	29.31968206	7.820474851	23.04796364	3.863368652	19.48781882	3.913063272	16.38852352	7.856809983	28.02447801	23.72079876	14.991445	17.39959952	3.510233349	15.35528979	3.112805595	13.87054658	39.6234134	13.65100248	8.290008268	39.2110192	0	0	2.941094467	73.67803744	18.29383505	43.51073452	11.61997781	7.27046761	3.88518382	4.982701981	11.66742164	48.08974699	9.410000858	15.52859377	0	27.70821405	1.71132206	15.91976847	15.39475923	41.93588189	37.44633896	23.74244301	3.612459366	37.22831824	6.543948612	8.632331977	42.53930331	11.7957881	68.49420261	5.638766245	2.657845208	1.292938759	21.09103186
ENSG00000145879.11	1674.500671	95.45445995	136.725413	360.3760399	721.7138187	267.3506151	407.8571857	79.85769327	2138.301327	48.21227178	198.7903144	134.5189056	341.7563187	162.2355741	368.5398774	755.9732074	47.32626599	356.1940218	15.65225309	477.6083998	169.9035159	0.757418325	1302.384808	378.2456892	167.3038415	2.340155566	381.8348729	2.07520373	264.4072942	501.1826343	1638.120298	1.381668045	3.200899526	223.7794106	38.8825309	4298.899746	509.1678659	711.0734146	436.8477746	862.5598912	14.54093522	0	254.117801	48.46467451	67.12527185	37.64000343	60.70268475	1801.114341	1115.016751	499.7060416	93.6456969	2.716722216	1387.029293	0	180.8948039	901.3086119	1243.229891	528.7510478	507.5811203	189.0635703	855.7308094	302.1803056	621.2040813	756.1569617	831.3596224	1094.81629
ENSG00000145908.12	53.04318897	149.3005656	26.52881148	128.5061848	102.1502636	17.74450985	46.07591637	82.49036448	90.99154582	20.45369106	87.02408614	164.8079307	48.24795087	42.02487763	52.78820525	10.37158364	43.46289734	30.31438483	60.2611744	39.80069998	91.33541605	160.5726848	21.46167507	116.4719958	88.33642832	459.8405687	63.46853115	231.3852159	193.3207429	79.2468268	25.59562966	33.16003307	360.1011967	88.47092976	45.82583999	32.35203914	31.57630176	242.5921604	28.71708478	67.93217796	158.9116492	441.9396596	40.57343042	11.66742164	105.1963215	101.1575092	66.34944612	27.80450955	44.90641587	13.69057648	59.93324601	334.1568326	44.03267598	889.0485637	163.935916	89.40836931	158.7101988	126.9526031	193.3642363	90.75051372	43.96611928	34.24710131	19.73568186	14.61814864	23.27289767	74.77729477
ENSG00000146038.12	71.76431449	174.9998432	1124.413471	227.679436	126.5775005	190.4577391	237.2056435	196.5727834	80.65159743	200.1539768	229.5046978	784.8420918	23.11880979	50.82078225	91.8905795	81.82027093	14.48763245	164.5638034	107.2179337	16.38852352	1213.877142	1550.435311	77.93976737	73.80403691	50.86036782	2024.234564	67.56327509	2647.959959	262.6734758	165.989975	47.77850869	493.255492	6062.503703	36.42920637	319.3922181	27.45021503	111.8327354	103.3999372	166.2110059	132.2889781	669.9216583	11909.05971	109.6194436	129.239132	55.1028351	2.352500215	575.96966	617.8779901	158.605639	41.07172945	84.28112721	4122.173176	222.260174	0	140.193473	19.86852651	94.05048817	30.10216361	62.15279024	48.21121042	36.45970867	442.1905139	420.0880852	260.4688304	28.44465271	136.1330238
ENSG00000146054.18	174.7305048	1398.774971	495.8847069	300.3133665	106.5915794	682.5721456	273.0424674	55.28609534	471.5016465	1031.450421	202.2030237	185.2975654	822.2254961	274.6276887	314.7741128	608.4662401	134.2520607	766.5208736	43.82630865	530.2857968	243.5611095	359.7737042	628.0363863	560.4494053	192.7340254	17.55116674	196.5477094	36.31606527	104.8960085	932.7565694	76.78688897	87.04508682	12.00337322	492.6616481	99.9836509	101.9579415	619.6849221	23.86152398	394.2072547	277.985623	392.6052509	635.2275546	211.4089269	533.1114197	185.3458999	131.740012	69.17282681	616.3332951	549.3870026	167.7095619	867.1591533	39.84525917	111.130087	236.7574979	39.57073834	116.5018146	397.7551896	732.9222445	207.1759675	457.53384	37.53205304	105.763107	478.3553364	283.0605147	208.1631403	72.85992824
ENSG00000146151.14	0	9.790201021	8.162711225	37.71377161	8.882631615	9.463738587	2.559773132	4.387785344	0	7.304889664	52.04381622	3.563414719	1.005165643	10.75055009	4.887796782	9.219185457	0	2.165313202	2.347837963	7.023652938	29.46303743	11.36127487	9.036494767	1.153188077	2.676861464	12.87085561	17.40266177	25.94004662	3.467636645	2.14180613	5.119125931	5.526672179	13.60382299	4.336810282	13.88661818	101.9579415	6.5783962	7.953841326	0.87021469	2.681533341	2.07727646	3.88518382	0	0.897493972	0	4.705000429	118.5819888	10.81286483	5.732733941	0	191.9736786	29.88394438	2.096794094	0	7.914147669	6.321803891	0.979692585	9.161528057	5.179399186	24.57826413	16.08516559	31.22529825	3.759177496	2.657845208	5.171755038	11.5041992
ENSG00000146205.14	132.0879412	62.41253151	107.1355848	71.23712416	28.86855275	138.4071768	79.35296708	116.7150902	70.31164904	379.8542625	62.281944	79.2859775	53.27377909	76.23117337	22.4838652	54.16271456	25.11189624	137.4973883	184.6965865	114.7196647	176.7782246	132.5482068	49.70072122	177.5909638	176.6728566	76.05505589	46.06586938	54.99289884	110.0974635	106.0194034	92.14426676	85.66341877	56.81596659	40.76601665	87.48569453	383.3226455	218.4027538	78.74302913	51.34266673	96.53520026	139.1775228	247.6804686	125.9911787	58.33710821	159.2972869	261.1275238	115.7586081	386.1737438	193.0020427	117.2255611	101.1373526	124.9692219	150.9691748	84.55624926	105.1451047	99.34263257	82.29417715	75.9098039	105.3144501	294.9391696	57.90659612	69.5014703	67.66519493	116.9451892	93.09159068	75.73597804
ENSG00000146233.8	17.68106299	151.7481158	1389.701586	53.07864153	108.8122373	95.82035319	186.0101809	100.0415059	90.99154582	790.3890616	68.25418521	142.5365888	384.9784413	498.4345951	112.419326	121.0018091	56.01884546	146.1586412	96.2613565	228.2687205	131.6015672	110.5830754	237.2079876	146.4548857	54.87566002	445.7996353	537.4351428	368.3486621	255.7382026	110.3030157	35.83388152	210.0135428	754.6120634	95.40982621	79.15372363	1215.65238	65.783962	198.8460332	231.4771076	170.7242893	109.0570141	32.05276652	88.26500652	150.7789874	40.07478916	30.58250279	4086.843543	13.90225478	67.83735163	166.8539009	1010.43707	307.8951845	182.4210862	25.36687478	193.3313216	107.4706661	49.96432184	130.8789722	580.0927089	656.9959066	65.41300673	208.5044109	206.7547623	130.2344152	1788.134304	13.42156573
ENSG00000146242.9	670.8403311	1699.823652	1033.603309	243.044306	42.19250017	1216.090408	2111.812834	1566.439368	883.0315924	664.7449594	483.7515376	701.9926996	1605.249532	2310.390947	1513.261884	1499.270035	168.0565364	2111.180372	395.2193905	530.2857968	307.3976906	1872.338099	1806.169392	1607.544179	289.1010381	16.38108896	1672.702901	114.1362051	1174.661913	556.8695937	979.4594282	1620.696616	608.17091	627.9701289	324.9468654	339.2062285	264.4515272	820.0410407	1218.300567	1235.293026	1278.563661	635.2275546	340.9591784	1717.803463	757.4135151	973.9350888	90.34818195	231.7042463	814.0482196	1019.947948	356.7901052	80.59609242	817.7496968	3138.244794	1440.374876	970.8484547	981.6519703	1395.169844	495.4958555	1392.453195	1207.459764	875.3156187	191.7180523	465.1229114	314.1841186	1147.54387
ENSG00000146285.14	14.5608754	14.68530153	33.6711838	1.396806356	4.441315807	4.731869294	49.48894721	9.653127758	5.169974194	17.53173519	92.99632734	21.38048831	14.072319	19.54645471	0.977559356	74.90588184	7.726737304	3.247969803	2.347837963	26.92400293	7.856809983	5.301928273	4.518247384	0	12.04587659	16.38108896	12.28423183	20.7520373	21.67272903	2.14180613	1.70637531	15.19834849	35.20989479	7.806258508	24.99591272	12.74474269	6.5783962	26.24767638	26.9766554	39.32915566	47.77735858	62.16294113	48.40339067	25.12983123	55.1028351	9.410000858	19.7636648	29.34920453	24.84184708	1.71132206	13.11039757	10.86688886	32.50030846	13.2874106	59.92140378	9.031148415	33.3095479	6.543948612	13.81173116	55.77375323	6.434066236	36.26163668	33.83259747	15.94707125	29.73759147	2.876049799
ENSG00000146374.14	533.5520773	3.671325383	38.77287832	149.4582801	1816.498165	1494.087729	574.2424392	2.632671207	2087.63558	36.52444832	1028.078665	3883.23119	288.4825396	80.14046431	103.6212918	2362.416273	565.0176654	1530.876434	1151.223215	437.8076998	204.2770595	46.95993613	422.4561304	1602.931427	1.338430732	0	968.406943	7.263213055	8.669091612	2845.389443	1701.256184	6.908340224	2.400674645	2031.361936	288.8416581	1019.579415	27.62926404	431.893584	1746.520884	30.39071119	6.23182938	76.73238045	1045.655601	240.5283846	242.4524744	0	7.058451715	23.17042463	1821.098482	2393.283901	274.3818919	18.11148144	3892.698236	317.6899079	610.519963	2587.424021	2867.560197	359.9171736	1705.748799	31.19548909	3766.073437	141.017476	5.638766245	403.9924716	389.1745666	1089.064191
ENSG00000146414.16	547.0728902	219.0557478	1004.013481	282.1548839	166.5493428	272.0824844	509.3948532	585.3305649	295.7225239	395.9250198	661.2124192	472.1524503	496.5518277	616.6906461	434.0363543	271.965971	898.2332116	463.3770253	811.5693227	291.4815969	1018.438994	898.2981331	769.2316171	251.3950007	265.009285	361.5540349	700.2012146	917.2400486	508.8756776	492.6154098	179.1694076	932.6259302	857.0408482	633.1743012	815.1444872	300.9720005	256.5574518	1121.491627	560.4182606	496.083668	364.5620187	665.3377293	441.3250326	704.5327684	551.028351	388.1625354	727.0205267	248.695891	518.8124216	752.9817065	670.5031898	1145.551201	342.8258344	100.2595527	175.2418412	743.2635146	338.9736345	189.7745097	132.9379124	860.2392447	556.5467294	343.4782808	240.5873598	139.5368734	257.2948131	644.235155
ENSG00000146453.13	3.120187587	1.223775128	0	11.17445085	17.76526323	3.54890197	3.413030842	0	6.203969033	4.382933798	2.559531945	1.781707359	6.030993859	4.886613677	1.955118713	1.152398182	9.658421631	1.082656601	2.347837963	0	0	3.029673299	7.906932921	3.45956423	1.338430732	25.74171122	10.23685986	4.15040746	6.068364128	2.14180613	5.119125931	1.381668045	7.202023934	0.867362056	0	5.882188934	0	2.386152398	1.740429381	0.893844447	5.19319115	1.94259191	2.135443706	0	3.005609187	0	7.058451715	3.08938995	0.955455657	2.56698309	3.745827876	3.622296288	4.193588189	0	7.914147669	0	4.898462926	1.308789722	6.905865582	0	1.072344373	6.043606113	3.759177496	2.657845208	1.292938759	1.917366533
ENSG00000146469.13	2.080125058	12.23775128	0	5.587225424	22.20657904	5.914836617	0.853257711	1.755114138	2.067989678	10.22684553	4.265886575	1.781707359	5.025828216	5.863936413	0.977559356	6.914389092	0.965842163	8.661252809	1.565225309	7.023652938	4.910506239	7.574183247	3.388685538	3.45956423	0	9.360622263	0	8.300814919	2.600727484	3.212709194	18.77012841	0	4.001124408	0	1.388661818	0.980364822	9.20975468	2.386152398	3.480858761	3.575377787	9.34774407	4.856479776	4.270887412	7.17995178	6.011218374	4.705000429	5.646761372	9.268169851	9.554556568	2.56698309	3.745827876	4.52787036	12.58076457	4.831785672	4.522370096	4.515574208	11.75631102	5.235158889	20.71759675	1.890635703	3.217033118	9.065409169	6.578560619	3.986767812	9.050571316	2.876049799
ENSG00000146477.6	1.040062529	15.90907666	4.081355612	15.36486992	6.661973711	1.182967323	10.23909253	13.16335603	0	10.22684553	244.0087121	11.58109784	13.06715336	1.954645471	0.977559356	4.609592728	0	17.32250562	0	7.023652938	28.48093619	137.8501351	5.647809229	8.072316537	4.015292196	985.2054932	4.094743945	4146.257052	60.68364128	0	11.94462717	8.290008268	520.146173	9.540982621	0	4.901824112	1.31567924	21.47537158	8.702146904	11.61997781	0	65.07682899	40.57343042	8.077445752	22.04113404	0	4.235071029	50.97493418	19.10911314	0	12.1739406	2030.29707	8.387176377	20.53508911	71.22732902	4.515574208	3.918770341	166.2162947	13.81173116	9.453178513	4.289377491	80.58141484	6.578560619	11.96030344	20.68702015	3.834733065
ENSG00000146530.14	64.48387679	1.223775128	1216.243972	395.2961988	26.64789484	235.4104974	548.6447079	470.3705889	97.19551485	109.573345	1086.094722	514.9134269	1196.147115	1357.50128	375.3827929	102.5634382	1483.533562	482.8648441	21.13054167	294.9934234	3197.721663	272.6705969	224.7828073	2.306376153	156.5963957	3.510233349	163.7897578	0	57.21600464	8.567224518	368.577067	797.2224618	123.2346318	729.4514895	144.4208291	11.76437787	723.623582	72.37995607	443.8094921	101.8982669	233.6936017	2.913887865	140.22747	641.7081903	238.4449955	16.4675015	256.9276424	1.544694975	382.1822627	2.56698309	43.07702057	165.7200552	457.1011126	14.49535702	430.7557517	521.0972636	659.3331098	659.6300201	72.51158861	219.3137415	705.6025972	5.036338427	174.8017536	58.47259458	458.9932596	383.4733065
ENSG00000146555.19	2105.086558	542.1323815	20.40677806	90.79241314	1065.915794	1089.512905	201.3688197	39.4900681	1043.300792	5.843911731	158.6909806	1351.425032	747.8432385	1070.168395	87.00278272	794.0023475	412.4146036	169.9770864	1943.227221	718.7538173	142.4046809	168.1468681	1939.457689	70.34447268	62.90624441	1353.779995	54.25535727	1535.65076	103.1621902	847.0843243	107.5016446	334.3636668	1826.913405	63.31743012	95.81766544	234.3071925	126.305207	95.44609591	710.965402	661.4448907	425.8416743	133.0675459	66.19875489	83.46693944	649.2115844	56.46000515	313.3952562	1073.563008	761.4981585	989.9998119	835.3196163	4916.361637	686.7000659	570.1507093	128.8875477	608.6994032	1011.042748	1251.202975	195.0907027	71.8441567	380.6822523	416.0015541	245.2863316	713.6314384	135.7585697	216.6624182
ENSG00000146648.19	11952.39858	5484.960122	38923.88847	2116.161629	4707.794756	1010.254094	2667.283603	5341.689878	2912.763461	17159.18582	9219.434067	4888.114141	4282.00564	2794.165701	255.142992	4672.974628	9206.407498	4982.385678	13216.76251	25040.49333	10489.82343	5716.236096	9692.7702	10549.36453	1575.332972	1569.074307	827.1382769	3191.663337	13846.27312	3922.717926	3525.371391	18635.93859	1025.088073	673.9403179	4592.304632	2089.157436	3540.492835	16831.91901	6430.886562	6259.592661	11513.30478	11582.70426	6989.30725	830.1819245	12623.55859	3321.730303	13333.41529	7533.477394	6456.969329	3570.673479	7648.044066	1941.550811	9528.880762	2461.7948	4880.767927	15381.85198	4435.068333	1117.706423	3062.751386	7020.875681	11924.46942	11136.35153	2716.005741	5489.779277	8129.99892	6439.4755
ENSG00000146755.11	1354.161413	36386.50587	11119.65337	24817.05853	23652.22733	17464.1466	10189.60358	5457.527411	2824.8739	634.0644228	2413.638624	3362.081787	20829.04246	12056.25326	22549.36167	8459.755055	23837.95043	13356.73449	496.9590356	1566.274605	15396.40126	82.55859739	4448.214549	12617.03075	31265.7419	22457.30289	11967.91286	13666.25416	1721.681594	722.8595687	21444.01853	8797.080441	18634.03659	26133.61876	4303.462974	1284.277917	1186.742675	2169.807914	6597.097568	26864.49485	12850.03218	3.88518382	7016.356204	20514.01973	22493.97916	28157.07507	18255.97952	17302.12842	3746.34163	889.0318103	2542.480671	11689.15012	7124.906333	89.38803494	3545.538156	7361.289073	6200.474371	27103.72636	16872.75608	10181.07326	6930.56168	7511.195131	27390.30703	4422.654426	7050.395055	9919.495757
ENSG00000146938.16	1008.860653	17.13285179	1208.081261	547.5480916	775.0096084	225.9467588	846.4316489	680.1067284	990.5670556	55.51716144	502.5214386	378.6128139	780.0085391	930.4112442	734.1470767	561.2179147	100.447585	613.8662928	64.17423767	611.0578056	831.8397569	87.10310734	1451.486972	729.9680526	627.7240134	2.340155566	1711.602969	47.72968579	427.3862165	339.4762715	208.1777879	331.6003307	6.401799053	115.3591535	459.6470618	451.9481831	797.3016195	348.3782501	1094.73008	723.1201575	102.8251848	31.08147056	938.8834161	1082.377731	1273.376426	282.3000257	111.5235371	80.32413871	556.0751922	277.2341738	1769.903671	46.18427768	864.9275639	3757.921307	477.1100452	970.8484547	647.5767988	854.6396887	262.4228921	728.8400633	1701.810519	368.6599729	54.5080737	794.6957172	245.6583643	477.4242666
ENSG00000147041.12	170.5702547	223.9508483	184.6813415	371.5504907	15.54460533	91.0884839	249.1512515	118.4702043	24.81587613	59.90009524	3793.226343	39.19756191	62.32026988	85.02707799	935.5243041	36.87674183	49.25795032	35.72766784	986.8745573	36.28887351	60.89027737	3893.130189	44.05291199	23.06376153	6.692153661	303.0501458	32.75795156	263.5508737	233.1985644	13.92173984	97.26339269	1150.929481	20.00562204	20.81668935	2607.906894	599.9832713	4411.472492	4662.541785	192.3174466	255.6395118	1208.9749	5.827775731	62.63968205	159.7539271	35.06544052	7.057500644	759.4894046	57.15371408	22.93093576	71.87552653	1773.649499	246.3161476	24.11313208	101.4674991	100.6227346	149.0139489	20.57354429	174.0690331	115.6732485	7727.028116	13.94047684	1737.536757	459.5594489	607.3176301	56.88930542	12.46288246
ENSG00000147168.13	41.60250115	68.53140714	12.24406684	29.33293348	77.72302663	28.39121576	273.8957251	5.265342413	40.32579871	99.34649943	166.3695764	74.8317091	38.19629444	104.5735327	28.34922134	102.5634382	35.73616003	32.47969803	1.565225309	170.9088882	20.6241262	31.81156964	11.29561846	4.612752307	49.52193709	70.20466697	16.37897578	120.3618163	32.07563896	8.567224518	75.08051366	56.64838983	60.01686612	23.41877552	58.32379636	19.60729645	86.83482984	72.37995607	117.4789832	127.8197559	88.28424955	189.4027112	125.2793641	87.9544093	127.2374556	49.4025045	76.23127852	126.664988	77.3919082	18.82454266	17.79268241	26.26164809	146.7755866	367.2157111	550.5985592	17.15918199	164.5883543	43.19006084	141.5702444	113.4381422	22.51923183	136.9884052	156.9456605	152.8260995	144.8091411	18.21498206
ENSG00000147180.17	23.92143816	14.68530153	12.24406684	138.2838292	37.75118436	11.82967323	24.74447361	11.4082419	138.5553084	49.67324971	51.1906389	249.4390303	33.17046622	179.8273833	21.50630584	41.48633455	6.760895141	17.32250562	22.69576698	24.58278528	332.932323	821.0414639	41.7937883	16.14463307	46.84507562	451.6500242	31.73426557	392.2135049	26.874184	89.95585744	13.65100248	34.54170112	547.353819	17.34724113	1015.111789	5.882188934	15.78815088	547.2242832	53.9533108	31.28455564	8.30910584	198.1443748	23.48988077	44.87469862	59.11031401	23.52500215	145.4041053	13.90225478	76.43645254	161.7199347	467.2920275	138.552833	97.50092539	7.247678508	36.17896077	55.99312018	84.25356232	39.26369167	176.0995723	691.0273493	93.29396042	29.21076288	12.21732686	67.77505281	14.22232635	11.5041992
ENSG00000147257.15	5223.19402	2295.802139	491.8033513	6725.622604	5822.565023	183.3599351	15200.78611	8581.630577	8416.717988	106.6513891	1452.960968	8091.623973	12750.52618	1580.330863	7035.494688	5910.650276	1130.035331	2364.522017	151.0442423	2218.30372	5873.947563	279.4873618	5426.415108	3574.883038	1806.881488	1690.762396	55730.48878	498.0488952	8620.544699	5079.293236	2325.789548	6451.008101	198.4557706	9718.791843	308.2829236	7698.80495	68.41532048	8483.567158	3547.865293	5402.395837	227.4617724	714.873823	627.8204496	2100.135896	3543.613232	63.51750579	22308.94249	1947.860364	3700.479759	4940.586788	3562.28231	674.6526837	1625.015423	1387.930434	12264.6677	11377.44077	10243.66567	1671.324475	9509.376906	190.954206	24543.818	3418.666525	5220.557748	1469.7884	2715.171395	8475.718758
ENSG00000147378.11	15.60093793	20.80417717	16.32542245	54.47544789	17.76526323	23.65934647	11.94560795	27.20426914	3.101984516	74.50987457	20.47625556	8.908536797	10.05165643	43.00220036	42.03505233	21.89556546	25.11189624	8.661252809	17.2174784	30.4358294	10.80311373	38.62833456	16.94342769	2.306376153	34.79919904	84.24560037	10.23685986	16.60162984	23.40654735	16.06354597	30.71475559	15.19834849	12.00337322	22.55141347	49.99182545	12.74474269	11.84111316	25.45229224	6.091502833	23.23995562	64.39557026	0.971295955	14.23629137	7.17995178	7.013088103	68.22250622	57.87930406	88.04761359	14.33183485	0.85566103	34.64890785	29.88394438	7.33877933	16.91124985	31.65659068	13.54672262	18.61415912	37.95490195	119.1261813	11.34381422	15.01282122	27.19622751	39.47136371	49.17013635	43.95991782	13.42156573
ENSG00000147465.12	9.36056276	42.83212947	18.36610026	8.380838136	4.441315807	18.92747717	24.74447361	20.18381258	34.12182968	46.75129385	14.50401436	18.70792727	10.05165643	19.54645471	8.798034208	53.01031638	5.795052978	21.65313202	29.73928087	26.92400293	4.910506239	9.846438221	21.46167507	41.51477076	25.43018391	4.680311132	26.61583564	7.263213055	26.00727484	34.26889807	18.77012841	9.671676313	16.80472251	27.75558581	4.165985454	10.78401305	24.99790556	17.49845092	10.44257628	15.1953556	21.81140283	7.770367641	27.76076818	21.53985534	10.01869729	21.17250193	8.470142058	26.25981458	20.06456879	13.69057648	4.682284845	5.433444432	23.06473504	6.03973209	29.39540563	17.15918199	26.4516998	24.86700472	53.52045826	26.46889984	10.72344373	22.15988908	15.03670999	25.24952948	7.757632557	14.38024899
ENSG00000147488.11	3.120187587	0	1.020338903	0	0	0	6.826061685	0.877557069	0	7.304889664	11.0913051	4.454268399	4.020662573	2.931968206	1.955118713	2.304796364	1.931684326	2.165313202	3.913063272	7.023652938	1.964202496	1.514836649	1.129561846	2.306376153	1.338430732	2.340155566	0	12.45122238	10.40290993	1.070903065	8.531876552	4.145004134	6.401799053	0	12.49795636	4.901824112	1.31567924	6.363073061	6.961717523	3.575377787	41.5455292	10.68425551	1.423629137	2.692481917	4.007478916	0	0	7.723474876	3.821822627	0.85566103	3.745827876	13.58361108	9.435573425	26.5748212	40.70133087	1.806229683	3.918770341	1.308789722	3.452932791	2.835953554	0	21.1526214	1.879588748	17.27599385	5.171755038	0
ENSG00000147606.9	54100.93256	2374.123748	42931.77969	48291.78615	24704.81918	32733.88881	34554.37751	65969.4751	19460.81686	1615.841594	20458.33884	34599.86607	93842.26445	107157.574	28531.04738	27894.9504	77279.92899	33792.96049	18404.7018	16565.28545	75950.8	3672.721456	70891.30145	20348.00361	19503.61263	150.940034	101704.2264	173.2795114	25337.15405	61178.55029	46712.02412	32404.26065	1753.292716	63264.52104	83347.48232	5627.29408	4927.218754	237301.2652	27230.75809	63118.82561	16362.70667	19.4259191	18617.51004	96836.90715	93843.13378	9360.598354	12312.76317	1912.332379	25295.68851	51244.68344	14731.40458	175.68137	33614.75452	36.23839254	21874.70416	104836.2802	27422.57515	46102.11797	42486.61153	184297.2776	25639.75395	6434.425975	19575.91681	22575.7372	24281.3899	27087.59569
ENSG00000147647.13	18.72112552	15.90907666	68.36270651	5.587225424	77.72302663	3.54890197	23.8912159	0.877557069	2.067989678	42.36836005	6.825418521	9.799390477	9.046490789	2.931968206	4.887796782	33.41954728	5.795052978	4.330626405	5.478288581	28.09461175	17.67782246	29.53931466	4.518247384	8.072316537	0	0	11.26054585	4.15040746	2.600727484	1.070903065	5.119125931	5.526672179	1.600449763	4.336810282	1.388661818	3.921459289	3.94703772	3.18153653	5.221288142	18.77073338	10.3863823	1.94259191	5.69451655	1.794987945	10.01869729	0	1.411690343	20.08103468	7.643645254	0.85566103	0.936456969	3.622296288	5.241985236	16.91124985	40.70133087	16.25606715	2.939077755	3.926369167	1.726466395	9.453178513	2.144688745	6.043606113	1.879588748	5.315690416	11.63644884	4.793416332
