	TCGA.N5.A4R8.01A	TCGA.N5.A4RA.01A	TCGA.N5.A4RD.01A	TCGA.N5.A4RF.01A	TCGA.N5.A4RJ.01A	TCGA.N5.A4RM.01A	TCGA.N5.A4RN.01A	TCGA.N5.A4RO.01A	TCGA.N5.A4RS.01A	TCGA.N5.A4RT.01A	TCGA.N5.A4RU.01A	TCGA.N5.A4RV.01A	TCGA.N5.A59E.01A	TCGA.N5.A59F.01A	TCGA.N6.A4V9.01A	TCGA.N6.A4VC.01A	TCGA.N6.A4VD.01A	TCGA.N6.A4VE.01A	TCGA.N6.A4VF.01A	TCGA.N6.A4VG.01A	TCGA.N7.A4Y0.01A	TCGA.N7.A4Y5.01A	TCGA.N7.A4Y8.01A	TCGA.N7.A59B.01A	TCGA.N8.A4PI.01A	TCGA.N8.A4PL.01A	TCGA.N8.A4PM.01A	TCGA.N8.A4PN.01A	TCGA.N8.A4PO.01A	TCGA.N8.A4PP.01A	TCGA.N8.A4PQ.01A	TCGA.N8.A56S.01A	TCGA.N9.A4PZ.01A	TCGA.N9.A4Q1.01A	TCGA.N9.A4Q3.01A	TCGA.N9.A4Q4.01A	TCGA.N9.A4Q7.01A	TCGA.N9.A4Q8.01A	TCGA.NA.A4QV.01A	TCGA.NA.A4QW.01A	TCGA.NA.A4QX.01A	TCGA.NA.A4QY.01A	TCGA.NA.A4R0.01A	TCGA.NA.A4R1.01A	TCGA.NA.A5I1.01A	TCGA.ND.A4W6.01A	TCGA.ND.A4WA.01A	TCGA.ND.A4WC.01A	TCGA.ND.A4WF.01A	TCGA.NF.A4WU.01A	TCGA.NF.A4WX.01A	TCGA.NF.A4X2.01A	TCGA.NF.A5CP.01A	TCGA.NG.A4VU.01A	TCGA.NG.A4VW.01A	TCGA.QM.A5NM.01A	TCGA.QN.A5NN.01A
ENSG00000130720.13	7.354763326	3.256174185	549.2960683	115.8132639	14.22502944	26.88563114	53.11198292	32.74684539	9.626212333	14.49150916	14.05451202	2.595216467	24.50969079	30.14754751	95.1367066	38.45476758	89.66329954	7.536057433	22.38616253	7.66794829	5688.268666	25.31188062	28.23396798	78.29530248	136.7664461	39.15325994	90.12367208	3.135627069	61.38311789	0.831609916	36.6143916	10.20131913	19.79078785	3.187917512	3.870010644	58.21125456	14.05105783	14.24109646	85.90180358	18.40025698	21.36370366	16.33220605	27.67190564	284.8873126	1.831252119	2.817794523	3.151446384	771.7000216	9.488293808	16.17421758	50.6640577	34.04522494	320.9553821	27.35179901	71.23926024	343.0878779	142.3651351
ENSG00000130762.15	72.81215693	876.9962471	697.9587656	562.7545921	1799.940391	716.4229945	199.4028833	321.2731048	3080.387947	618.5586278	314.2187329	670.8634566	514.7035065	3775.334307	909.921372	1243.370819	435.7191746	878.8926982	562.4523335	2102.934818	11.43600456	491.5833658	719.9661834	1304.921708	534.9267507	1646.394581	2820.072372	246.1467249	571.9110008	488.1550205	337.850977	932.2436247	413.8856068	90.32432951	784.6446581	212.6949686	1965.870727	1575.675601	515.4108215	341.3247669	515.2925323	298.6460534	1333.022489	2634.95774	227.0752628	881.9696857	142.6029489	4419.064693	440.6785346	3334.921488	451.9233946	140.1862203	943.5536449	279.2162816	1231.269602	1928.01933	894.0530482
ENSG00000130768.15	56.63167761	86.83131159	247.7711623	370.2762099	398.3008242	703.7709328	257.173812	36.28704489	851.9197915	931.2701412	1691.560911	195.9388432	191.5386947	821.7360094	1216.996286	988.9777407	598.7433556	796.9380736	557.7885496	514.7110289	60.61082415	3.99661273	214.1075905	4777.148166	1018.86956	1005.259949	1653.027859	43.89877897	659.49423	622.0442169	224.6792212	438.6567224	489.606882	155.1453189	338.6259314	197.0227078	1172.624644	1754.706528	341.10522	52.44073238	29.90918513	955.4340537	1669.856375	232.9078731	146.5001696	381.8111579	736.6505923	2004.730973	74.85209559	1745.80461	298.9179404	51.06783741	999.6518635	62.68120607	1383.317576	887.9921546	685.6304904
ENSG00000130822.16	373.621977	301.7388078	1762.954812	639.4197104	1649.155079	314.7200351	355.9434645	200.0212718	529.4416783	164.7455778	56.21804807	153.1177715	813.3586276	422.0656652	306.1329668	145.9309129	529.8285882	861.9365689	23.3189193	91.05688594	739.9094948	186.5085941	2039.904186	68.08287172	1469.632344	692.0338695	351.3682405	312.7788002	139.2348772	209.5656987	40.77511792	435.517855	326.9782341	172.1475457	547.6065062	82.83909303	74.08739581	207.5131199	111.7557445	175.7224541	341.8192586	64.16223804	454.2009339	168.9331783	184.9564641	84.53383569	169.3902431	117.1801674	303.6254018	1895.416123	185.4304512	618.8220298	387.169673	104.8485629	37.21453893	156.0713484	408.8726679
ENSG00000130829.18	831.0882558	3167.17209	2229.940461	608.4274286	2708.445604	605.7174545	1102.306593	1045.243903	726.7790312	1905.252099	816.1655907	378.9016041	1148.324402	441.0155522	604.7303528	1303.518019	58.54050136	1269.825678	4.66378386	472.5373133	619.8314469	131.8882201	1661.098449	19.29014699	152.1425554	1097.27011	211.0491055	616.9346259	251.5210684	1303.964348	120.6610632	1628.287476	468.0951561	1254.976861	669.5118415	1183.255694	118.7953071	28.48219292	574.6246861	469.2065529	699.874932	304.4789841	264.314409	511.7975581	487.1130638	683.3151719	95.33125312	31.67031552	1433.78662	365.9416728	300.9445027	1342.783725	77.25000601	858.1626941	40.40435656	312.1426968	128.6980821
ENSG00000130876.11	325.080539	957.3152103	656.8035556	497.5076829	344.2457123	276.76385	63.36166384	1886.041284	686.3489394	2828.132419	69.26866637	243.9503479	1320.800004	686.5027248	15.07116144	54.23108249	8.892228054	1053.164026	3.731027088	96.80784716	2.287200911	95.91870552	1782.269229	9.077716229	16.18537824	1760.917866	82.13803025	255.5536062	386.2644979	3555.963999	2741.918644	1072.707942	323.5363579	266.7224319	610.4941791	928.0217314	17.88316451	2.034442352	628.8345621	82.80115639	1030.585065	216.9850232	285.3068891	229.9090593	3945.432691	552.2877265	73.27112843	12.66812621	204.5254443	39.42465535	124.6335819	679.9031687	40.46428886	39.88804023	0	28.25429583	45.55684322
ENSG00000131037.15	22.79976631	92.25826857	280.5273498	580.6974921	4594.684508	298.904958	300.9679032	152.2285786	5700.642944	204.4065502	1012.928759	698.1132295	1071.164264	6275.858034	675.3764221	2949.184868	1941.469792	2738.41487	519.545522	3616.396112	372.8137485	21.31526789	254.1057118	16215.07061	657.1263564	989.5986451	6010.906686	181.0824633	407.9731616	1528.499025	1282.335851	1086.048128	1099.679429	141.3310097	13722.09024	246.2783847	245.2548275	13068.24045	583.7986651	34.96048825	188.0005922	591.4591761	1936.079191	95.96204214	880.8322695	3877.285264	297.8116833	4752.658683	78.0148602	5950.090293	1762.095927	41.05453596	1724.330491	11.39658292	792.138043	1930.710215	396.344536
ENSG00000131055.5	144.8888375	1121.209311	1247.254834	243.0447369	1160.762402	379.5618514	156.5405812	60.18339153	1519.016306	41.18639445	84.3270721	314.0211925	415.7569771	172.2717001	1158.595536	70.0073974	85.95820452	465.3515465	152.0393538	25.87932548	78.90843144	66.61021217	775.2577041	231.4817639	48.55613471	246.6655376	2784.707387	328.4569355	180.4064806	79.00294198	74.06092846	414.3304999	390.6529428	154.0826798	29.02507983	47.01678253	25.54737787	145.4626281	522.0828062	22.08030837	71.7820443	180.8208527	170.802452	38.98457962	147.4157956	125.3918563	245.812818	4.222708736	299.4083824	54.58798434	373.9007458	36.04788523	112.1964373	22.79316584	29.77163115	138.5805938	121.8645556
ENSG00000131080.15	107.3795446	147.6132297	56.27345042	6.524690923	10.43168825	1.581507714	31.68083192	131.8724314	33.69174317	3.050844033	13.0506183	6.488041167	14.52426121	46.51335902	46.15543191	59.1611809	403.1143384	179.9233712	195.8789221	51.75865095	673.5806683	59.94919095	3.529245997	5.673572643	55.83955491	10.76714648	20.53450756	536.1922289	159.4463916	5.821269409	138.968259	105.9367755	105.8376915	174.272824	19.35005322	79.48075142	29.37948455	52.89550114	124.2657159	456.326373	80.32752577	39.66392897	144.08475	469.8141646	58.60006782	12.68007535	193.026091	40.115733	7.379784073	20.21777198	24.31874769	38.05054552	112.1964373	214.2557589	505.0544569	12.10898393	127.559161
ENSG00000131094.4	353.764116	278.9455885	867.6190191	272.405846	1364.65449	1844.037995	784.5664846	213.29702	381.1980084	774.1516735	130.506183	1204.180441	1678.459936	336.7911737	108.3239729	96.6299288	94.10941357	243.9798594	209.8702737	24.92083194	910.3059627	458.2782597	1055.244553	9162.819819	12.94830259	211.4276037	47.91385098	83.09411734	1113.130443	163.8271534	255.4685959	335.8588143	215.9777283	291.1631328	174.150479	179.1115525	47.26264905	393.6645951	1527.050508	117.7616446	105.109422	484.1332506	247.1387434	3633.562741	1296.526501	367.7221853	6771.670418	52.78385921	419.5934373	59.64242733	282.7054419	489.650441	90.12500702	86.61403021	114.8334344	3307.098054	45.55684322
ENSG00000131096.10	9.561192324	7.597739764	9.238924696	6.524690923	33.19173535	72.74935485	13.97683761	5.310299252	72.1965925	6.101688067	140.5451202	23.3569482	41.75725097	107.6698126	3.76779036	0.986019682	2.223057013	9.420071792	27.98270316	2.875480609	10.2924041	2.664408487	97.64247259	1.134714529	129.4830259	10.76714648	11.40805976	7.839067673	5.988596867	3.326439663	24.96435791	17.26377083	2.581407111	8.501113366	109.3278007	6.716683219	2.554737787	4.068884703	278.5553631	7.36010279	11.96367405	2.333172292	365.4599951	1.999209211	9.156260597	36.6313288	65.39251247	2.111354368	3.162764603	13.14155178	6.079686923	3.003990436	33.10714543	2.279316584	101.0108914	353.8514192	15.94489513
ENSG00000131203.13	43.39310362	108.5391395	427.5102427	1073.311657	753.9265601	404.8659748	396.9421882	75.22923941	60.6451377	108.3049632	256.9967912	249.1407808	216.9561518	1326.492091	109.2659205	334.2606721	1776.963573	960.8473227	1049.351368	1110.894008	158.9604633	754.0276017	270.5755265	3875.050115	387.6398087	16.64013548	874.9981833	121.5055489	421.4475045	721.0057968	1230.742845	306.0395738	313.2107295	628.0197499	462.466272	232.8450183	9778.258878	159.7037246	382.8051247	338.5647283	318.7464586	164.4886466	21345.53549	191.9240843	326.8785033	2698.038256	579.8661347	1485.337798	372.1519682	238.5697093	224.9484162	514.6836947	2086.669805	500.3099903	4956.976586	2186.34432	2291.509214
ENSG00000131400.8	6.619286993	3.256174185	15.95814266	0	562.3628303	3.163015428	33.54441027	13.27574813	23.1029096	2.288133025	4.015574862	23.3569482	7.262130604	36.17705702	0.94194759	17.74835427	7.410190045	22.6081723	9.327567719	60.38509278	5.718002278	6.661021217	5.882076662	18.15543246	25.08733627	11.74597798	36.50579122	23.51720302	0	4.158049578	14.97861475	16.47905397	16.3489117	6.375835024	17.4150479	2.238894406	53.64949352	10.17221176	39.19791037	14.72020558	6.836385172	5.832930731	17.17566557	93.96283293	1.831252119	12.68007535	40.1809414	30.61463834	7.379784073	9.09799739	36.47812154	4.005320581	3.678571715	1.139658292	11.69599795	10.76354127	18.22273729
ENSG00000131409.13	17.65143198	34.73252464	4747.127489	83.18980927	537.7061126	1382.237742	55.90735045	1932.948928	2064.822546	1709.998081	8.031149724	4431.332117	2316.619663	909.5945764	271.2809059	36.48272822	39.27400724	203.4735507	156.7031377	3065.262329	10.2924041	205.1594535	3084.561002	19.29014699	322.0890269	3332.921253	852.1820638	1139.80044	380.275901	192.1018905	5537.92673	240.9080747	5383.954764	41.44292766	613.3966871	44.77788813	89.41582253	51.87827997	88.40379786	1012.014134	187.1460441	32.66441209	172.7108593	5600.784605	52.1906854	983.4102886	81.14974439	86.5655291	2619.823346	759.1773377	63.8367127	39.05187567	91.04464994	35.32940706	37.21453893	108.9808553	2776.689594
ENSG00000131435.13	3488.364245	8015.615451	3798.877854	4497.143219	1761.058644	2416.543787	1150.75963	1395.723653	2036.90653	1234.066412	792.0721415	3458.125942	1822.794782	1688.262661	4236.88026	2188.963693	1737.689566	2910.802184	1382.345536	543.465835	2379.832548	8021.201749	2998.682682	557.1448336	1769.061841	2167.132938	1407.754574	4001.060141	1970.248369	1393.778219	5335.715431	1851.147063	1819.031544	5450.276307	3573.95483	4933.403824	4825.899679	3391.4154	4149.140513	6674.693218	9685.448692	1273.912072	1263.365623	810.6793352	1593.189344	4301.36334	1634.812812	4320.886715	3973.486596	797.5911045	580.6101012	59.07847857	933.4375727	1916.905248	2151.00035	1405.987578	6454.265763
ENSG00000131459.13	1942.392994	728.297626	1156.545391	1344.08633	724.5281659	5062.406193	273.9460172	1373.597407	640.1431202	1497.201709	947.6756674	3847.408412	786.1256378	835.5177454	1625.801541	552.1710217	1175.256141	493.6117619	810.5656348	483.0807422	2933.335169	643.4546495	1996.376819	39.7150085	258.1567829	782.0863674	330.8337329	832.5089869	378.7787518	814.9777173	1819.901692	499.0799203	759.7941596	527.0690287	987.8202169	530.6179743	246.5321964	248.2019669	1229.313189	677.1294567	2097.9157	523.7971796	3007.649882	1290.489546	678.4789103	2629.00229	438.838909	536.2840095	1311.493055	325.5061288	392.1398066	1229.633418	871.8214964	518.544523	524.1933627	266.3976464	2129.78242
ENSG00000131650.14	1707.040568	3349.517845	2360.965211	564.3857648	1352.326132	349.5132048	36.33977779	488.5475312	314.7771433	535.4231279	70.27256008	115.4871328	340.412372	702.8685363	105.4981301	240.5888023	147.4627819	355.1367065	55.96540632	369.978505	3188.35807	627.4681986	197.6377758	40.84972303	57.45809274	874.0965282	499.6730173	2297.630735	106.2975944	360.9187034	3644.796255	767.453085	47.32579703	2522.705391	202.2080562	1403.786793	738.3192203	88.4982423	122.5977197	1978.947638	6219.40141	228.6508846	251.9097616	512.7971627	271.9409397	887.6052748	18.9086783	673.5220435	1804.884333	432.6603203	27.35859116	55.07315799	120.4732237	70.65881412	31.89817623	278.5066303	137.8094507
ENSG00000131668.14	1084.092114	2451.899161	3425.121355	991.7530203	1040.323819	3991.725471	293.5135898	2518.851945	45.24319797	2508.556507	1152.469985	50.6067211	6156.471219	909.5945764	531.2584408	532.4506281	288.9974118	391.8749865	21.45340575	16.29439012	196.6992784	67.94241641	148.2283319	65.81344266	66.36005077	2292.42337	271.5118222	1529.402103	1108.638995	1046.165274	2552.189524	341.3518323	388.0715357	2558.835123	78.36771555	2825.484741	38.3210668	70.18826113	1090.035508	728.6501762	105.9639702	974.099432	927.4859406	2023.199722	1682.920698	1435.66631	21.27226309	770.6443444	3921.828107	120.2957433	35.46484039	124.164938	340.2678836	25.07248243	4.253090164	866.465072	649.1850159
ENSG00000131730.16	2114.494456	1777.871105	1599.173875	76.66511834	299.6739534	56.93427771	71.74776641	230.1129676	87.59853223	48.05079353	33.12849261	20.76173173	20.87862549	211.0328326	173.3183566	60.14720058	19.26649412	157.3151989	60.62919017	23.9623384	11.43600456	2864.239123	104.7009646	312.0464954	182.0855052	28.38611346	53.61788086	246.9306317	122.7662358	182.9541814	153.9468738	368.0322054	70.55846103	519.6305545	122.872838	845.1826384	146.8974227	35.60274115	99.24577306	4597.304205	1057.076057	55.99613501	207.0621904	18.99248751	116.2845096	91.578322	116.6035162	47.50547329	125.4563292	58.63153873	66.87655616	20.02660291	450.6250351	11488.89524	877.1998463	184.3256442	39.86223782
ENSG00000131746.13	2.206428998	20.6224365	5.03941347	71.77160015	25.60505298	71.16784714	112.7464901	5.310299252	179.0475494	2950.16618	21.08176802	89.5349681	13.61649488	53.40422703	1363.94011	100.5740075	68.17374841	1283.955785	95.14119074	4.792467681	0	0	3.529245997	1.134714529	55.83955491	4.894157493	12.54886573	32.92408423	42.66875268	126.4047072	236.3292549	3.923584279	339.8852696	9.563752537	23.22006387	53.73346575	29.37948455	131.2215317	102.5817654	10.12014134	163.218696	22.16513678	44.8475712	20.99169672	86.98447567	14.08897262	77.21043641	1377.658725	4.21701947	27.29399217	30.39843462	2.002660291	662.1429087	4.558633169	157.3643361	258.3249904	687.9083326
ENSG00000131771.14	100.7602576	452.6082117	6180.000719	902.0385201	330.9690182	434.9146214	168.6538405	761.1428928	1463.184275	3294.911556	21.08176802	207.6173173	674.4703798	290.2778146	1185.912016	7859.562882	7396.110684	2086.545902	7554.397096	111.1852502	115.503646	639.4580368	90.5839806	75903.32425	37376.08469	1390.919559	3706.478615	41.54705867	1017.312893	1170.075151	251.3078696	217.3665691	10301.53531	73.32210278	9891.747207	88.43632905	394.706988	11391.85995	1847.305776	178.4824927	105.9639702	647.4553111	170.802452	707.7200608	1523.601763	407.1713086	17511.79969	152.0175145	151.8127009	4559.107581	847.1030447	269.3578091	154.500012	36.46906535	16310.60078	4203.162865	1673.075067
ENSG00000131910.5	2.94190533	3.256174185	21.83745837	11.41820911	155.5269885	3.163015428	0.931789174	3.540199502	949.1445361	0.762711008	4.015574862	5.190432933	137.9804815	1014.680313	1.88389518	5.91611809	0.741019004	40.5063087	0.932756772	0.958493536	1.143600456	5.328816973	4.70566133	0	26.70587409	0	0	3.135627069	2.245723825	20.79024789	2.496435791	50.22187877	0.860469037	6.375835024	15.48004258	5.597236016	206.9337607	3.051663528	1.667996186	13.80019273	2.563644439	8.166103023	17.17566557	0	8.240634538	2.817794523	2.363584788	77.06443444	4.21701947	5.054442994	28.37187231	1.001330145	0.919642929	14.8155578	1.063272541	8.072655951	0
ENSG00000131969.15	47.07048529	51.01339556	57.95325491	39.14814554	16.12170003	11.070554	68.95239888	38.94219452	5.7757274	71.69483479	27.10513032	68.77323637	51.74268055	153.3218131	64.05243613	10.8462165	66.6917104	24.49218666	129.6531913	8.626441826	54.89282187	27.97628911	24.70472198	0	28.32441191	23.49195597	1.140805976	14.11032181	20.21151443	6.652879325	7.489307373	8.631885414	20.65125689	10.62639171	25.15506919	10.07502483	79.19687139	7.120548231	28.35593516	27.60038546	29.05463698	3.499758438	11.45044371	17.9928829	49.44380723	4.226691785	11.03006234	16.89083495	17.92233275	11.11977459	19.25234192	596.7927666	34.94643129	17.09487438	34.02472131	4.036327975	2.277842161
ENSG00000132000.13	27.94810064	392.9116849	230.1332151	259.3564642	91.98852368	161.3137868	163.9948946	36.28704489	567.9465277	114.4066513	105.4088401	99.91583397	688.994641	63.74052903	4092.762279	146.9169326	171.17539	324.9924768	37.31027088	50.80015742	181.8324724	7.99322546	127.0528559	83.96887512	328.5631782	573.5952582	146.0231649	39.97924513	108.5433182	185.4490112	145.6254211	103.582625	3158.781835	34.00445346	729.4970064	44.77788813	44.70791127	37.63718351	1472.006634	128.8017988	124.7640294	26.83148136	2212.798247	40.98378883	60.43131994	102.8495001	615.3199065	86.5655291	234.0445806	118.2739661	40.53124616	3878.151653	711.8036268	78.63642216	40.40435656	48.4359357	430.5121684
ENSG00000132164.10	214.7590891	67.29426648	341.8402137	1.631172731	240.8771651	572.5057925	2.795367522	392.0770948	313.8145221	821.439756	21.08176802	27.2497729	158.859107	17.22717001	288.2359626	159.7351884	4.446114027	405.063087	3.731027088	287.5480609	2.287200911	3.99661273	167.0509772	1.134714529	106.8234964	139.9729043	82.13803025	468.7762469	127.2576834	113.9305584	189.7291201	19.6179214	631.5842731	93.51224703	252.5181945	263.0700927	1.277368893	470.9734044	215.171508	48.76068098	52.12743693	216.9850232	2.862610928	1285.491523	243.5565319	61.99147951	427.020985	2.111354368	276.2147753	434.6820975	312.0905954	75.0997609	125.9910812	296.311156	3.189817623	103.5990847	3.416763241
ENSG00000132170.23	230.9395684	481.9137793	408.1924911	42.410491	463.7359596	526.6420688	105.2921767	175.2398753	260.8703542	1211.947792	844.2746147	263.4144714	408.4948465	154.1831716	157.3052475	615.2762813	2034.097167	351.3686778	704.2313628	106.3927825	24.01560957	229.1391299	101.1717186	578.7044096	263.0123963	124.3116003	237.2876429	96.42053238	657.2485061	131.3943667	268.7829202	112.2145104	592.0026974	66.94626776	533.0939662	154.483714	403.6485703	731.3820254	247.6974336	103.0414391	200.8188144	554.1284194	2075.392923	76.96955463	245.387784	1105.98435	384.4764588	46.4497961	476.5232001	141.5244038	173.2710773	331.4402781	74.49107723	123.0830956	1574.706633	653.885132	1621.823619
ENSG00000132321.17	498.6529535	706.5897981	546.7763615	9.787036384	49.31343538	860.3401965	369.9203021	10.6205985	1720.204144	813.0499349	290.1252838	18.16651527	403.0482485	772.6385749	213.822103	17.74835427	40.75604525	374.9188573	47.57059537	376.6879597	20.5848082	22.64747214	194.1085298	21.55957604	804.4132983	1214.72989	782.5928993	800.3688095	476.8420255	838.262795	910.3669184	896.9313662	23.232664	75.44738112	298.9583223	154.483714	11.49632004	18.30998117	1610.450318	189.5226468	475.1287694	941.4350199	1444.664315	571.7738344	347.9379027	386.0378497	1527.663635	609.1257352	25.30211682	15.16332898	359.7148096	3.003990436	365.0982427	248.4455077	8.506180327	565.0859165	798.3836774
ENSG00000132329.11	698.702516	1593.354568	1125.469008	210.4212823	4218.195395	1091.240323	1126.533111	126.5621322	1179.211011	454.575761	449.7443845	1581.784436	940.4459132	1072.391333	627.337095	661.6192064	661.729971	610.4206521	411.3457364	99.68332776	42.31321686	2416.618497	928.1916973	891.8856195	144.0498663	169.3378493	164.2760605	312.7788002	4791.626068	130.5627568	711.4842004	1242.9915	985.2370473	945.748862	577.5990887	706.3711852	8233.919886	979.5839923	700.5583981	2616.516542	872.4936575	491.1327675	1270.045048	255.898779	475.209925	1017.223823	198.5411222	1330.153252	758.0092497	768.2753351	118.553895	177.2354357	377.9732437	1859.922333	608.1918934	1839.220114	838.2459152
ENSG00000132429.10	654.573936	1702.979099	873.4983349	50.56635465	76.81515895	740.1456102	324.2626326	313.3076559	606.451377	505.6773986	964.7418606	1239.215863	239.6503099	156.7672471	113.0337108	482.1636243	129.6783258	63.114481	20.52064898	617.2698373	80.05203189	3068.066372	488.212363	9.077716229	139.1942528	74.39119389	13.68967171	986.9386201	470.8534287	517.2613675	443.5334255	587.752925	160.9077099	1565.267499	139.3203832	1560.509401	954.1945633	7.120548231	258.5394088	966.9335041	1809.078426	39.66392897	32.44292385	61.97548555	39.37192057	563.5589046	186.7231983	213.2467912	661.0178019	303.2665797	160.0984223	38.05054552	264.8571635	1643.387257	4.253090164	53.81770634	136.6705297
ENSG00000132437.18	4.412857996	86.83131159	60.47296164	1.631172731	1773.387003	0	31.68083192	14.16079801	6.738348633	33.55928437	10.03893715	0	328.6114098	5.168151002	1.88389518	7.888157453	32.6048362	200.6475292	2.798270316	335.4727377	1.143600456	13.32204243	2.352830665	4.538858115	1.618537824	25.44961896	52.47707488	85.44583764	2.994298433	12.47414873	9.1535979	917.3340044	19.79078785	24.44070093	28.05757717	21.26949686	4116.959943	12.20665411	60.04786269	19.32026982	13.67277034	3618.750225	7.633629141	25.98971975	232.5690192	14.08897262	14.96937032	5.278385921	15.81382301	23.25043777	898.7803835	4.005320581	0	22.79316584	26.58181352	0	1.13892108
ENSG00000132514.14	10.29666866	6.512348369	41.99511225	86.45215473	199.1504121	172.3843408	122.0643818	16.81594763	21.17766713	19.06777521	86.33485953	123.2727822	112.5630244	124.0356241	11.30337108	12.81825586	120.7860977	86.66466048	1339.438724	206.0761103	2.287200911	2.664408487	43.5273673	47.6580102	36.41710103	19.57662997	74.15238842	120.7216422	55.39452102	284.4105911	208.8684612	52.57602934	27.53500918	35.06709263	50.31013838	30.22507448	503.283344	134.2731952	55.04387414	28.52039831	70.92749616	75.8280995	291.032111	8.996441451	135.5126568	749.5333431	46.48383416	69.67469415	43.22444957	44.47909835	94.23514731	124.164938	91.04464994	90.03300509	9.569452868	20.18163988	61.50173834
ENSG00000132530.17	18.38690831	37.98869882	73.07149532	179.4290004	22.7600471	15.81507714	82.92923649	13.27574813	95.2995021	348.5589308	45.1752172	5.190432933	16.33979386	141.2627941	448.3670529	23.66447236	145.9807439	90.4326892	394.5561145	82.43044411	62.89802506	43.96274003	10.58773799	166.8030357	34.79856321	18.59779847	25.09773146	159.9169805	112.2861913	677.7620812	456.0156045	137.3254498	737.4219647	27.62861844	63.85517563	54.85291295	181.3863829	78.32603054	96.74377879	143.5220044	109.3821627	43.16368741	945.6158098	37.98497501	206.0158634	42.26691785	106.3613155	258.6409101	13.70531328	15.16332898	28.37187231	42.0558661	1131.160802	50.14496486	83.99853073	2.690885317	200.4501102
ENSG00000132563.16	1526.11339	1101.672266	3712.367923	1034.163511	660.9897011	1916.78735	478.0078463	1775.41005	2401.739977	1398.811989	791.0682478	3663.148043	905.9507928	939.742124	1005.058079	1720.604344	2673.596568	1315.042022	738.7433634	671.9039689	13449.88496	940.5361958	2606.936377	1661.22207	2332.313004	810.4724808	431.2246588	1557.622747	639.2827155	953.0249633	846.2917331	700.7521522	1264.029015	597.203214	1667.974588	2058.663407	268.2474676	891.08575	1567.082417	692.7696751	966.4939536	646.288725	138.3595282	4519.212422	767.2946381	1282.096508	2363.584788	416.9924877	3325.119852	3708.950269	970.7233454	459.6105367	333.8303831	691.7725834	983.5271004	862.4287441	1399.734008
ENSG00000132639.13	282.4229117	522.0732609	1403.476651	1011.327093	119.4902473	534.5496074	40.06693449	2057.74096	298.4125823	1497.96442	626.4296784	334.7829242	395.7861179	146.4309451	493.5805372	93.67186975	148.9448199	1023.961804	513.9489813	159.109927	490.6045955	463.6070767	656.4397555	2.269429057	598.0497258	541.2938187	93.54609	314.3466137	447.6476158	543.0412749	526.7479519	210.3041174	127.3494175	437.8073383	418.9286522	395.1648627	362.7727657	136.3076376	716.4043619	110.4015419	302.5100438	951.9342952	416.9869918	188.9252705	774.6196465	317.0018838	456.9597257	956.4435288	456.4923576	451.8672037	548.1851043	174.2314453	1266.348313	621.1137693	204.1483279	32.2906238	130.9759243
ENSG00000132677.13	5.148334328	2.17078279	108.3473896	1.631172731	241.8255004	31.63015428	40.99872366	0	29.84125823	104.4914081	1.003893715	3.8928247	276.8687293	30.14754751	1.88389518	7.888157453	19.26649412	16.01412205	15.85686512	40.25672852	0	0	27.05755265	1.134714529	258.1567829	10.76714648	20.53450756	5.487347371	5.988596867	6.652879325	11.65003369	186.7626117	57.65142548	5.313195854	8.70752395	15.67226084	44.70791127	11.18943293	15.01196567	5.520077093	1.709096293	81.66103023	20.99248014	0	75.99696296	185.9744385	2.363584788	4.222708736	4.21701947	32.34843516	388.0866819	5.006650726	13.79464393	2.279316584	10.63272541	68.61757558	69.47418591
ENSG00000132692.19	181.6626541	29.30556766	1064.156144	437.1542918	36.98507653	934.6710591	57.77092879	181.4352245	82.78542607	186.8641971	5.019468577	53.20193757	268.6988323	509.9242322	28.2584277	27.60855109	120.7860977	26.37620102	16.78962189	20.12836426	97.20603873	41.29833154	83.5254886	6.808287172	129.4830259	108.6502963	47.91385098	119.1538286	56.14309563	14.13736857	46.60013476	47.8677282	180.6984978	31.87917512	160.6054417	489.1984278	152.0068983	0	30.02393135	50.60070668	93.14574796	16.33220605	50.57279306	715.7168976	43.95005087	90.16942474	66.18037406	86.5655291	144.4329169	18.19599478	62.82343154	45.05985654	10.11607222	30.77077389	36.15126639	16.1453119	166.2824777
ENSG00000132698.15	36.77381663	103.1121825	149.5025996	1787.765313	3939.384818	461.8002525	182.6306781	57.5282419	5974.027374	972.4565357	1175.559541	435.9963664	1611.285228	2006.965306	5441.631228	7168.363085	3996.315491	5202.705651	2297.379929	2806.469074	1.143600456	23.97967638	45.88019796	19789.42138	850.5416263	1466.289585	12799.84305	65.84816846	2632.736898	73.18167258	647.4090151	2009.659868	5353.838348	272.0356277	2015.308043	1244.82529	149.4521605	6112.482046	964.9357936	28.52039831	129.8913183	107.3259254	2837.801633	66.97350858	1128.966932	2044.309927	78.7861596	6705.661473	245.6413841	5741.847241	2341.692747	28.03724407	2193.348385	14.8155578	6667.782104	10265.72748	2708.354329
