	TCGA.3X.AAV9.01A	TCGA.3X.AAVA.01A	TCGA.3X.AAVB.01A	TCGA.3X.AAVC.01A	TCGA.3X.AAVE.01A	TCGA.4G.AAZO.01A	TCGA.4G.AAZT.01A	TCGA.W5.AA2G.01A	TCGA.W5.AA2H.01A	TCGA.W5.AA2I.01A	TCGA.W5.AA2I.11A	TCGA.W5.AA2O.01A	TCGA.W5.AA2Q.01A	TCGA.W5.AA2Q.11A	TCGA.W5.AA2R.11A	TCGA.W5.AA2T.01A	TCGA.W5.AA2U.01A	TCGA.W5.AA2U.11A	TCGA.W5.AA2W.01A	TCGA.W5.AA2X.01A	TCGA.W5.AA2X.11A	TCGA.W5.AA2Z.01A	TCGA.W5.AA30.01A	TCGA.W5.AA30.11A	TCGA.W5.AA31.01A	TCGA.W5.AA31.11A	TCGA.W5.AA33.01A	TCGA.W5.AA34.01A	TCGA.W5.AA34.11A	TCGA.W5.AA36.01A	TCGA.W5.AA38.01A	TCGA.W5.AA39.01A	TCGA.W6.AA0S.01A	TCGA.WD.A7RX.01A	TCGA.YR.A95A.01A	TCGA.ZD.A8I3.01A	TCGA.ZH.A8Y1.01A	TCGA.ZH.A8Y2.01A	TCGA.ZH.A8Y4.01A	TCGA.ZH.A8Y5.01A	TCGA.ZH.A8Y6.01A	TCGA.ZH.A8Y8.01A	TCGA.ZU.A8S4.01A	TCGA.ZU.A8S4.11A
ENSG00000118322.14	300.8634829	1237.227227	1018.279613	1295.408486	323.9613746	1961.435985	595.4546631	10.90526106	9.622518418	55.33556137	2.159095636	45.96671879	16.57841834	7.695044834	0	3.592561325	330.0718311	11.01612992	50.61975378	629.7582715	43.1456845	13.82565416	105.3349176	85.75268499	12.97814332	13.34570218	38.67122509	6.935364175	47.09856059	1.040035995	16.59679341	7.081961681	8.618492671	1.58114696	0	2.226730212	59.34836402	22.25565509	11.76899554	31.35021912	25.6673836	304.5936214	101.8503086	6.836782162
ENSG00000118402.6	56.56561395	13.51668493	57.04215849	7.303219091	12.58102425	7.286166364	25.7433407	11.81403281	24.49368325	0.970799322	15.11366945	6.309157481	5.30509387	7.695044834	0	7.903634916	7.083086505	13.2193559	13.72739085	7.679978921	9.379496631	29.72515644	29.90152501	13.95973942	16.51763696	5.719586649	17.95449736	3.467682088	10.0925487	13.52046793	10.14248486	1.77049042	9.401992005	6.32458784	5.476379312	16.32935489	20.94648142	6.594268176	4.707598218	24.97390337	8.555794534	17.09777085	23.91268114	11.39463694
ENSG00000118432.12	138.5447646	69.3856493	47.02123876	171.6256486	51.11041103	5.828933091	0	181.754351	1362.898518	0	8.636382545	219.0178954	2.652546935	15.39008967	4.13825754	0.718512265	26.20742007	0	132.126137	0.767997892	13.13129528	3.456413539	26.50362444	21.93673337	34.80502073	5.719586649	55.93516486	13.87072835	5.046274349	31.20107984	0	5.311471261	23.50498001	26.87949832	5.476379312	1.484486808	2.618310177	15.66138692	22.75339139	2.125438585	0.658138041	89.92160965	2.656964571	6.836782162
ENSG00000118514.14	64.76352902	82.00122189	7.708399796	10.04192625	681.7342518	13.11509946	461.1415812	1621.248811	32.36665286	322.305375	24829.59982	484.0025096	63.66112644	14207.61778	16670.9705	104.1842784	29.74896332	18200.84985	36.03440099	80.63977867	12735.48053	18.66463311	651.037749	16326.91237	1719.014075	22232.0333	1462.600977	44.21294662	21524.04219	2461.765199	863.0332574	191.2129654	8.618492671	1529.759684	864.3552014	881.7851638	71.56714485	1008.098747	196.1499257	32.41293842	3.948828246	566.7594411	251.5259794	17985.29494
ENSG00000118729.12	118.8697684	18.9233589	0.77083998	42.90641216	58.97355119	1.457233273	53.72523276	7.27017404	6.123420811	15.53278916	19.43186073	2.703924635	41.11447749	74.38543339	8.276515081	7.18512265	68.7059391	61.69032755	3.431847714	5.375985245	58.15287911	52.53748579	64.56011081	159.5398791	27.13611786	24.78487548	27.62230363	3.467682088	6.728365798	4.160143978	13.83066118	1.77049042	5.484495336	33.20408616	19.16732759	14.10262467	27.05587183	12.36425283	9.415196436	10.62719292	207.3134829	64.59157876	0	31.90498342
ENSG00000118785.14	9312.011723	61575.70874	66918.93115	254897.8656	51870.77669	82297.24908	113788.9237	1206.848891	60.35943371	530020.5103	1176.707122	24955.42176	44963.3231	1562.094101	1049.048287	316470.8827	846841.073	1846.303375	4436.521132	7847.402462	7612.399466	153600.9438	249191.1545	1790.835142	11383.60144	1736.847812	2775.350958	199801.7735	704.7963174	145723.6033	98463.24305	812.655103	171316.8303	251049.7709	386259.9856	417773.9266	157877.9943	60133.13149	67676.43198	179490.6317	368.557303	179833.7205	65434.83781	1116.67442
ENSG00000118849.10	3084.055648	196.4424876	931.1746954	1329.185875	259.4836252	39.34529837	124.2396008	369.8701043	376.1529927	40.77357153	129.5457382	282.1094702	62.99798971	225.7213151	171.7376879	61.79205479	315.9056581	319.4677677	84.93823091	5787.632115	260.7500063	267.5264079	400.9522672	271.2177944	162.2267915	80.07421308	469.5791618	52.88215184	116.06431	140.4048593	58.08877694	28.32784673	738.8398717	454.579751	245.5243392	66.80190635	150.1164502	107.9811414	85.52136762	1102.571266	13.82089886	809.2944869	1690.715122	136.7356432
ENSG00000118898.16	4058.787749	5026.404568	13075.75857	6985.529061	4885.368981	3922.87197	3723.830196	5843.402384	23.61890884	5459.775388	2865.119909	5560.170357	8835.633841	1723.690043	6598.451648	2618.258694	6471.107831	2090.861459	2678.557141	2660.344698	3040.832808	4223.737345	2380.569139	2369.167204	2251.707866	3818.777352	6003.017137	4203.697611	1897.399155	3407.157918	4643.413979	1618.228244	6187.294238	2758.310872	8293.063738	3749.813677	8183.092075	5939.787059	1662.566771	4512.837475	2935.953801	4457.452185	1431.218249	3422.948936
ENSG00000119125.17	554.9988499	22.52780821	1523.1798	4073.370448	467.8568395	10154.00144	2071.779288	579.7963797	4.373872008	329.1009702	5987.172199	915.729143	659.1579134	3301.174234	3821.680839	40.95519911	43.91513633	4080.374522	1526.314271	180.4795046	4447.757302	1240.852461	1798.848561	4935.765008	738.5743382	6974.082654	197.499471	193.3232764	5816.672233	248.5686027	4.610220392	11237.3027	622.098471	768.4374226	1120.832299	6663.119037	79.42207538	583.5927336	182.8117308	1054.217538	8206.981372	1714.843091	1711.970839	3912.918324
ENSG00000119283.15	17.21562164	11.71446027	5.395879857	12.78063341	18.08522237	0	12.31203251	6.361402285	6.123420811	13.59119051	12.95457382	59.48634197	84.88150192	12.82507472	16.55303016	56.76246894	45.33175363	6.609677952	1202.862624	8.447976813	20.63489259	294.4864335	42.81354717	11.96549093	1707.215762	5.719586649	31.07509159	40.74526453	16.8209145	6.240215968	14.75270526	23.01637546	666.757933	27.6700718	5.476379312	38.596657	40.14742272	134.3582141	67.47557446	83.42346445	10.53020866	34.82879247	0.885654857	2.278927387
ENSG00000119508.18	155.7603862	54.06673971	193.4808349	283.9126422	94.35768191	332.2491862	224.9744122	127.2280457	229.1908932	7.766394578	84.20472981	33.34840383	46.41957136	428.3574957	637.2916612	55.32544441	626.8531557	367.9387393	575.692454	15.35995784	504.6169187	110.6052333	124.3631608	295.1487762	73.73945069	1168.702205	748.5644285	92.76049585	45.41646914	36.40125981	82.06192298	24.78686589	927.6632111	241.1249114	99.4875575	30.43197956	659.8141647	41.2141761	27.4609896	32.94429806	244.1692132	1778.801419	89.45114057	950.3127206
ENSG00000119547.6	391.0405486	1062.411435	4367.579325	4709.663411	1004.909312	28302.38462	2429.947507	2661.79247	3.499097607	14914.38999	5132.170327	5281.66612	74.27131418	2213.607897	2472.60888	4550.338175	5376.770966	3950.384189	170.7344238	46.84787142	2281.093581	965.7219428	15962.65729	2359.195961	237.1460734	3609.059175	3648.215752	6988.246327	4529.872274	1767.021155	2418.521618	3224.063056	236.6167988	2295.034812	11535.99302	5970.605941	3543.44644	1663.404147	560.9887876	1368.251089	1225.453032	7085.44289	1185.891854	2659.508261
ENSG00000119698.12	66.40311203	3.604449314	7.708399796	0.912902386	14.15365229	2.914466546	5.596378413	45.43858775	13.12161602	8.7371939	436.1373185	24.33532171	3.978820403	256.5014945	455.2083294	23.71090475	2.833234602	293.0290559	5.147771571	4.607987353	339.537778	5.530261663	8.154961366	281.1890368	86.12767841	356.5209011	11.04892145	23.40685409	225.4002542	5.200179973	42.41402761	201.8359079	7.834993337	33.99465964	19.16732759	7.422434039	14.83709101	16.48567044	11.76899554	3.719517523	635.1032096	17.09777085	98.30768914	528.7111539
ENSG00000119866.22	355.7895138	282.9492712	112.542637	348.7287116	286.2183018	83.06229655	254.0755799	151.7648831	3192.051792	197.0722624	23.750052	4.506541058	358.0938362	48.73528395	28.96780278	462.0033864	19.83264221	22.03225984	299.428713	1549.819746	61.90467776	508.784073	178.0499898	43.87346674	330.3527391	20.97181771	80.10468054	517.5515516	28.59555464	146.6450752	11.06452894	164.6556091	20.37098268	163.6487104	31.94554599	25.23627573	713.9259084	371.7518684	123.9667531	323.5980245	809.5097905	383.1167172	119.5634057	22.78927387
ENSG00000119888.11	10449.06254	19066.63576	10505.77808	28807.54771	17205.33698	24462.57495	21830.35291	28334.59455	27.11800645	17952.02107	887.3883065	14926.56529	12535.93681	461.70269	304.1619292	20050.08476	18249.57238	533.1806881	9160.45951	28279.98638	1290.618736	9040.595253	12253.50903	466.6541462	14437.59453	261.194457	10967.43566	16480.15912	381.834759	15954.15216	24767.02599	5401.766273	4676.707523	13461.09464	17884.9421	12551.33596	14720.13982	9278.135323	8082.94614	9585.728017	16426.46737	12835.99315	3415.970784	649.4943054
ENSG00000119915.5	35.25103478	0	7.708399796	0.912902386	3.145256064	0	0	0	1.749548803	5.824795933	2.159095636	1.802616423	6.631367338	2.565014945	2.06912877	5.029585855	2.833234602	4.406451968	2.573885785	7.679978921	7.503597305	0.691282708	4.077480683	3.988496976	2.949578028	1.906528883	2.071672773	0.866920522	1.68209145	0	14.75270526	19.47539462	2.350498001	9.48688176	0.912729885	2.226730212	4.363850296	2.472850566	7.061397327	4.782236815	4.606966287	6.965758494	10.62785829	4.557854775
ENSG00000119938.9	419.7332513	35.14338081	188.084955	966.7636272	209.1595282	61.20379746	67.15654095	609.7858476	14.87116483	247.5538272	4272.850264	345.201045	1123.353627	910.5803053	1226.993361	349.1969608	114.0376927	2551.335689	546.5217484	80.63977867	2403.027037	255.7746019	125.0427409	3928.669522	614.692061	4303.035689	252.7440782	153.4449324	4583.6992	138.3247873	638.9765464	5461.962947	1871.779908	485.4121167	812.329598	535.8997376	70.69437479	56.87556302	47.86058188	379.922147	104.6439485	221.6377703	168.2744229	1230.620789
ENSG00000119943.13	354.9697223	194.640263	351.5030307	158.8450152	302.7308961	224.413924	828.2640051	359.873615	575.6015563	520.3484367	2387.959774	841.8218696	1395.239688	718.2041845	293.8162854	792.5190283	785.5142934	989.2484668	238.5134161	814.0777656	1292.494636	488.0455917	551.1394723	865.5038439	220.6284365	621.5284158	231.3367929	154.3118529	812.4501701	557.4592931	2069.066912	123.9343294	314.1832328	684.6366337	759.3912646	380.7708662	169.3173915	319.8220065	557.0657891	188.1013147	51.3347672	271.6645813	162.9604937	1923.414715
ENSG00000119946.11	136.9051816	1060.609211	86.33407772	24.64836443	549.6334971	1012.777125	95.13843302	1950.224186	2.624323205	864.0113968	51.81829527	1554.756665	651.2002726	89.77552306	72.41950696	111.3694011	2091.635445	46.26774566	268.5420836	9.215974705	43.1456845	31.10772185	358.8183001	95.72392743	407.6316834	15.25223106	662.9352872	651.057312	40.37019479	1496.611796	5626.312967	31.86882757	1138.424532	331.2502881	983.9228164	1629.224272	141.3887496	1170.482601	271.4714972	693.4243382	229.0320383	1015.100988	63.76714971	31.90498342
ENSG00000120054.12	0.819791507	14.41779726	0	43.81931455	4.717884095	237.5290235	268.6261638	524.3613026	0	606.7495764	3100.461334	351.5102025	141.911261	4327.180211	6437.059604	576.2468366	212.4925952	6246.145665	25.73885785	7.679978921	2744.440714	26.9600256	102.6165972	6036.590174	376.3661563	4017.056356	205.0956045	210.6616868	3865.446151	142.4849313	10.14248486	46.03275093	0	950.269323	301.2008622	441.6348253	5.236620355	27.20135623	84.73676792	0	771.9959221	119.0511452	11.51351314	5476.262512
ENSG00000120057.5	1010.802928	7772.093833	2239.290141	283.9126422	1954.776644	983.6324591	39950.30694	99.96489305	4.373872008	9971.079838	749.2061858	271.2937717	28650.15945	741.289319	1402.869306	5079.881714	10630.29623	1425.487212	4236.616003	4065.012843	2691.915533	6124.764791	61.16221024	1978.2945	523.2551421	743.5462643	25891.76631	166.4487402	1002.526504	2214.236632	31.34949867	17.7049042	3071.317388	33801.75971	2970.935777	2283.14071	647.5953839	9061.348757	36.87618604	24951.58626	7290.195081	333.0899062	1092.898094	2782.57034
ENSG00000120149.9	295.9447339	102.7268054	112.542637	42.90641216	95.14399592	173.4107595	53.72523276	39.07718546	4.373872008	78.6347451	2.159095636	82.92035547	23.87292242	135.9457921	2.06912877	0	71.5391737	4.406451968	101.2395076	1724.923266	5.627697979	239.1838169	30.58110512	5.982745464	151.018395	5.719586649	2.071672773	20.80609253	6.728365798	2.080071989	201.0056091	69.04912639	64.24694536	4.74344088	2.738189656	6.680190635	47.12958319	4.945701132	84.73676792	123.8067976	460.0384907	68.3910834	60.22453029	0
ENSG00000120322.4	16.39583013	206.3547232	136.4386764	3.651609546	24.37573449	183.6113924	82.82640051	273.5402982	1.749548803	221.3422455	10.79547818	5.40784927	188.3308324	7.695044834	4.13825754	3.592561325	5.666469204	2.203225984	369.7815912	95.99973651	20.63489259	854.4254269	11.55286193	9.971242441	29.49578028	5.719586649	96.67806272	230.6008588	6.728365798	33.28115183	19.36292565	557.7044824	26.63897735	3.16229392	113.1785058	239.0023761	450.3493505	99.73830616	445.6526313	628.5984614	58.57428565	3.799504633	7.085238857	0
ENSG00000120498.14	17.21562164	12.6155726	11.56259969	188.0578916	11.79471024	0	1.119275683	4.543858775	1.749548803	1.941598644	2.159095636	0.901308212	2.652546935	2.565014945	2.06912877	0.718512265	8.499703806	2.203225984	10.29554314	2.303993676	1.875899326	3.456413539	19.02824319	5.982745464	8.848734083	1.906528883	7.596133499	5.201523132	1.68209145	0	8.298396706	10.62294252	10.18549134	22.92663092	0	1.484486808	6.982160473	60.99698063	7.84599703	14.87807009	2.632552164	4.432755405	9.742203429	0
ENSG00000120645.12	131.9864326	28.83559451	117.1676769	21.90965727	12.58102425	11.65786618	4.47710273	9.08771755	107.5972514	1.941598644	47.500104	0.901308212	3.315683669	38.47522417	74.48863573	2.155536795	26.91572872	46.26774566	0	4.607987353	88.16726833	11.75180603	49.60934831	61.82170313	8.258818478	64.82198202	31.07509159	4.33460261	25.23137174	7.280251962	0.922044078	15.93441378	12.53598934	17.39261656	10.04002874	5.195703827	17.45540118	2.472850566	5.492197921	9.564473631	272.469149	24.06352934	65.53845943	205.1034649
ENSG00000120659.15	243.4780774	15.31890958	1005.175333	151.5417961	202.8690161	383.2523507	219.3780338	208.1087319	415.5178408	0.970799322	86.36382545	192.8799573	7.294504071	174.4210162	378.650565	148.7320389	2.124925952	1050.938794	19.73312435	13.05596417	264.501805	16.59078499	4.077480683	364.9474733	54.86215132	139.1766085	40.74289786	152.5780119	299.412278	95.6833115	81.1398789	14.16392336	123.7928947	93.28767064	124.1312644	442.3770687	17.45540118	133.5339306	25.8917902	147.7179816	345.5224715	181.7429716	131.9625737	111.667442
ENSG00000120708.17	15003.00436	11728.87807	7505.668882	1418.650308	18058.48769	7411.488425	2913.474602	10887.9944	1373.395811	5470.454181	10404.68187	19844.1029	3615.421472	13784.39031	8663.442161	9848.647617	17360.64502	7319.116719	3527.081488	2017.530463	5774.018126	59829.1358	5766.237266	6435.439871	17369.47509	9183.749629	6038.235574	27921.77617	8378.49751	5294.823248	22103.24065	2962.030473	37716.87443	7056.658883	5632.456122	10193.97091	12608.03627	11258.06434	7644.354906	11036.87121	1830.281892	36424.58442	42005.72422	7531.855016
ENSG00000120738.8	1670.73509	5326.474974	31167.3729	7314.17392	2986.420632	3934.529837	4085.356241	19431.35766	2036.474807	2411.465516	47366.24007	1969.358442	27384.23142	23944.41451	24397.09733	1087.827569	14502.61962	47331.90381	7169.987836	333.3110852	26664.03302	5366.427661	2967.726357	12485.98978	17537.60104	43590.87638	14053.53753	924.1372764	12984.0639	997.3945188	1943.668917	1678.424919	13084.43887	3475.361018	4832.904743	3927.20985	9193.759803	4190.657426	2858.296718	13006.09006	11527.28779	42901.47331	2493.118423	17998.96851
ENSG00000120875.9	1816.657978	547.8762957	4022.243014	768.6638093	828.7749728	6575.036527	1427.076495	537.0841072	710.3168141	395.1153241	69.09106036	73.00596514	363.3989301	171.8560013	163.4611728	1500.972122	2799.235787	152.0225929	1024.406543	3640.310009	425.829147	991.299403	2843.363196	175.493867	303.8065369	152.5223106	611.8340255	1959.24038	80.74038958	850.7494436	904.525241	775.4748041	807.7878131	552.6108625	1982.449311	3287.396036	925.1362627	682.5067562	326.3934764	2132.34626	661.4287312	2607.72668	3038.681815	136.7356432
ENSG00000121207.12	164.7780928	222.5747451	45.4795588	1609.446907	55.82829513	716.9587702	108.5697412	229.0104823	5.24864641	391.2321268	408.0690752	386.6612228	70.29249378	477.0927797	258.6410963	520.2028799	473.1501786	449.4581007	34.31847714	43.00788196	491.4856235	396.1049916	638.805307	1084.871178	44.83358602	852.2184107	321.7998373	327.6959573	935.2428459	2.080071989	22.12905788	58.42618387	419.9556429	299.6273489	260.1280173	521.0548695	241.7573064	126.1153789	72.96777238	164.1901307	21645.50203	106.3861297	110.7068571	533.2690087
ENSG00000121270.16	6.558332052	15.31890958	6.166719837	17.34514534	4.717884095	2.914466546	3.357827048	41.80350073	2.624323205	106.7879254	639.0923083	27.03924635	19.23096528	130.8157622	322.7840882	32.33305193	12.04124706	387.7677732	46.32994414	23.80793466	407.0701538	6.912827078	8.154961366	227.3443276	23.59662422	398.4645365	28.31286122	3.467682088	242.2211687	19.7606839	19.36292565	911.8025665	8.618492671	29.25121876	24.6437069	17.81384169	7.854930532	7.418551698	31.38398812	57.91820143	51.3347672	25.33003089	8.856548571	335.002326
ENSG00000121297.8	655.8332052	175.7169041	588.9217444	126.8934317	408.8832883	48.088698	110.8082926	162.6701441	118.0945442	15.53278916	103.6365905	40.55886952	153.8477222	230.851345	101.3873097	71.8512265	150.1614339	154.2258189	428.1230023	60.67183348	290.7643956	367.0711178	205.9127745	255.2638065	178.1545129	127.7374352	263.7929997	46.81370818	85.78666393	100.8834915	42.41402761	74.36059766	323.5852248	218.988854	136.9094828	143.9952204	386.6371362	160.7352868	313.8398812	319.878507	126.3625039	223.5375226	547.3347017	136.7356432
ENSG00000121316.11	1743.696534	138.7712986	4857.062712	8247.160159	282.2867317	104.9207956	208.185277	221.7403082	163.5828131	1125.156414	464.2055618	102.7491361	375.3353913	423.2274658	215.1893921	32.33305193	121.8290879	193.8838866	174.1662715	1151.996838	290.7643956	1414.36442	517.1604666	352.9819824	381.6753968	423.249412	284.5097274	704.8063843	302.7764609	163.2856512	745.9336595	281.5079768	290.6782528	437.9777079	219.9679024	319.1646637	378.7822057	3101.778893	509.9898069	119.5559204	155.9787157	505.967367	517.2224366	551.5004278
ENSG00000121380.12	267.2520311	5.406673971	257.4605532	355.1190283	18.87153638	10.20063291	5.596378413	5.45263053	213.444954	15.53278916	17.27276509	21.63139708	5.30509387	15.39008967	16.55303016	6.466610385	12.74955571	44.06451968	0.857961928	125.9516543	18.75899326	4.838978955	28.54236478	131.6204002	224.1679301	28.59793324	24.16951568	9.536125741	55.50901784	1.040035995	1.844088157	15.93441378	9.401992005	56.13071708	8.214568968	9.649164251	48.87512331	11.53996931	3.922998515	52.60460497	4.606966287	15.8312693	23.02702629	13.67356432
ENSG00000121440.15	1085.403955	168.5080054	682.193382	46.55802171	162.7670013	42.25976491	124.2396008	219.9227647	181.0783011	19.41598644	114.4320687	24.33532171	118.7014753	353.9720623	132.4242413	80.47337369	142.3700388	204.9000165	102.0974695	109.0557007	163.2032414	283.4259102	212.0289955	301.1315217	243.0452295	110.5786752	277.6041515	77.15592645	122.7926758	121.6842114	17.51883749	8.852452102	217.8128148	124.1200364	139.6476725	95.0071557	149.2436801	155.7895857	56.49117861	114.2423239	37.51386834	198.2074917	92.10810514	139.0145706
ENSG00000121552.4	166.4176758	81.10010957	259.0022332	57.51285034	651.0680052	49.54593127	78.34929778	101.7824366	932.5095121	35.91957492	1161.593452	76.61119799	155.1739957	751.5493787	339.3371183	10.77768398	24.08249412	442.8484228	586.845959	19.1999473	395.8147578	376.7490758	48.25018808	741.8604376	97.33607492	501.4170962	319.7281646	27.7414567	459.2109657	58.2420157	114.3334657	21.24588504	75.21593604	198.4339435	45.63649427	11.87589446	346.4897135	558.8642279	32.16858782	293.8418843	211.2623112	741.5366542	216.0997851	567.4529195
ENSG00000121769.8	224.6228728	100.0234685	269.0231529	156.1063081	110.8702762	100.5490958	83.94567619	185.389438	194.1999172	88.34273832	60.45467781	83.82166368	62.99798971	315.4968382	126.216855	40.23668684	101.9964457	451.6613267	112.3930126	52.22385666	241.9910131	69.12827078	120.9652603	223.3558307	148.068817	184.9333016	71.12743186	84.09129063	121.1105844	177.8461551	164.123846	1313.703892	146.5143754	98.03111152	80.32022991	202.6324493	102.1140969	71.71266641	87.09056703	70.13947329	109.2509148	215.9385133	197.5010331	410.2069297
ENSG00000121807.6	315.61973	85.60567121	84.79239776	79.42250762	180.8522237	34.97359855	76.11074641	98.14734954	457.5070121	4.853996611	224.5459462	5.40784927	27.85174282	264.1965393	101.3873097	9.340659446	112.6210754	79.31613542	77.21657356	9.215974705	146.3201474	53.2287685	195.7190728	243.2983156	118.5730367	85.79379973	272.0796908	22.53993357	164.8449621	50.96176373	72.8414822	8.852452102	31.33997335	208.7113987	33.77100576	20.04057191	22.69202154	80.77978515	54.13737951	4.250877169	24.35110752	75.35684189	228.4989531	186.8720458
ENSG00000121898.13	1554.324696	258.6192383	1140.84317	192.6224035	379.0033557	51.00316455	466.7379596	49.07367477	223.0674724	16.50358848	58.29558218	23.4340135	431.0388769	448.8776153	180.014203	104.9027907	678.5596872	193.8838866	64.34714463	115.9676817	296.3920935	1204.90576	835.88354	522.4931039	276.0805034	154.4288395	383.9500205	18.20533096	82.42248103	107.1237074	72.8414822	26.55735631	159.0503647	726.5370281	464.5795116	538.8687112	209.4648142	83.25263572	95.72116376	514.8874971	79.63470297	767.4999359	184.2162103	268.9134317
ENSG00000121905.10	17.21562164	5.406673971	44.70871882	46.55802171	6.290512127	39.34529837	49.24813003	2.726315265	7.872969615	23.29918373	0	5.40784927	14.58900814	0	2.06912877	18.68131889	5.666469204	13.2193559	11.15350507	5.375985245	3.751798652	8.295392494	14.27118239	0	2.359662422	3.813057766	4.833903136	3.467682088	0	20.80071989	124.4759506	3.540980841	3.133997335	4.74344088	2.738189656	24.49403233	13.09155089	37.09275849	48.64518158	43.57149098	3.290690205	15.8312693	8.856548571	0
ENSG00000122025.15	105.7531043	688.449819	66.29223825	825.2637573	64.4777493	33.51636527	21.26623797	17.26666334	484.6250185	0.970799322	51.81829527	45.06541058	3.315683669	58.99534372	47.58996172	2.87404906	19.83264221	41.8612937	4.289809642	0.767997892	76.91187237	8.986675202	38.73606649	111.6779153	24.18653983	28.59793324	145.0170941	8.669205219	18.50300595	14.56050392	118.021642	7.081961681	10.18549134	71.94218668	5.476379312	1.484486808	2.618310177	15.66138692	16.47659376	0.531359646	3.290690205	86.12210502	11.51351314	63.80996685
ENSG00000122035.7	359.0686799	120.749052	195.7933548	119.5902126	139.1775808	17.48679927	461.1415812	67.24910987	1176.57157	35.91957492	330.3416323	36.05232846	59.68230604	387.3172566	1349.071958	35.20710099	86.41365536	356.9226094	35.17643907	72.95979975	275.7572009	120.2831912	243.9692609	386.8842067	79.04869114	510.9497406	115.3231177	44.21294662	260.7241747	80.08277158	60.85490918	97.37697312	86.96842604	102.7745524	56.58925289	75.7088272	82.91315562	79.13121811	67.47557446	66.41995577	359.3433704	147.5474299	77.93762743	487.6904609
ENSG00000122254.7	479.5780313	74.79232327	236.6478737	12.78063341	139.9638948	658.6694393	14.55058387	251.7297761	20.99458564	30.09477899	10.79547818	16.22354781	9.283914273	48.73528395	10.34564385	7.18512265	46.74837093	619.1065015	18.87516243	7.679978921	73.16007372	169.3642634	21.06698353	41.87921825	126.8318552	20.97181771	33.83732195	18.20533096	6.728365798	53.04183572	2066.30078	17.7049042	46.22646069	18.97376352	14.60367817	31.91646637	1756.013359	6.594268176	21.18419198	17.53486832	6.58138041	111.4521359	41.62577829	15.95249171
ENSG00000122417.15	958.3362711	789.3743998	1034.467253	251.0481563	728.1267787	1244.477215	904.3747515	504.368324	1324.408444	1275.630309	321.7052498	537.1796941	734.755501	297.5417336	240.0189373	607.142864	182.0353232	304.0451858	218.7802917	1146.620853	397.6906572	928.3926766	861.7075843	321.0740066	582.8366183	297.4185057	503.4164837	1159.072738	257.3599918	422.2546138	119.8657302	131.0162911	294.5957495	881.4894302	539.4233622	791.973712	888.4799202	803.6764339	451.1448292	483.537278	662.0868693	1541.96563	1559.638203	398.8122928
ENSG00000122420.10	64.76352902	1093.049254	85.56323774	26.47416921	1146.445835	182.1541591	34.69754616	1743.932998	251.0602533	2945.405144	194.3186073	1223.976551	1421.765157	192.3761208	105.5255673	624.3871583	3499.753042	59.48710157	204.194939	3.071991568	118.1816575	3224.142549	205.9127745	93.72967894	68.43021024	118.2047907	626.3357349	2545.278652	131.2031331	3981.257787	2468.311998	95.6064827	1745.636516	1140.006958	1943.201926	2594.88294	3997.286871	2497.579072	558.6349885	528.1714883	0.658138041	1111.355105	1133.638217	184.5931184
ENSG00000122641.11	2488.887014	1295.799528	6421.86787	397.1125381	524.4714486	132.6082278	127.5974278	1264.101511	35.86575047	94.16753425	865.7973501	232.5375186	1256.64411	1008.050873	660.0520777	530.9805639	881.1359613	224.7290504	682.0797331	309.5031505	840.4028981	2446.449503	855.5913633	861.5153469	2066.474366	1311.691871	754.7794468	507.1485053	1586.212237	330.7314463	147.5270526	54.88520303	4645.36755	362.8732273	463.6667818	1245.484432	2326.804978	421.2088797	393.8690509	1612.676526	213.8948633	1704.711079	543.7920823	439.8329858
ENSG00000122735.16	9.017706572	39.64894245	6.166719837	3.651609546	9.435768191	4.371699818	92.89988165	0.908771755	0	54.36476204	2.159095636	12.61831496	19.23096528	28.21516439	24.82954524	9.340659446	4.958160554	57.28387558	19.73312435	3.839989461	18.75899326	44.93337601	28.54236478	21.93673337	4.719324844	1.906528883	69.05575908	4.33460261	6.728365798	12.48043194	0.922044078	0	78.34993337	94.8688176	80.32022991	48.98806466	16.58263112	9.891402264	40.01458485	56.32412249	3.290690205	2.533003089	1.771309714	11.39463694
ENSG00000122756.15	11.47708109	7.208898628	6.937559817	449.1479741	8.649454175	4.371699818	0	49.98244652	34.99097607	3.883197289	1057.956862	12.61831496	2.652546935	815.6747524	639.36079	2.87404906	4.958160554	1064.15815	1.715923857	4.607987353	422.0773484	1.382565416	26.50362444	921.3428015	28.31594907	274.5401591	84.93858367	2.600761566	645.9231166	0	1.844088157	463.8684901	1.566998667	48.22498228	23.73097702	1.484486808	1.745540118	23.90422214	7.061397327	15.94078938	407.3874474	52.55981409	0	380.5808737
ENSG00000122787.15	9.837498078	10.81334794	0	41.08060739	11.00839622	0	1.119275683	767.9121329	8.747744016	268.9114122	22625.16317	252.3662993	6.631367338	13474.0235	15988.15801	1.43702453	2.124925952	16986.87234	2.573885785	11.51996838	19417.43393	0	10.87328182	9410.858616	825.2919322	26740.97411	534.4915753	0	19860.45374	0	6.454308549	1820.064152	0	687.0083541	702.8020117	5.937947231	1.745540118	0.824283522	98.07496287	1.062719292	0.658138041	355.886934	2.656964571	37173.86354
