	TCGA.AF.2687.01A	TCGA.AF.2690.01A	TCGA.AF.2693.01A	TCGA.AF.3911.01A	TCGA.AF.4110.01A	TCGA.AF.6136.01A	TCGA.AF.6655.01A	TCGA.AF.6672.01A	TCGA.AF.A56K.01A	TCGA.AF.A56L.01A	TCGA.AF.A56N.01A	TCGA.AG.3591.01A	TCGA.AG.3592.01A	TCGA.AG.3725.01A	TCGA.AG.3731.01A	TCGA.AG.3732.01A	TCGA.AG.3742.01A	TCGA.AG.4021.01A	TCGA.AG.4022.01A	TCGA.AG.A01W.01A	TCGA.AG.A01Y.01A	TCGA.AG.A020.01A	TCGA.AG.A026.01A	TCGA.AG.A02N.01A	TCGA.AG.A036.01A	TCGA.AH.6544.01A	TCGA.AH.6547.01A	TCGA.AH.6549.01A	TCGA.AH.6643.01A	TCGA.AH.6644.01A	TCGA.AH.6897.01A	TCGA.AH.6903.01A	TCGA.BM.6198.01A	TCGA.CI.6619.01B	TCGA.CI.6620.01A	TCGA.CI.6621.01A	TCGA.CI.6622.01A	TCGA.CI.6623.01B	TCGA.CI.6624.01C	TCGA.CL.4957.01A	TCGA.CL.5917.01A	TCGA.CL.5918.01A	TCGA.DC.4745.01A	TCGA.DC.4749.01A	TCGA.DC.5337.01A	TCGA.DC.5869.01A	TCGA.DC.6154.01A	TCGA.DC.6155.01A	TCGA.DC.6156.01A	TCGA.DC.6157.01A	TCGA.DC.6158.01A	TCGA.DC.6160.01A	TCGA.DC.6681.01A	TCGA.DC.6682.01A	TCGA.DC.6683.01A	TCGA.DT.5265.01A	TCGA.DY.A0XA.01A	TCGA.DY.A1DC.01A	TCGA.DY.A1DD.01A	TCGA.DY.A1DE.01A	TCGA.DY.A1DF.01A	TCGA.DY.A1DG.01A	TCGA.DY.A1H8.01A	TCGA.EF.5830.01A	TCGA.EF.5831.01A	TCGA.EI.6506.01A	TCGA.EI.6507.01A	TCGA.EI.6508.01A	TCGA.EI.6509.01A	TCGA.EI.6510.01A	TCGA.EI.6511.01A	TCGA.EI.6512.01A	TCGA.EI.6513.01A	TCGA.EI.6514.01A	TCGA.EI.6881.01A	TCGA.EI.6882.01A	TCGA.EI.6883.01A	TCGA.EI.6884.01A	TCGA.EI.6885.01A	TCGA.EI.6917.01A	TCGA.EI.7002.01A	TCGA.EI.7004.01A	TCGA.F5.6464.01A	TCGA.F5.6465.01A	TCGA.F5.6571.01A	TCGA.F5.6702.01A	TCGA.F5.6810.01A	TCGA.F5.6811.01A	TCGA.F5.6812.01A	TCGA.F5.6813.01A	TCGA.F5.6814.01A	TCGA.F5.6861.01A	TCGA.F5.6863.01A	TCGA.F5.6864.01A	TCGA.G5.6233.01A	TCGA.G5.6235.01A	TCGA.G5.6572.01A	TCGA.G5.6572.02A	TCGA.G5.6641.01A
ENSG00000162383.13	99.57449437	188.3067981	24.01063623	82.33359785	21.50636171	89.03724651	49.39308425	502.4742574	208.6528158	66.90190966	547.3567931	384.3841627	754.1992729	128.8472994	37.64246909	1134.820103	104.2836546	903.4306801	40.56818328	54.63451362	41.39718686	332.5501828	1003.769443	112.5301803	411.6604885	48.10717201	60.33174817	68.33095717	5.479594718	33.17519691	125.3085847	32.54637374	375.2417165	42.75039147	33.89209304	180.8981145	404.7847846	72.40773574	549.0117281	372.0133203	47.25988145	641.2846087	36.2179188	704.1589659	168.734212	451.921905	1238.31438	2044.274798	1161.072824	623.858123	627.1988574	548.0346064	1480.083193	62.7762913	702.7852008	36.83490355	27.7231791	37.90889455	22.88573145	10.81509898	33.30391405	1357.011126	1286.656465	24.9994626	72.72850113	31.85915456	6.852314758	160.9187074	51.71854434	27.6388311	145.2444976	76.71309289	662.1156403	1038.149768	15.87146949	22.81365766	20.04677624	38.95017069	34.35624962	31.61001787	860.9479884	94.65279802	37.66935016	1063.26555	101.7283436	701.1554636	1011.463413	115.2667277	86.70959122	16.19158249	7.929397291	30.46464361	47.79547154	54.20208216	47.03834921	317.2386568	787.8046169	336.8180223	986.2526533
ENSG00000162390.18	473.9310634	291.9813274	798.5251592	957.1912143	747.0297995	689.2883466	464.9762759	661.9767766	395.0163101	598.1817805	916.7638991	690.9384743	898.9697138	913.2583311	1326.041525	528.1674063	633.6680399	761.7601565	542.9895301	508.7080268	218.4851529	1484.159149	1024.106305	728.8493216	675.3575986	787.6530198	1014.603424	765.5856221	414.3943505	591.0601409	1382.571385	682.7505958	458.2059094	751.3527706	724.4434886	445.8674682	1706.033904	550.8780535	807.3701884	704.7457311	618.9519957	555.8363957	704.4015637	674.08551	606.1234543	454.2043388	874.4464283	1829.768087	601.7588514	736.7395686	690.7568708	808.0757566	1136.722642	442.0138867	924.8880208	599.4699989	606.9128398	481.2781395	334.8543865	289.8446528	908.4567666	513.8411578	348.9568293	685.8185907	705.9407772	1428.631562	434.1875806	1038.506297	1161.943296	653.2201788	379.9219498	1453.286926	629.0952558	878.0021719	1515.998983	795.7403791	513.698641	973.7542674	355.31595	287.7047389	952.4702715	220.8565287	608.6185203	814.2418771	1056.230859	419.4067544	936.9004049	506.2014726	202.3223795	479.6756312	574.6169904	1715.105989	620.2031427	1100.302268	917.9605119	1007.321847	418.3602949	193.6253337	745.015505
ENSG00000162391.12	19.0443022	18.33699158	67.91579962	51.01652382	27.19922217	65.02720251	28.95456663	52.06558917	41.48290403	30.35884976	47.57070841	30.17892187	41.78940562	37.52146632	54.18234188	41.17261145	52.86601933	23.04956931	40.56818328	18.21150454	8.049453001	45.57169172	42.12635866	32.89343732	36.62459862	66.04543955	130.2282857	39.51109768	35.61736567	38.59155559	66.8312452	33.99287924	22.83418153	62.0759109	28.44514951	26.67087586	94.13599641	30.12161807	57.71837943	49.67879744	34.30152686	38.070986	34.7396364	26.40596122	15.08238766	21.30271606	36.83920652	15.50650921	27.38379301	54.18309391	34.22354567	31.34046435	53.32049507	40.41761221	64.03694448	39.72391559	42.70868132	28.84372411	19.874451	16.58315178	70.30826299	25.72881334	25.34323341	47.49897895	55.33690303	75.45589237	33.01569838	55.85151014	50.33938316	49.21060171	15.46584928	47.59052985	43.26808999	33.7152834	49.80357668	36.50185225	44.47878477	49.20021561	17.63018073	11.78678632	72.89856268	13.03190697	53.91887376	49.14940908	55.80526276	25.08721384	36.74119235	39.57953901	24.87019283	25.63667227	47.57638375	103.1522143	48.93345896	82.9291857	53.45266956	70.57668995	30.25066748	45.02914736	63.91217957
ENSG00000162409.11	315.5912936	95.91657133	42.53312704	26.26593306	160.6651728	44.01841401	25.54814703	348.7568037	10.52551296	9.557415665	443.9932785	278.7579362	9.949858481	13.4510917	49.04927791	26.37620421	5.793536365	28.67141548	162.896859	212.467553	1163.72092	306.6851686	94.42114872	41.54960503	137.7084908	118.2294905	330.3531089	471.80899	23.97322689	19.63430021	5.221191031	35.43938474	13.70050892	352.5443242	49.62770766	191.9143459	49.9644904	5.213356973	50.16002022	187.7396415	529.7680259	1.692043822	12.5654004	2.200496768	1.885298458	6.086490303	167.392184	25.84418202	45.18325847	22.57628913	19.55631181	46.58717674	101.9534741	1372.478917	13.78010198	160.3401684	4.495650665	2.47231921	585.9951765	42.53938934	98.0615247	4.410653715	39.96432961	6.666523361	13.43896216	74.3380273	628.5441446	1067.814516	92.40379923	11.46000314	8.069138756	56.11420683	5.693169736	101.8482519	58.01295746	853.2307964	87.70464603	86.10037733	450.2476924	141.9771989	30.86216522	89.16567929	154.3704742	496.4090317	30.80915548	67.54249879	130.2151082	4.860645142	188.2068647	73.53677046	60.26341941	30.46464361	389.1916969	49.86591558	22.80647234	166.8176308	12.87262446	337.7186052	85.84282942
ENSG00000162460.7	61.48588997	16.22118486	41.16109068	45.46026875	59.45876473	62.02594701	24.69654213	17.35519639	16.09784336	12.93062119	60.49114773	23.82546463	50.24678533	37.52146632	14.82885146	61.11559512	12.31126478	3.935292321	47.43356815	47.34991181	9.199374858	56.65669782	37.76845949	22.50603606	46.87948624	131.2755033	235.4409685	23.70665861	2.054848019	8.124538019	92.93720035	39.05564849	9.894811997	90.18575734	9.078239206	42.90532204	97.03248861	71.24921197	250.8001011	103.4012179	33.5392707	68.52777481	15.5219652	179.7072361	81.0678337	75.32031749	95.65267657	431.5978398	9.584327554	42.14240638	55.1767369	59.2927704	172.8521543	3.439796784	54.30981367	10.83379516	33.71737999	36.26068174	117.4399377	18.74617157	52.73119724	296.9840168	18.52005519	59.16539483	3.162108745	143.6456618	5.606439347	51.42762815	6.895805912	106.5106174	63.20825359	37.64624003	26.75789776	115.193885	22.43897411	21.90111135	12.52923515	116.1671758	4.520559161	3.750341103	25.00899596	25.37792411	6.647532382	8.19156818	41.85394707	27.66026141	48.08773705	62.49400897	71.24974162	22.93807519	4.229011889	11.22381607	13.0868553	99.73183117	93.36399616	221.7106119	23.17072403	617.7999018	43.8612997
ENSG00000162482.5	28.83851476	280.6970249	665.4376327	917.7923147	760.9456806	907.3795796	618.265158	604.126122	321.3377193	1115.406628	156.2198573	2232.446036	836.7830983	764.5883702	240.1133256	845.3251789	376.5798637	544.1947096	689.6591158	1418.069154	182.8375753	1293.250711	889.011431	1158.19524	810.1361215	1705.766167	612.8822711	369.080136	423.9836413	169.2612087	36.54833722	908.0438274	477.9955334	319.7495033	567.6925583	340.9233697	897.9125811	688.1631205	716.6698779	1031.123877	722.6188324	913.7036641	1561.066215	1083.377909	412.8803623	419.9678309	485.3727034	1791.001814	162.9335684	620.8479511	658.6286443	749.6300257	1655.865045	378.3776462	510.6743673	967.0967814	526.7404029	796.9108919	603.4606031	695.771368	901.9810055	1433.462457	592.6417659	1185.807843	595.2669712	799.8324592	515.7924199	413.0799809	1397.090278	926.9120185	465.9927632	1082.506977	467.4092353	794.4163651	646.8992048	1235.587699	1191.530262	589.719251	1023.002538	686.3124219	330.9701167	574.7756865	633.7314204	224.4489681	460.3934178	450.2833253	271.7767611	379.8246989	383.8075704	491.1446688	204.0498236	369.8514628	861.4564752	375.6204293	1345.581868	927.4775113	261.3142765	2237.948624	598.3934459
ENSG00000162520.15	123.5159029	109.3166806	32.24285437	47.98583924	74.00718589	54.02259901	135.4051792	16.52875847	40.86375621	47.22487741	49.9198792	16.67782524	24.8746462	36.81351412	144.866472	18.01301751	47.79667501	95.57138495	58.66783429	10.92690272	25.29828086	12.31667344	101.684314	6.924934172	20.50977523	24.46127391	96.38364647	37.18691546	39.04211237	60.25699031	5.221191031	12.29529675	43.38494491	38.06541706	47.81205982	40.58611544	20.27544538	13.90228526	107.1912761	28.88302177	37.35055147	5.076131467	30.3047892	12.46948169	5.655895374	35.75813053	3.877811212	2.584418202	73.25164631	12.04068754	187.8802814	19.48191027	99.02377656	9.459441155	39.71911746	183.4522647	28.47245421	19.77855368	134.3031083	54.79650152	73.08358916	3.675544762	5.84843848	9.999785041	63.24217489	32.97701963	80.35896398	26.54329195	18.61867596	37.75059857	35.63869617	22.01949888	37.57492026	73.75218244	7.114796669	31.02657441	20.04677624	72.43365077	70.52072291	69.1134289	67.57749971	353.9191578	257.7765335	122.3274182	43.59786153	393.6762787	124.8119917	111.7948383	214.4213922	101.1973905	43.34737186	64.67055924	203.6997478	149.5977468	26.36998365	28.51583432	62.43222862	10.80699537	53.88673963
ENSG00000162543.6	340.076825	165.7381931	592.0336876	639.9795612	793.2052231	472.1975321	717.9029314	622.3077563	192.5549725	34.85645713	1034.809731	493.1871179	116.9108372	1723.863594	691.8229547	953.4032839	1573.669315	272.0973548	823.2220577	999.2045491	136.840701	948.3838547	643.5164444	879.4666398	698.7973417	103.5527262	1052.126828	175.7081756	639.7426833	708.8659422	126.352823	1757.142556	279.3381541	977.9884075	375.2338872	81.17223088	823.3279071	428.6537956	168.3452733	955.45036	712.7095025	687.8158138	1099.102965	220.7831758	300.7051041	473.9854323	210.6944092	1566.15743	381.3193177	787.9124907	968.7358745	515.0000629	444.7280853	166.830144	316.1317512	640.6384205	121.382568	816.6894456	1208.727974	47.58643553	1126.782425	811.5602835	281.6997868	1094.976462	67.19481082	567.8754567	185.6354362	1848.629687	608.2100815	2268.406503	636.7895335	1317.618401	573.8715094	651.1264107	931.4910716	407.9081989	843.8439872	599.969296	440.7545182	595.2327094	549.1336984	242.1191138	389.2499517	1005.924572	84.87050379	299.1167803	188.028455	279.8342846	256.0957694	348.1190235	555.0578104	1256.532932	620.2031427	68.83664434	502.4550938	802.0078403	140.9552378	973.5301659	395.3782873
ENSG00000162552.15	59.85352121	116.3693696	324.4865982	206.5916658	259.9739607	310.129735	150.7340675	463.631675	229.0846939	74.77272256	199.6795168	458.2431031	527.8399924	68.67136288	89.54344921	1142.539968	186.1173557	18.55209237	136.0594455	48.56401211	71.29515515	442.1685764	178.673866	434.5396193	105.478844	154.1060256	297.9799757	286.3392491	10.95918944	123.8992048	108.6007734	184.0678248	45.66836306	323.8488559	263.268937	224.3832382	166.5483013	142.4984239	275.5365494	283.0536133	104.4290929	186.9708424	357.7443408	200.2452059	509.0305837	134.6635979	75.61731864	883.8710251	106.7967927	91.05769949	72.63772959	373.5444535	410.7435939	133.2921254	79.43823492	999.5981669	32.96810488	159.0525358	335.4566426	21.63019797	220.1758762	190.3932187	89.67605669	345.8258993	62.45164771	332.564859	1527.443253	253.8202292	88.95589627	151.6765121	155.3309211	191.0724258	48.96125973	271.1270707	201.950767	659.7709794	229.911465	424.3518597	173.5894718	66.97037685	166.0171646	1315.536714	156.5863183	158.3703181	121.4927075	27.01699952	316.6226282	106.9341931	90.74259546	55.99588943	18.50192701	153.9266204	78.52113182	105.1520394	146.1039635	139.0146923	160.9078057	393.5547479	255.6487183
ENSG00000162595.7	43.52983361	55.71624364	15.77841809	14.14319472	27.19922217	6.002511001	48.54147935	21.48738601	13.62125207	14.05502304	14.09502471	11.91273232	9.949858481	3.539760973	45.62723527	18.65633956	17.3806091	17.42772314	14.97902152	4.856401211	8.049453001	16.01167547	17.43159669	1.731233543	23.43974312	16.30751594	22.80834382	32.53855103	931.5311021	48.07018328	8.35390565	40.50215399	6.089115075	15.22616682	10.2886711	10.43642969	13.75833794	7.530404517	19.92658337	19.06279437	13.72061074	6.76817529	14.782824	8.801987074	2.827947687	12.93379189	10.98713177	15.50650921	12.32270686	9.030515652	15.36567357	5.082237463	29.88291482	18.91888231	11.34831927	48.39095172	1.498550222	17.30623447	53.60079209	18.02516497	64.75761065	6.615980572	1.949479493	24.9994626	7.905271862	10.61971819	120.2269771	16.03657222	6.206225321	10.78588531	14.12099282	12.07520907	13.09429039	36.52489035	2.189168206	7.30037045	13.1556969	25.96678046	21.69868397	51.43324942	12.77055113	30.17915299	49.48718551	13.10650909	16.27653497	39.23897549	27.55589426	13.19317967	44.36304667	16.86623176	14.27291512	10.1548812	29.01867915	28.18508272	18.53025878	20.67397988	22.5270928	89.15771177	78.32374947
ENSG00000162630.6	13.05895008	27.50548737	19.20850898	13.13296653	37.31986297	18.007533	87.71530479	161.981833	6.810626036	26.98564423	29.95192752	158.8364309	43.28188439	29.73399217	25.66531984	53.39573048	21.00156932	6.184030791	22.46853228	10.92690272	1.149921857	35.71835297	17.43159669	41.54960503	11.71987156	10.59988536	44.14518159	11.15607464	982.2173532	211.9150333	7.309667443	42.67191224	54.80203567	36.30855166	107.7284386	24.93147091	26.06842978	8.688928289	44.6630317	19.6404548	23.62994072	8.460219112	98.30577961	5.13449246	20.73828304	13.69460318	11.63343364	7.753254606	19.16865511	48.91529312	27.2391486	21.17598943	170.5083963	17.19898392	49.44624827	20.94533731	5.994200887	281.0202835	54.80530427	42.53938934	6.475761065	5.145762667	90.65079643	329.9929064	12.64843498	29.06449188	13.70462952	69.67614136	13.79161182	48.53648388	19.50041866	19.88857964	11.38633947	23.17925734	15.87146949	31.02657441	21.92616151	58.08358788	85.89062405	6.964919192	19.68793299	39.09572092	21.41982656	33.31237726	23.25219282	21.87090437	39.44275061	12.49880179	99.48077132	9.445089784	12.15840918	25.65443673	275.3929551	13.00849972	24.94457913	242.3845917	220.1218782	152.1985181	8.145669945
ENSG00000162687.19	39.72097317	52.89516801	8.232218136	13.13296653	20.24128161	10.004185	23.84493722	9.91725508	8.048921678	4.497607372	14.68231741	10.32436801	4.477436316	6.371569752	27.37634116	19.94298367	7.966112502	10.68150773	34.32692432	0	8.049453001	4.926669375	11.62106446	1.731233543	5.85993578	1.630751594	32.37313316	20.45280351	11.64413878	24.37361406	5.221191031	5.062769249	12.93936953	15.22616682	12.10431894	16.23444618	3.620615247	6.951142631	13.05534773	4.043623047	11.43384229	0.846021911	4.434847201	7.334989228	6.598544603	20.54190477	16.80384859	5.168836404	50.66001707	6.772886739	23.04851035	8.470395771	14.64848766	3.439796784	8.105942339	17.33407226	6.743475998	4.120532016	7.227073091	5.768052791	10.17619596	0.735108952	0	3.33326168	7.905271862	12.85544833	6.852314758	10.50671973	23.4457401	1.348235663	5.379425838	4.972144909	1.707950921	10.53602606	5.472920515	12.77564829	10.64984988	17.76674453	11.3013979	25.71662471	9.045807048	41.83928028	20.68121185	15.29092727	22.08958318	52.10421335	29.17682922	38.19078326	49.06821829	14.84228395	5.286264861	6.413609181	14.79383643	32.52124929	9.26512939	2.138687574	32.18156115	212.5375755	3.759539975
ENSG00000162702.8	911.950014	737.0060077	724.435196	533.4004867	784.3496624	641.2682586	843.9404568	701.6457969	714.4965859	586.3755611	593.1656234	615.4911697	593.5090584	545.1231899	1091.631604	599.5761543	819.0612036	614.4677868	793.2640147	641.0449598	807.2451438	346.0985236	592.6742874	531.4886977	486.3746697	692.2540515	766.6546536	975.6916945	1405.516045	1482.051144	583.7291573	728.315519	928.5900489	816.9424123	741.9947511	895.793548	834.1897528	878.1610191	781.259493	668.9307841	849.1533537	587.9852283	385.8317064	644.0120542	528.8262175	776.7883249	488.6042127	271.3639112	999.508445	632.8886386	1104.931617	856.3570124	527.3455556	947.6640139	714.13352	686.1403602	619.6505167	649.3958458	553.4733475	835.6466482	431.1006652	246.996608	231.9880597	459.9901119	884.5999213	736.11415	1036.568342	584.5054081	939.8983459	529.8566157	613.2545455	681.894159	734.9882129	644.1023933	741.5807297	912.5463063	521.8426439	591.0859237	969.65994	863.1142168	668.8576152	979.4506925	1228.316261	1046.882413	769.6475823	1614.587352	782.9115841	820.7546511	722.5799268	977.5667926	706.2449854	586.3107727	693.0343374	605.9792785	604.3715171	576.0198533	749.8303747	1130.231599	460.5436469
ENSG00000162706.13	77.26545465	303.26563	17.15045445	28.28638945	37.95240302	18.007533	22.99333232	4.132189617	1.238295643	14.61722396	7.634805054	7.14763939	4.477436316	5.663617557	52.47132056	99.71491836	0	8.43276926	34.95105021	3.642300908	3.449765572	0	98.77904789	1.731233543	17.57980734	22.01514652	113.3059661	3.253855103	17.12373349	29.78997274	1.044238206	3.977890124	26.63987845	20.49676303	29.65558141	4.058611544	6.517107444	1.158523772	26.79781902	11.55320871	2.286768457	0	8.130553201	1.466997846	4.713246145	1.521622576	0	0	10.26892238	6.772886739	6.285957369	5.92927704	60.93770865	6.019644371	8.105942339	37.55715656	0.749275111	9.065170436	40.35115809	41.09737614	0	0	0	0.83331542	7.905271862	12.85544833	17.44225575	8.294778733	1.379161182	4.04470699	10.08642345	1.420612831	0.569316974	17.56004344	2.189168206	3.650185225	1.252923515	25.28344414	25.76718722	2.143052059	14.36687002	80.24911136	54.65748847	33.85848181	14.53262051	37.9524517	23.23340105	9.026912406	66.54457001	80.95791243	11.10115621	9.08594634	64.86528281	54.74410298	5.701618086	3.56447929	15.44714935	25.21632252	3.132949979
ENSG00000162722.9	17.41193344	55.01097474	18.52249081	26.77104715	27.19922217	31.0129735	11.92246861	140.494447	16.09784336	244.5574009	1.761878089	173.1317097	11.44233725	3.539760973	144.866472	9.649830809	0.724192046	405.8972937	22.46853228	429.7915072	19.54867157	23.40167953	49.38952395	465.7018231	93.75897247	237.2743569	34.58039224	4.648364433	801.3907275	6.093403514	1.044238206	13.38017587	330.3344928	95.45635355	745.0208308	267.8683619	138.3075024	54.45061728	36.41754892	48.52347657	4.573536914	2.538065734	2.9565648	2.200496768	0.942649229	13.69460318	1.938905606	87.87021887	33.54514644	14.29831645	23.04851035	11.85855408	13.47660864	2.579847588	12.96950774	17.33407226	38.96230576	4.120532016	18.06768273	9.373085786	0	684.3864347	3.898958986	0	6.324217489	138.615269	8.098190168	16.03657222	86.8871545	72.80472581	120.3646531	137.7994446	2.846584868	6.321615638	3.283752309	12.77564829	0.626461757	66.96696014	19.43840439	3.214578089	5.321062969	58.30063646	14.77229418	3.822731817	23.83349764	21.22764248	14.58841461	109.7117046	19.49285384	78.25931535	2.64313243	2.672337159	13.0868553	17.34466629	17.10485426	36.35768876	44.41055438	21.61399073	93.98849936
ENSG00000162772.17	894.5380806	5226.0426	1726.707754	1991.664885	1054.444264	430.1799551	1752.602886	1992.541833	1690.273552	612.2368035	2423.169665	2337.27808	624.8511126	1142.634842	3194.476809	1448.761265	730.709774	753.8895719	5017.348083	919.0739292	903.8385798	2032.251117	1334.96978	4864.766256	1155.872333	638.4392489	3433.023622	1369.408162	441.1073748	5691.238882	2526.012221	816.9139809	2305.491195	455.6137611	444.2285051	529.9387073	5672.055845	458.7754137	455.5629233	432.667666	2032.174902	564.2966148	1289.801394	1781.668883	906.8285583	2378.296086	1739.198329	284.2860022	1020.04629	1784.279384	1829.912034	850.4277354	2221.296668	664.7407284	1347.207617	1117.325408	1630.422641	2156.686457	499.8725555	662.6050644	1176.738296	543.2455159	1760.379982	909.9804388	710.6839404	745.6160032	490.251974	1478.12957	473.7418662	380.202457	1206.336244	684.0250782	748.6518203	528.2061066	1952.73804	1174.447096	931.5486332	2284.393344	4974.423301	1224.754252	1203.092337	1857.389689	2544.527673	2130.353831	934.1568465	3120.463444	2252.559278	549.252901	1164.193891	787.9903477	922.9818447	766.9607646	648.0838344	579.9622791	1178.096837	1933.373567	2473.47479	1364.383165	3079.063239
ENSG00000162782.16	11.97070424	91.68495789	15.09239992	8.586939653	17.07858136	17.0071145	11.07086371	148.7588262	100.3019471	34.85645713	90.44307525	189.8095349	155.7152852	233.6242242	160.8360043	605.3660527	7.241920456	66.33778485	10.61014024	46.1358115	47.14679615	140.4100772	197.5580958	209.4792587	86.43405275	57.07630578	41.20216948	24.17149505	7.534442737	27.0817934	52.21191031	78.83454973	15.22278769	17.56865403	78.07285717	28.99008246	9.413599641	115.2731153	239.1190005	79.71714007	64.0295168	55.83744614	106.4363328	27.13946014	66.92809526	142.2717108	60.75237566	33.59743663	68.45948253	94.82041435	17.46099269	243.9473982	98.43783705	182.3092295	74.57466952	0	11.23912666	148.3391526	0	35.32932335	0	691.0024153	5.84843848	0.83331542	78.26219143	237.5463278	18.68813116	120.5507843	96.54128277	113.2517957	69.93253589	20.59888605	48.39194276	22.4768556	137.917597	156.0454184	21.92616151	7.516699608	89.9591273	17.14441647	132.4944679	49.38406853	0.738614709	18.56755454	5.813048205	10.93545218	163.174119	137.4868197	13.44334748	29.00991862	136.9142599	7.482544045	14.22484272	76.96695666	96.92750746	102.6570036	304.4375684	36.02331789	214.2937785
ENSG00000162849.16	562.0789764	504.9725373	168.7604718	224.2706592	338.4089269	106.044361	1374.49031	83.47023026	391.920571	414.3420791	808.1147503	20.64873601	109.4484433	119.6439209	797.9062767	101.0015625	311.4025796	726.9047102	504.2937245	99.55622482	433.5205402	51.73002844	130.7369752	77.90550943	234.3974312	1066.511542	367.8765132	313.2997628	4394.634964	1827.344009	80.40634188	201.0642644	651.535313	221.9506625	271.1367443	1105.101943	154.2382095	451.824271	441.1333285	375.4792829	480.221376	142.977703	104.2189092	132.0298061	284.6800672	225.9609525	359.343839	237.7664746	1573.883503	371.0036847	1574.981541	97.40955137	300.5869667	286.3630822	364.7674052	920.8725887	331.9288741	292.5577732	582.3816399	188.9037289	119.3390253	191.1283276	78.95391947	319.9931213	247.4350093	143.0867292	790.5079479	180.2731911	1121.258041	21.57177061	805.5690192	371.4902554	318.2481882	210.7205213	88.11402029	122.281205	641.4968395	548.7190714	3234.912135	1416.557411	766.2330676	2690.745845	1750.516861	1423.148445	426.0964334	3131.398896	528.4247959	1294.320364	574.7031046	315.7358585	456.733284	669.687692	561.5967906	469.9320523	161.0707109	424.1730355	767.2084177	806.9223207	27.56995981
ENSG00000162873.15	41.89746485	38.08452097	43.90516339	35.35798681	60.09130478	53.02218051	28.10296173	26.44601355	76.77432986	15.17942488	21.14253707	50.82765788	24.37715328	20.53061364	36.50178821	4.503254377	18.10480114	43.85040015	18.7237769	27.92430696	26.44820272	6.158336719	34.86319337	10.38740126	30.76466284	15.49214014	11.0362954	37.18691546	71.23473133	45.36200394	26.10595516	20.97432974	44.14608429	20.49676303	47.81205982	35.3679006	10.86184574	30.12161807	35.04330179	20.21811524	25.91670918	18.61248205	50.26160161	11.73598276	33.93537224	36.51894182	24.55947101	69.77929146	80.78218939	21.82374616	27.93758831	30.49342478	41.60170495	24.93852668	17.02247891	41.89067462	26.97390399	32.96425613	16.86317055	34.60831675	51.80608852	40.43099238	32.16641164	12.4997313	28.4589787	29.62342441	21.80281968	22.6723952	103.4370887	14.8305923	39.67326555	14.91643473	43.26808999	13.34563301	26.81731052	8.212916757	9.39692636	21.8667625	43.84942386	42.86104118	20.22003928	82.30678088	81.98623271	25.12080908	15.69523015	37.30918981	48.6280487	19.44258057	22.85369071	21.58877665	29.07445673	14.96508809	30.15666657	60.16431119	62.71779895	10.69343787	32.18156115	12.60816126	35.71562976
ENSG00000162892.16	100.1186173	28.91602518	43.90516339	312.1605121	267.5644413	21.0087885	303.1713447	7.43794131	895.9068976	17.42822857	199.6795168	6.353457235	232.8266885	6.371569752	243.5353682	4.503254377	31.86445001	88.82516954	273.3671427	12.14100303	20.69859343	19.7066775	2.905266114	3.462467086	77.64414908	61.96856056	16.92231961	16.73411196	43.1518084	92.07809755	43.85800466	4.339516499	74.59165967	124.1518218	151.3039868	594.2966904	160.0311939	100.2123063	64.58961507	54.30008092	125.7722651	24.53463543	163.3502052	33.74095045	47.13246145	112.6000706	0.646301869	18.09092741	1.369189651	10.53560159	219.3100682	51.6694142	2.343758025	10.31939035	2.431782702	3.611265054	0	7.416957629	0	6.48905939	0.925108724	15.437288	0	0	3.952635931	38.56634499	224.2575739	0.552985249	0	10.11176747	8.741566986	6.392757741	17.64882618	0.702401738	311.9564693	31.02657441	0.626461757	51.2502246	421.7681697	5.893393162	9.577913345	633.076323	6.647532382	9.28377727	2.325219282	14.79502354	14.04810296	1.388755755	4.705171617	2.698597081	28.54583025	8.017011477	0.568993709	3.252124929	32.784304	16.39660474	0	10.80699537	2.506359983
ENSG00000162896.6	127.3247633	32598.93941	166943.2096	15274.14519	116162.8175	57836.19433	73452.62591	158837.2367	298.4292499	53.97128846	11482.15951	176758.7396	85482.71666	228396.7052	46378.94397	80506.60847	740.1242706	6047.419929	50702.11547	280238.6319	9071.733532	190457.648	225.1581239	103823.8068	35862.80697	131529.0852	336962.3783	73114.589	475.3548418	3067.690147	86690.5674	205872.8104	194911.8124	141727.5033	50548.84633	137501.1207	100645.1385	75633.06592	177435.9181	65092.51083	28.20347764	29847.65303	61464.02563	247415.0547	224350.5165	5019.072066	307.6396895	23575.06284	57.50596533	8876.996886	27291.53158	67903.77474	147114.1756	130427.6346	597.4079504	5366.33987	72543.31768	116105.0547	4.818048727	157756.2438	338.5897928	183.0421292	2268.21939	138.3303597	141.5043663	168320.8564	178.1601837	27795.25055	497.8771869	371216.4663	205972.8359	38310.37653	8678.667946	312.5687732	22024.67403	336514.2261	114127.55	121738.4168	91.31529505	452.7197475	46758.30874	22844.24703	649.2423293	2502.251027	852.1928668	33975.16341	1230.829944	103824.0746	19326.15633	493.1686166	24426.77267	73692.90396	191.7508799	146.8876426	67919.10005	229443.3932	47.6287105	2975.526058	280765.5782
