	TCGA.AF.2687.01A	TCGA.AF.2690.01A	TCGA.AF.2693.01A	TCGA.AF.3911.01A	TCGA.AF.4110.01A	TCGA.AF.6136.01A	TCGA.AF.6655.01A	TCGA.AF.6672.01A	TCGA.AF.A56K.01A	TCGA.AF.A56L.01A	TCGA.AF.A56N.01A	TCGA.AG.3591.01A	TCGA.AG.3592.01A	TCGA.AG.3725.01A	TCGA.AG.3731.01A	TCGA.AG.3732.01A	TCGA.AG.3742.01A	TCGA.AG.4021.01A	TCGA.AG.4022.01A	TCGA.AG.A01W.01A	TCGA.AG.A01Y.01A	TCGA.AG.A020.01A	TCGA.AG.A026.01A	TCGA.AG.A02N.01A	TCGA.AG.A036.01A	TCGA.AH.6544.01A	TCGA.AH.6547.01A	TCGA.AH.6549.01A	TCGA.AH.6643.01A	TCGA.AH.6644.01A	TCGA.AH.6897.01A	TCGA.AH.6903.01A	TCGA.BM.6198.01A	TCGA.CI.6619.01B	TCGA.CI.6620.01A	TCGA.CI.6621.01A	TCGA.CI.6622.01A	TCGA.CI.6623.01B	TCGA.CI.6624.01C	TCGA.CL.4957.01A	TCGA.CL.5917.01A	TCGA.CL.5918.01A	TCGA.DC.4745.01A	TCGA.DC.4749.01A	TCGA.DC.5337.01A	TCGA.DC.5869.01A	TCGA.DC.6154.01A	TCGA.DC.6155.01A	TCGA.DC.6156.01A	TCGA.DC.6157.01A	TCGA.DC.6158.01A	TCGA.DC.6160.01A	TCGA.DC.6681.01A	TCGA.DC.6682.01A	TCGA.DC.6683.01A	TCGA.DT.5265.01A	TCGA.DY.A0XA.01A	TCGA.DY.A1DC.01A	TCGA.DY.A1DD.01A	TCGA.DY.A1DE.01A	TCGA.DY.A1DF.01A	TCGA.DY.A1DG.01A	TCGA.DY.A1H8.01A	TCGA.EF.5830.01A	TCGA.EF.5831.01A	TCGA.EI.6506.01A	TCGA.EI.6507.01A	TCGA.EI.6508.01A	TCGA.EI.6509.01A	TCGA.EI.6510.01A	TCGA.EI.6511.01A	TCGA.EI.6512.01A	TCGA.EI.6513.01A	TCGA.EI.6514.01A	TCGA.EI.6881.01A	TCGA.EI.6882.01A	TCGA.EI.6883.01A	TCGA.EI.6884.01A	TCGA.EI.6885.01A	TCGA.EI.6917.01A	TCGA.EI.7002.01A	TCGA.EI.7004.01A	TCGA.F5.6464.01A	TCGA.F5.6465.01A	TCGA.F5.6571.01A	TCGA.F5.6702.01A	TCGA.F5.6810.01A	TCGA.F5.6811.01A	TCGA.F5.6812.01A	TCGA.F5.6813.01A	TCGA.F5.6814.01A	TCGA.F5.6861.01A	TCGA.F5.6863.01A	TCGA.F5.6864.01A	TCGA.G5.6233.01A	TCGA.G5.6235.01A	TCGA.G5.6572.01A	TCGA.G5.6572.02A	TCGA.G5.6641.01A
hsa-mir-200b	2125.957	1199.941	5441.799	5170.785	5217.682	8801.432	6842.636	10626.716	3430.989	6124.693	4567.514	17003.408	7047.407	17019.629	3641.226	14189.261	10923.6	11567.184	5193.833	4097.419	2420.578	13458.277	10551.105	6823.546	4447.96	11208.995	7797.579	4536.277	10123.31	7633.516	7664.252	9591.386	4551.002	7588.376	7352.523	5026.857	11331.201	7944.684	7033.672	7324.485	6765.52	9951.023	6848.693	6655.271	8060.601	3309.765	9618.925	5964.938	3549.248	4981.051	4669.896	7910.735	4276.522	7802.297	5613.283	5191.196	9074.052	4505.307	6475.044	3253.418	19801.797	12703.321	3710.784	9268.559	5433.199	10849.039	9348.951	9555.461	9365.589	16440.65	3906.864	8250.457	9941.675	8097.585	14439.77	9466.782	6777.181	8012.3	3858.212	6399.035	6061.595	4081.7	3290.04	6386.328	11595.605	4313.128	6771.258	6622.338	6028.79	2176.588	5895.632	4793.606	6655.271	3821.498	6952.281	9350.483	3484.367	2132.75	7087.032
hsa-mir-200c	25520.377	17182.202	31934.43	46034.679	78434.738	53479.854	25903.859	93213.887	25179.172	26863.031	38644.933	85500.903	41254.615	120594.726	70798.937	138284.025	54035.039	27728.631	41383.054	26578.713	44824.778	46828.653	52172.507	67166.378	27524.439	47727.386	43871.428	78511.361	70295.791	32916.102	27705.893	41296.063	58233.492	45471.806	20515.277	38979.143	55722.765	33150.297	47270.694	43387.218	77626.409	62368.217	39609.804	41740.173	36489.806	32536.821	52854.101	36360.405	25492.435	47543.475	29638.887	107109.395	51828.601	44289.054	41395.881	70011.64	87141.304	30118.772	45288.022	37535.118	56915.603	61964.103	62954.415	76235.215	55014.22	56080.153	87501.902	75582.993	46173.877	106399.238	59365.733	73272.521	67207.486	51340.941	30468.017	41565.936	30156.095	29578.252	38095.509	16317.61	53893.146	17151.83	29987.108	72020.541	55972.317	26003.052	44992.838	57144.43	36756.45	43291.649	24123.542	24016.043	31601.891	24739.888	64266.621	41799.197	64885.083	36426.017	59007.308
hsa-mir-203a	39371.5	21478.297	67815.218	74779.448	51335.276	37249.664	36753.845	73978.664	29888.722	48127.127	23043.811	168621.871	23565.648	176892.144	26417.231	97330.764	40049.731	75710.6	31815.378	45871.106	182636.776	139655.049	103329.329	132508.292	64328.413	42993.53	32196.357	22526.777	46589.678	19051.971	42819.279	24051.823	30078.494	37248.417	36970.328	47849.966	65475.519	14556.533	18523.73	19309.355	83477.632	29267.256	75228.981	33704.695	45759.394	15354.57	48259.722	55927.658	64026.256	32189.364	45861.953	205499.401	28704.59	33574.632	19616.862	12087.01	37378.71	48478.88	16125.591	21586.791	31127.07	58767.105	73004.889	41686.794	133293.173	51684.366	73289.166	91567.946	24226.337	54623.93	26369.089	87859.412	36818.029	39541.109	94288.39	93836.445	49347.544	37435.271	47759.474	28639.483	71415.732	7073.533	17313.555	41621.279	27281.473	43017.508	19322.411	58809.2	10246.48	26674.687	36113.374	46935.627	30943.58	40884.705	49602.959	26767.883	19366.996	16038.819	49041.774
hsa-mir-204	8.895	18.17	2.94	5.426	236.003	2.941	3.018	42.984	1.307	4.267	8.483	0.875	3.416	2.798	3.796	7.327	98.895	1.722	17.223	0	4.409	0	1.671	2.51	6.614	5.62	9.222	3.155	5.52	132.335	6.486	1.893	4.773	31.212	2.03	1.732	5.037	0.523	5.909	7.155	17.637	8.918	2.844	7.795	1.543	3.067	18.417	0	12.916	21.392	1.712	0	13.494	2.775	4.661	18.812	12.72	2.234	165.549	4.538	7.197	2.746	4.287	79.901	9.852	1.483	0.633	2.64	58.283	4.194	3.849	40.628	20.036	115.571	6.779	2.648	2356.832	6.32	10.615	4.183	59.301	0.517	12.294	10.273	4.687	6.306	26.571	0	18.207	6.068	66.47	7.166	176.259	11.496	5.367	6.832	174.635	48.723	8.609
hsa-mir-20a	1843.216	1423.068	1542.48	2982.641	2975.926	5070.877	2508.225	3335.7	6432.451	3722.035	3880.399	3225.161	5298.578	4008.185	1829.891	821.366	2201.723	1015.652	2297.402	2848.206	5659.037	2088.439	2926.779	2010.173	1719.657	2298.718	1037.657	2357.013	2772.501	2361.791	2927.333	1322.33	1006.494	3310.125	2389.722	2832.965	3336.854	3418.171	2132.738	2646.609	2996.864	2007.149	3673.539	2997.559	1039.729	1160.514	2982.893	1272.208	1233.101	2790.582	1476.536	3644.798	1822.981	3061.422	2555.638	212.163	2420.044	3177.871	3787.238	3145.084	2713.351	5538.108	6624.782	1843.937	660.062	1744.47	2619.302	2547.771	3426.83	2665.145	2586.614	2835.922	2792.393	2919.488	4191.499	1376.794	2023.721	1327.108	1746.978	618.429	2906.759	822.444	1112.807	1747.537	3733.234	1405.478	2150.379	2198.789	1385.369	2442.702	1434.573	1265.586	1905.731	1576.288	3383.745	1947.982	3037.151	1513.418	2290.606
hsa-mir-20b	59.725	90.123	11.76	125.709	19.076	2.941	8.676	22.708	25.266	22.282	10.073	8.75	18.786	9.95	28.678	6.228	2.892	10.909	26.465	16.656	46.295	14.882	8.353	17.567	8.268	38.32	9.661	4.207	6.134	41.219	6.486	38.809	18.495	18.159	14.547	25.546	4.121	8.373	19.091	4.77	14.11	4.459	51.9	4.103	4.116	7.157	6.577	4.126	1.52	1.689	6.849	21.877	33.123	4.995	14.647	28.219	9.54	15.636	29.58	111.17	28.339	3.662	3.062	10.085	29.555	10.384	7.598	13.861	4.677	8.388	7.057	7.524	2.862	42.841	11.298	19.858	17.687	24.375	15.084	2.092	31.627	20.173	68.212	17.122	10.752	22.071	142.979	8.235	19.814	23.404	36.18	37.982	31.348	44.708	14.569	8.967	7.919	17.58	19.728
hsa-mir-21	903794.684	624060.382	479984.668	565887.318	823162.507	384731.596	685309.63	432661.336	873403.167	727302.935	800859.912	920978.72	606286.231	874594.945	665886.702	563208.275	680180.34	997426.36	766135.332	601995.053	1345470.84	697865.988	360434.829	628323.346	793000.149	634995.834	531075.435	565768.345	1225749.239	701576.95	496458.681	636323.597	497062.104	646233.76	465561.782	611392.701	572901.752	419341.394	648706.465	516823.377	541724.879	852626.488	703986.371	666400.603	823552.82	754387.694	919689.372	581242.462	1393884.139	1040605.527	976845.017	496906.647	772549.537	646902.469	846900.643	76675.434	753548.31	449097.666	574871.752	816892.618	594723.699	420850.882	349663.184	614712.262	532202.301	443266.398	835965.651	453078.829	613848.639	472622.81	847427.729	424311.415	332103.005	493776.345	817162.66	552674.182	642018.473	439949.753	783794.605	1041487.972	909599.048	1247072.926	783861.83	442141.62	892271.293	813634.634	548435.224	994346.528	832342.031	805240.443	557118.27	940885.398	588861.952	1176509.121	529972.087	470391.908	433155.587	405477.086	492153.81
hsa-mir-210	2507.18	1492.84	1515.041	1563.671	1000.696	1319.002	1485.168	8227.736	606.827	1865.995	2443.077	2455.183	789.023	7921.537	1059.388	53.488	995.315	6556.097	425.958	492.114	2958.484	5627.872	4520.47	7021.803	3951.905	1482.236	1068.396	3015.42	1435.322	765.087	8088.002	3445.44	4293.859	780.856	918.812	784.553	2583.578	840.414	2212.284	1027.956	931.935	399.089	512.603	4347.405	683.206	959.597	4939.697	661.548	1715.552	328.204	267.683	657.079	1972.034	1818.76	1373.859	3370.567	9053.064	2532.022	253.295	2526.844	802.04	2440.887	2740.37	1150.425	1758.524	2874.32	5721.69	3412.429	3217.083	4048.042	2067.623	4793.079	902.175	2081.6	653.015	6979.286	1090.716	2338.237	2169.336	4464.962	4204.472	1452.467	1443.556	1172.824	147.223	1918.114	3906.617	2689.731	1063.526	1679.033	4977.673	1482.728	1192.413	1152.198	762.167	1518.845	595.177	1051.306	1448.397
hsa-mir-212	16.52	14.536	12.74	18.992	15.806	22.792	30.179	8.516	26.138	13.274	13.255	7.875	26.472	15.236	29.099	11.723	23.133	7.464	8.822	6.057	11.023	4.961	11.694	12.548	13.228	20.438	12.735	13.673	14.108	8.678	30.268	17.984	12.529	15.89	35.183	29.009	10.532	20.409	23.636	20.67	19.048	22.853	7.821	9.437	31.897	38.854	15.786	52.264	15.575	27.022	29.108	24.221	12.881	13.875	17.311	16.722	5.088	9.892	6.463	24.956	5.848	3.204	8.574	31.805	32.018	16.812	14.562	7.921	7.555	7.339	17.963	9.53	7.442	17.269	31.634	30.448	14.739	38.82	36.873	45.319	13.837	52.243	14.674	7.99	9.925	11.561	10.755	15.203	24.634	12.135	42.07	16.483	24.25	32.36	30.671	16.226	27.925	11.051	18.293
hsa-mir-214	59.09	61.778	95.058	35.723	38.698	41.173	83.369	38.118	153.776	140.329	95.433	5.25	26.472	36.69	81.816	24.912	47.424	66.6	67.632	45.426	55.113	47.126	25.058	12.548	71.101	67.955	65.869	59.425	53.978	102.687	50.807	52.06	54.889	43.696	82.544	65.379	79.678	81.111	106.364	42.931	48.678	46.263	47.634	60.312	47.331	58.281	51.304	88.023	71.418	65.866	84.186	14.845	164.387	122.657	118.178	244.562	72.506	141.04	69.352	60.69	82.318	34.327	86.354	55.078	41.87	25.712	35.456	53.464	66.558	27.26	55.812	40.126	38.926	68.08	27.115	19.858	89.173	46.043	43.018	82.271	50.406	144.833	92.403	71.91	94.84	163.171	65.796	125.428	171.899	94.484	31.973	122.545	102.325	101.339	64.408	102.907	235.487	200.416	83.575
hsa-mir-215	134.699	170.797	3367.193	968.137	3879.605	5695.087	628.094	1414.003	248.742	272.124	262.97	1347.463	855.629	4451.881	1211.211	3052.829	748.944	177.983	3095.968	2241.013	498.225	20467.693	1186.08	3864.752	2443.898	8306.346	12025.055	1016.008	318.347	3316.342	941.546	2287.81	2907.916	1880.07	247.294	2803.09	3363.414	171.118	7664.584	1953.355	279.369	753.587	891.546	18793.622	947.64	889.557	731.417	988.884	182.724	2981.424	1026.213	5782.454	4790.539	306.919	649.812	38.67	405.779	233.259	282.875	531.46	464.221	255.851	189.244	2745.349	556.62	16312.869	271.617	4002.509	3284.36	316.63	2341.552	20343.502	277.636	282.617	1435.956	16631.405	493.77	5288.569	770.972	1190.145	1313.527	808.478	905.792	78.759	413.548	616.949	1374.117	523.25	241.516	324.191	1306.681	338.971	725.148	872.025	12332.689	10083.645	327.597	211.969	986.044
hsa-mir-217	146.771	360.491	137.196	123.448	168.418	104.403	62.244	145.577	552.374	303.414	530.712	172.37	140.043	245.012	227.735	70.34	342.953	79.805	312.537	230.158	63.931	19.843	31.74	62.739	262.909	53.138	163.355	121.479	75.446	235.022	56.212	84.243	37.587	118.036	224.29	157.17	135.544	114.602	146.364	142.308	355.56	108.133	278.697	77.544	30.353	466.251	57.224	23.381	253.382	338.338	151.249	37.503	721.954	71.596	142.812	62.708	22.261	368.555	228.437	203.622	103.01	227.017	152.804	159.027	93.591	33.624	25.326	305.601	60.082	61.858	28.868	65.205	19.463	103.283	44.062	43.687	145.183	73.126	45.253	192.431	275.752	370.876	305.764	140.967	278.731	40.727	192.326	104.523	232.412	227.107	104.333	108.929	487.375	223.967	78.977	128.528	170.467	634.4	86.086
hsa-mir-218-1	67.349	67.592	26.459	42.506	42.513	26.468	28.293	14.598	41.384	44.564	22.268	7	9.393	9.95	79.285	24.179	24.868	64.304	39.067	18.17	15.432	29.764	5.012	57.72	36.377	29.635	64.113	16.302	15.335	35.434	6.486	14.198	41.763	21.564	24.019	23.814	16.485	25.118	33.182	18.285	16.226	14.492	34.126	7.795	10.289	26.073	38.149	6.877	66.859	48.977	51.368	13.282	57.045	46.621	43.609	16.722	54.061	46.588	43.997	71.466	33.287	10.985	18.067	10.085	4.926	19.779	18.361	25.742	62.96	3.145	49.397	10.533	12.594	30.553	7.908	10.591	56.747	27.084	11.732	22.311	38.546	32.587	75.35	25.112	81.055	55.441	27.837	20.905	83.004	58.944	32.814	30.099	47.318	94.952	26.07	27.755	105.031	77.856	35.152
hsa-mir-219a-1	15.249	3.634	25.479	20.349	13.081	5.882	7.167	5.272	9.148	8.534	5.302	11.375	12.809	8.395	10.965	11.357	10.41	6.89	6.721	10.599	15.432	9.921	11.694	7.529	18.189	7.664	3.952	25.242	9.814	4.339	49.726	14.198	9.546	10.215	16.915	8.66	8.243	6.28	4.091	19.875	9.171	3.902	13.508	14.36	10.804	10.736	13.155	15.129	4.938	11.259	9.417	38.284	6.134	9.435	4.661	9.406	10.812	5.744	7.706	9.642	4.948	31.581	15.311	10.085	17.24	19.284	24.059	23.762	10.793	13.63	3.208	13.543	16.601	10.295	15.817	33.096	1.474	4.514	7.263	21.614	7.907	9.311	4.759	13.127	8.822	6.306	7.592	10.136	4.82	9.535	15.986	7.166	4.14	5.11	6.134	5.551	5.835	4.521	6.815
hsa-mir-22	303103.239	285548.262	153928.52	199035.64	215606.96	94429.193	129678.489	100245.377	181985.294	161504.353	132068.755	154162.893	164880.979	157226.821	207038.298	68052.109	145694.849	238767.882	221036.162	85496.147	114726.124	127310.44	53041.186	82622.876	177263.603	127789.591	188609.902	84864.042	74963.04	121775.405	84175.972	147922.027	179466.259	124930.707	127692.827	128392.255	127228.159	105505.953	131286.574	141864.292	121761.729	88301.186	195731.998	157292.68	139200.214	131236.736	144252.309	98257.127	268121.487	171606.987	191381.271	143489.398	110126.577	83688.491	128872.812	77258.621	93455.044	149156.334	125425.299	179272.627	129032.631	60451.422	72302.725	105958.524	191728.387	256848.446	164619.035	153613.43	158268.446	95976.657	170301.433	212286.87	96525.896	185410.887	180967.685	177413.128	192080.303	182156.82	138981.65	227068.144	186917.142	296925.451	299614.492	166691.714	146081.075	196929.836	134463.536	205524.331	148578.247	184009.661	180061.193	232790.506	157733.827	255313.103	152767.697	158592.276	175429.128	218512.904	111756.879
hsa-mir-221	679.213	523.294	523.306	419.632	462.195	653.619	660.536	656.516	646.469	648.073	1170.641	279.992	441.477	638.648	405.284	377.345	785.958	546.581	615.833	1165.932	350.521	458.861	1145.988	378.946	276.137	885.458	519.926	1110.142	2011.29	429.548	1875.526	1763.422	571.56	682.114	417.457	601.837	603.995	487.712	641.821	582.747	1453.282	1878.393	242.438	459.932	1419.917	1044.462	1587.807	738.569	569.065	928.88	1315.014	928.974	384.593	1000.679	871.187	617.676	447.756	610.11	1007.958	481.547	868.614	1081.533	1508.444	446.827	598.489	494.959	621.744	335.303	732.136	513.738	638.955	1073.377	641.14	536.341	1238.243	558.661	610.949	604.872	1364.285	854.088	605.863	529.157	789.99	244.838	460.968	639.021	437.161	452.3	648.505	322.457	1183.838	795.471	1026.8	725.978	695.458	1069.212	375.945	370.192	476.343
hsa-mir-222	397.108	230.395	197.955	238.304	206.571	247.772	324.043	302.103	214.764	181.1	345.148	153.996	260.446	181.893	188.935	85.361	173.501	265.826	254.147	578.424	213.84	228.19	494.479	235.9	120.707	337.22	178.286	542.187	624.426	218.39	449.694	507.351	244.613	257.07	176.929	268.878	291.236	193.096	235.001	376.043	377.43	409.679	108.066	281.047	414.142	214.209	392.676	356.218	128.021	182.398	329.61	263.301	141.079	406.821	313.255	562.284	173.633	293.887	216.009	210.429	256.851	434.81	620.403	148.942	307.865	249.704	270.351	211.874	278.104	187.671	227.099	582.332	287.368	297.893	318.599	199.9	137.813	176.948	393.307	287.252	156.16	135.005	323.61	120.421	134.817	275.368	204.346	221.082	315.952	170.764	433.317	235.058	353.11	152.434	264.535	389.853	165.049	130.095	163.205
hsa-mir-223	716.7	396.831	787.9	374.413	751.612	423.492	1490.449	260.741	1211.04	759.957	520.108	244.993	500.398	317.458	1005.407	663.467	552.889	597.105	483.089	1349.15	487.202	1480.758	499.49	308.678	368.734	1234.43	1219.456	319.738	2727.111	721.698	290.788	367.261	2955.645	1514.043	786.2	1731.04	454.713	2676.137	1184.097	609.777	1164.742	1045.657	294.338	747.544	629.188	365.025	414.382	837.595	730.135	451.492	741.978	1657.934	379.072	1135.546	432.098	544.516	1106.033	608.515	127.517	332.375	181.73	113.508	435.446	158.251	347.272	961.238	5970.514	174.252	97.138	570.354	1845.657	2104.621	561.57	239.776	1275.526	975.67	300.684	776.403	765.385	1040.244	167.032	666.748	1079.891	919.426	533.477	655.574	291.652	450.4	472.321	304.254	519.98	682.241	159.107	805.602	877.182	915.065	158.38	736.366	799.524
hsa-mir-224	201.413	204.957	415.509	280.357	263.255	544.07	483.236	523.915	473.525	315.74	544.496	395.489	376.579	485.36	130.315	200.762	543.635	141.812	339.842	467.887	191.794	915.242	1104.224	449.215	205.036	367.366	120.76	165.128	667.977	373.866	316.731	537.64	180.775	210.536	114.344	250.693	389.231	280.487	154.546	201.139	910.77	929.163	376.81	335.615	515.492	267.89	680.113	343.84	503.345	316.382	601.858	432.063	107.342	129.872	644.153	245.607	853.535	162.1	670.895	125.35	752.109	376.683	244.67	246.686	401.456	146.361	35.456	254.117	151.464	275.741	597.898	931.932	382.967	260.034	584.098	226.377	288.155	188.684	293.305	85.757	337.03	370.876	215.74	377.244	348.759	325.291	359.978	285.697	144.053	162.096	237.272	245.091	309.933	251.218	135.718	294.204	231.319	341.059	146.346
hsa-mir-2355	96.577	74.86	77.418	39.793	64.86	41.173	56.208	51.905	126.767	82.017	111.868	99.747	35.865	139.607	74.225	152.037	93.69	123.44	91.157	215.016	240.294	195.946	133.643	112.931	105.825	56.714	48.304	47.33	73.606	62.914	162.149	83.296	115.147	60.721	87.28	45.03	41.213	74.831	72.728	70.756	174.958	114.264	81.05	104.623	122.442	137.523	188.774	184.298	166.389	159.88	166.374	108.602	63.792	118.217	78.23	67.934	48.337	35.739	87	83.377	69.723	151.039	41.34	52.75	105.906	89.992	64.58	108.907	62.96	48.228	103.926	90.786	94.454	76.383	126.536	109.879	76.645	98.405	140.786	75.996	87.964	96.21	84.075	109.578	47.42	91.964	77.183	50.678	61.048	52.876	138.83	154.078	176.259	87.713	41.405	81.13	75.022	91.418	58.467
hsa-mir-23a	7661.958	8504.249	6658.927	6776.961	9367.083	6386.203	6630.63	6763.451	5825.624	8060.853	7828.131	12051.919	6664.851	8967.502	7367.219	5858.369	6810.478	9574.921	7095.942	4818.177	11373.188	9841.954	18649.863	6974.121	12247.598	7087.755	5435.954	5087.93	8110.793	9677.846	10568.885	10151.744	6061.638	4384.937	7381.278	5721.352	9419.848	5386.812	4817.752	5558.754	5564.094	9889.153	8274.171	6740.611	9176.47	6262.174	16854.825	7967.463	8796.573	8018.771	4413.058	7608.369	8305.85	5698.818	7907.265	8541.905	8317.828	8007.379	6588.393	6769.446	6505.386	6368.824	6461.566	10542.326	10304.853	6309.363	8961.469	9453.154	10615.437	8815.317	6927.146	7266.361	4963.109	12684.877	14104.225	12420.269	17502.312	8326.472	10079.061	15716.611	19948.015	19923.311	10451.507	10550.853	10168.038	8874.297	5597.692	9546.454	9147.075	9183.103	10787.483	12637.948	16613.336	14494.015	4475.622	5679.977	8177.009	7111.007	6131.119
hsa-mir-23b	3340.154	3631.076	2185.343	3371.071	3600.544	2346.852	1517.61	5440.281	1556.491	1911.981	2159.96	6737.315	1752.245	6462.036	1834.53	4680.907	2429.009	6370.65	3010.692	1868.52	2466.873	4037.979	2069.794	4562.415	5395.425	2589.953	2279.069	2412.231	6186.604	3031.423	2207.391	3735.084	1496.318	3105.264	4883.639	1582.962	2448.492	1413.947	1974.101	1794.352	1794.732	2667.652	2354.705	1847.114	3030.185	2810.795	2352.769	2514.159	3094.908	2022.144	1595.824	1466.513	4914.443	1555.686	2248.709	3808.479	1640.287	2007.11	3411.398	4595.396	4409.646	1979.073	1453.937	5132.305	4556.4	2034.226	2648.426	3273.82	2282.395	3904.405	1474.857	1560.911	1438.558	4519.876	4499.93	3063.366	4342.23	3110.127	9243.841	3100.513	3758.723	8911.358	4769.288	2770.262	3006.217	3424.227	3203.109	2734.074	3613.097	2990.533	2644.494	4141.463	6028.9	5097.176	1636.282	1828.421	3221.789	3347.302	3530.603
