	TCGA.AB.2805.03A	TCGA.AB.2806.03A	TCGA.AB.2808.03A	TCGA.AB.2810.03A	TCGA.AB.2812.03A	TCGA.AB.2813.03A	TCGA.AB.2814.03A	TCGA.AB.2815.03A	TCGA.AB.2817.03A	TCGA.AB.2818.03A	TCGA.AB.2819.03A	TCGA.AB.2820.03A	TCGA.AB.2821.03A	TCGA.AB.2822.03A	TCGA.AB.2823.03A	TCGA.AB.2825.03A	TCGA.AB.2826.03A	TCGA.AB.2828.03A	TCGA.AB.2830.03A	TCGA.AB.2834.03A	TCGA.AB.2835.03A	TCGA.AB.2836.03A	TCGA.AB.2839.03A	TCGA.AB.2840.03A	TCGA.AB.2842.03A	TCGA.AB.2843.03A	TCGA.AB.2844.03A	TCGA.AB.2846.03A	TCGA.AB.2847.03A	TCGA.AB.2849.03A	TCGA.AB.2851.03A	TCGA.AB.2853.03A	TCGA.AB.2856.03A	TCGA.AB.2857.03A	TCGA.AB.2858.03A	TCGA.AB.2861.03A	TCGA.AB.2862.03A	TCGA.AB.2863.03A	TCGA.AB.2866.03A	TCGA.AB.2867.03A	TCGA.AB.2869.03A	TCGA.AB.2870.03A	TCGA.AB.2871.03A	TCGA.AB.2872.03A	TCGA.AB.2873.03A	TCGA.AB.2874.03A	TCGA.AB.2875.03A	TCGA.AB.2876.03A	TCGA.AB.2877.03A	TCGA.AB.2878.03A	TCGA.AB.2880.03A	TCGA.AB.2881.03A	TCGA.AB.2882.03A	TCGA.AB.2883.03A	TCGA.AB.2884.03A	TCGA.AB.2885.03A	TCGA.AB.2886.03A	TCGA.AB.2889.03A	TCGA.AB.2890.03A	TCGA.AB.2891.03A	TCGA.AB.2892.03A	TCGA.AB.2893.03A	TCGA.AB.2894.03A	TCGA.AB.2895.03A	TCGA.AB.2897.03A	TCGA.AB.2898.03A	TCGA.AB.2899.03A	TCGA.AB.2900.03A	TCGA.AB.2901.03A	TCGA.AB.2908.03A	TCGA.AB.2909.03A	TCGA.AB.2910.03A	TCGA.AB.2911.03A	TCGA.AB.2912.03A	TCGA.AB.2913.03A	TCGA.AB.2914.03A	TCGA.AB.2915.03A	TCGA.AB.2916.03A	TCGA.AB.2917.03A	TCGA.AB.2918.03A	TCGA.AB.2919.03A	TCGA.AB.2921.03A	TCGA.AB.2924.03A	TCGA.AB.2925.03A	TCGA.AB.2927.03A	TCGA.AB.2928.03A	TCGA.AB.2929.03A	TCGA.AB.2930.03A	TCGA.AB.2931.03A	TCGA.AB.2932.03A	TCGA.AB.2933.03A	TCGA.AB.2934.03A	TCGA.AB.2935.03A	TCGA.AB.2936.03A	TCGA.AB.2937.03A	TCGA.AB.2938.03A	TCGA.AB.2939.03A	TCGA.AB.2940.03A	TCGA.AB.2941.03A	TCGA.AB.2942.03A	TCGA.AB.2943.03A	TCGA.AB.2944.03A	TCGA.AB.2946.03A	TCGA.AB.2948.03A	TCGA.AB.2950.03A	TCGA.AB.2955.03A	TCGA.AB.2956.03A	TCGA.AB.2959.03A	TCGA.AB.2963.03A	TCGA.AB.2965.03A	TCGA.AB.2966.03A	TCGA.AB.2970.03A	TCGA.AB.2971.03A	TCGA.AB.2973.03A	TCGA.AB.2975.03A	TCGA.AB.2976.03A	TCGA.AB.2980.03A	TCGA.AB.2983.03A	TCGA.AB.2984.03A	TCGA.AB.2986.03A	TCGA.AB.2987.03A	TCGA.AB.2991.03A	TCGA.AB.2992.03A	TCGA.AB.2995.03A	TCGA.AB.2996.03A	TCGA.AB.2998.03A	TCGA.AB.3000.03A	TCGA.AB.3001.03A	TCGA.AB.3002.03A	TCGA.AB.3007.03A	TCGA.AB.3008.03A	TCGA.AB.3009.03A	TCGA.AB.3011.03A	TCGA.AB.3012.03A
ENSG00000164530.15	5.062783619	5.31662262	0	6.703063058	0.9929454	10.29088723	52.54192155	1.778067637	22.16594746	6.251076142	9.594429453	11.35114211	10.69841939	4.297025667	6.315605306	9.192681202	7.478725182	4.955828027	115.8392038	4.842341522	10.5705643	21.86226442	3.851297719	7.348470503	2.66570117	34.13644455	7.940524947	14.6241632	19.47226326	4.152599266	20.90313051	3.306704996	42.83917508	21.73282845	52.4578481	8.7314203	14.57333025	6.032453552	33.17222663	36.75431762	43.12214366	23.25928517	59.68481092	1.011584831	29.9347652	1.091189702	46.08987308	4.882597892	12.61052715	11.07984165	1.031731017	11.44623481	39.89067108	6.262622485	4.606902323	55.09399341	6.086168358	2.908206654	54.18253702	35.36615834	9.413579593	5.490600554	13.9802269	14.25685177	20.2660559	26.77297283	27.97603832	9.370222958	2.016463241	160.7398028	4.836091438	16.10125691	32.71461747	6.671912962	9.49396982	2.234956324	8.35149289	34.73429546	3.364816159	0.863188624	14.2832741	16.38493092	15.4258916	9.558671232	185.6624955	0.854810985	139.1459293	9.740026773	20.2210348	9.483559241	10.71755678	14.77647131	15.63455083	25.94986561	7.440349718	17.73573515	1.82602692	12.46605384	25.39439123	16.27660259	77.44000866	3.954445792	6.355869905	25.18440212	7.523372441	2.721039464	15.0950345	10.73232032	6.406982616	3.468187355	7.390223225	4.156086957	64.30632349	25.29468204	0.96758276	5.325407216	23.58560278	16.79162385	7.609760003	25.4168929	15.50707168	18.13644915	9.894063674	91.50494712	9.885563142	6.708890678	4.869230893	30.02959255	4.425957797	12.50275216	5.387040774	14.70397286	4.467444265	5.080561606
ENSG00000164687.11	119.8192123	631.9185743	169.1339389	893.1831525	295.8977291	274.7666891	455.066473	272.9333823	335.8141041	250.9360565	1098.126062	253.5088405	451.2787814	550.0192853	148.8678394	166.6173468	692.316274	155.613	239.465917	219.8423051	409.0808384	318.9903127	289.8101533	233.0514931	119.0679856	243.4076916	449.9630803	451.5210387	292.9305691	320.5806634	305.1857054	422.4315633	364.1329882	337.7643755	621.8639447	1437.410067	345.2758244	920.3800562	317.8113326	165.3944293	238.0701681	260.6978213	319.6025359	263.0120561	324.6770687	443.023019	430.4794146	374.0069986	275.4915162	648.1707366	368.327973	229.8051759	119.6720132	637.534969	503.9951141	319.9689617	376.4729856	267.5550122	39.5949309	752.334641	210.2366109	397.1534401	415.9117502	96.74292274	571.9531331	124.5972966	172.1602358	326.7865257	239.9591256	510.3488739	152.8204894	1266.63221	82.39236991	395.8668358	488.412003	331.8910141	122.4885624	30.8749293	192.6357251	638.7595816	206.3139592	477.2111131	243.1846441	638.5192383	195.4342057	730.863392	254.5352365	427.0627123	228.9021139	450.4690639	305.4503682	286.6635435	880.133244	131.5389739	215.7701418	231.4513437	230.0793919	316.4459822	409.6961785	320.1065176	322.5248712	182.8931179	562.0404959	369.6420312	328.2071228	446.250472	423.6044055	160.9848048	517.3638462	550.5747425	179.4768498	175.3868696	466.4933297	123.943942	523.4622734	310.6487543	193.9260673	254.5256668	173.5025281	750.4672062	397.2196054	220.055583	219.8680816	183.8813699	127.5237645	181.1400483	421.6753953	168.627712	432.6373747	192.3500333	427.3719014	8.402270204	44.67444265	193.061341
ENSG00000164692.18	8.437972698	40.25442841	105.0680529	5.027297294	9.929453996	257.2721808	24.04460816	293.3811601	161.8114165	67.86882668	344.5272394	3.783714037	1410.246192	72.1900312	0	11.4908515	2.136778624	135.7896879	112.9188877	279.88734	308.6604776	0.993739292	2.888473289	184.7615441	95.96524213	92.01998096	185.2789154	241.2986927	110.9072386	158.629292	6.270939153	5.786733744	102.5885509	1770.319984	159.2811024	111.3256088	54.93024479	135.2993154	3.210215481	24.86321486	2.695133979	40.70374904	37.54367139	569.5222599	393.7572961	25.09736315	1.843594923	159.1726913	11.6404866	719.2663872	6.1903861	209.5541451	3823.247064	543.5956317	3.685521858	22.24949734	10.43343147	39.74549094	2.083943731	106.098475	76.35459003	59.481506	0	36.66047599	248.8221307	589.0054023	783.329073	31.62450248	27.22225375	400.8448832	4.836091438	50.09279928	27.86800747	326.9237352	34.81122267	2.234956324	3.711774618	32.16138468	2.523612119	56.10726055	64.27473344	0.682705455	5.44443233	47.79335616	538.4212368	11.1125428	2.545352365	1.498465657	0.808841392	115.6994227	11.78931246	2.955294263	304.4139015	34.00327218	22.32104915	4076.558723	185.3417324	178.3604627	4.232398538	6.510641035	322.5248712	1.977222896	217.0075582	224.2224189	234.1649672	4.081559195	0	93.37118679	8.809601097	132.6581663	2.11149235	533.6415652	17.43900298	180.8569766	8.708244844	29.28973969	917.2178859	183.8240927	33.48294401	0	2351.110637	217.6373898	1522.586465	418.3083297	575.3397749	0.958412954	112.9661567	856.9983721	209.1265059	0	616.8161686	193.2522147	169.7628821	1642.037511
ENSG00000164694.17	0.84379727	2.278552552	1.708423625	1.675765765	0.9929454	10.29088723	0	5.33420291	14.40786585	2.679032632	5.233325156	0	22.36942235	9.453456466	0.902229329	0	3.205167935	1.982331211	3.893754749	7.747746435	3.17116929	1.987478584	0.96282443	0	2.66570117	4.452579724	4.411402748	2.742030599	10.1594417	11.62727795	0	0.826676249	2.254693425	105.0420042	8.584011507	7.639992762	2.242050808	7.756011709	1.070071827	0	0	1.938273764	8.663924166	19.22011179	3.454011369	1.091189702	3.687189847	5.859117471	0	95.10197417	1.031731017	0.880479601	64.92011176	21.29291645	0.921380465	9.535498859	0.869452623	0.969402218	3.125915597	2.143403536	2.091906576	0.915100092	5.242585086	6.110079331	11.25891994	25.74324311	43.04005896	0	7.057621342	28.12946549	4.836091438	25.94091391	0	1.111985494	0	3.352434486	3.711774618	5.145821549	1.682408079	0.863188624	13.48975887	0	0	1.911734246	54.72157761	1.70962197	1.696901576	0	0.808841392	5.690135544	3.215267033	0.985098088	17.47390976	4.47411476	2.480116573	34.58468354	3.65205384	6.712490531	41.47750568	0	6.807912849	4.94305724	32.68733094	8.936400753	36.67644065	2.721039464	0	10.73232032	0.800872827	6.06932787	2.11149235	25.76773913	1.089937686	7.588404612	0.96758276	0	34.94163375	12.37277547	12.175616	6.688656027	25.04988502	10.88186949	145.1129339	47.93116278	60.30193516	0.958412954	2.921538536	79.6939187	8.851915594	0	29.62872426	22.05595928	3.350583198	99.57900747
ENSG00000164742.16	15.18835086	9.114210206	12.81317719	219.5253152	416.0441224	10.29088723	8.014869388	8.001304366	12.19127111	17.86021755	20.06107977	314.0482651	12.64358655	13.75048213	14.43566927	43.66523571	182.6945723	9.911656053	370.8801398	19.36936609	15.85584645	38.75583238	18.29366416	55.63841952	69.30823042	26.71547834	15.88104989	11.8821326	18.62564312	532.3632259	11.49672178	15.70684873	12.40081384	59.76527824	4.768895282	1553.101386	19.05743187	30.16226776	53.50359135	23.78220552	48.51241161	14.53705323	11.55189889	31.35912976	32.23743945	4.364758808	7.374379693	6.835637049	364.7352469	43.39604647	12.3807722	12.32671442	37.54416102	23.79796544	6.449663252	18.01149784	7.825073603	2.908206654	19.79746545	4.286807071	18.82715919	99.74591007	22.71786871	52.95402087	11.25891994	4.118918897	11.83601621	28.11066888	5.041158101	49.22656461	14.50827431	1084.151299	42.40783746	20.01573889	120.2569511	21.23208508	7.423549235	7.718732324	73.18475145	16.40058385	160.290076	13.6541091	20.87032393	58.30789451	11.72605234	8.548109848	15.27211419	11.98772526	29.11829011	4.74177962	21.43511356	12.80627514	56.10044711	8.053406568	24.80116573	627.8450242	11.86917498	17.26068994	572.2202824	14.10638891	16.16879302	16.80639462	9.07981415	77.17800651	20.68927421	16.32623678	314.1654054	10.73232032	48.85324245	42.48529509	6.33447705	23.27408696	104.6340179	17.70627743	40.63847594	180.1762775	14.85019434	50.37487155	33.48294401	33.44328013	35.78555003	19.34554576	53.86768	35.73050316	4.942781571	35.4612793	9.738461786	131.6682135	21.02329954	34.62300599	19.75248284	22.05595928	87.11516316	67.06341319
ENSG00000164761.9	0	11.39276276	3.41684725	1.675765765	11.9153448	4.116354894	1.781082086	0	3.32489212	3.57204351	1.744441719	17.65733217	35.98559248	0.859405133	140.7477754	21.83261786	19.23100761	0	23.36252849	2.905404913	8.45645144	5.962435751	18.29366416	85.03230153	0	0	10.5873666	0.9140102	2.539860425	14.11883751	3.135469576	0.826676249	7.891426989	19.0162249	5.722674338	0	63.89844802	15.51202342	1.070071827	10.81009342	10.78053591	0	2.887974722	3.034754493	26.48075383	16.36784553	0.921797462	1.953039157	15.5206488	19.38972289	8.253848133	0	14.8612304	1.252524497	43.30488183	0	0	0	0	3.215105303	1.045953288	7.320800739	0	16.29354488	6.755351966	0	5.38000737	3.513833609	1.00823162	4.01849507	0.967218288	2.683542818	1.211652499	4.447941975	50.63450571	1.117478162	0.927943654	0	0	8.631886238	19.04436546	3.413527276	2.722216165	0	8.794539258	7.693298864	0.848450788	0	4.853048351	0	0	21.67215793	6.437756226	0	0	9.75465433	10.95616152	20.13747159	3.385918831	0	5.956923743	4.94305724	35.41127518	4.874400411	1.88084311	88.43378257	1.886879312	2.146464064	2.402618481	35.54892038	0	4.156086957	11.98931455	1.264734102	3.870331042	4.437839347	89.10116606	1.767539353	35.00489601	5.350924821	125.2494251	24.1819322	10.99340408	5.228854121	1.977112628	50.79588656	17.52923121	34.64952987	0	70.20776214	12.56976181	3.150851326	30.15524879	26.41892035
ENSG00000164855.16	136.6951577	18.22842041	67.48273319	387.1018916	183.6948989	85.41436404	132.6906154	105.7950244	72.03932926	51.79463089	56.69435586	93.33161292	47.65659545	153.8335189	71.27611702	49.41066146	39.53040454	80.28441403	416.6317581	156.8918653	45.45342649	139.1235008	184.8622905	153.2680991	52.42545635	317.6173536	198.5131237	284.2571721	108.3673782	37.3733934	180.8120789	64.48074743	49.60325536	145.7910575	61.99563866	29.46854351	258.9568683	112.0312802	247.186592	115.6679996	212.0172063	164.7532699	367.7354479	103.1816528	102.469004	40.37401897	37.79369593	120.1119082	74.69312236	70.17233046	120.712529	253.5781251	62.57360169	42.5858329	113.3297971	69.92699163	45.21153638	148.3185394	130.2464832	57.87189546	312.7400331	92.42510933	21.84410453	206.7243507	216.1712629	172.9945937	106.5241459	135.8682329	81.66676124	261.2021795	96.72182876	15.20674264	214.4624923	67.83111512	151.9035171	281.6044968	97.43408371	79.76023401	71.50234337	50.06494018	71.41637049	145.4162619	143.3700514	37.2788178	180.7766403	100.8676962	83.14817724	286.2069406	90.59023589	46.46944028	122.1801473	204.9004022	109.4418558	512.7335515	66.96314746	392.8465335	89.47531909	163.0176272	66.0254172	432.9576288	244.2338735	108.7472593	430.3831907	85.30200719	35.7360191	427.2031958	93.40052594	387.4367636	64.87069899	51.15576348	220.6509506	177.8805217	182.0195936	51.85409818	327.042973	148.2238342	82.98638015	193.5455591	79.14150403	100.3298404	46.52121504	454.6203254	109.9340408	89.76199575	76.11883619	182.0984613	297.0230845	272.5763016	577.5874925	110.6012691	174.180985	102.92781	610.9230032	190.013004
ENSG00000164879.7	14.34455359	14.43083283	3.41684725	26.81225223	6.950617797	15.43633085	40.96488798	2.667101455	62.0646529	21.43226106	1.744441719	25.22476025	45.71142829	45.54847207	4.511146647	6.894510902	3.205167935	0	37.9641088	28.08558083	5.28528215	21.86226442	29.84755732	11.5475965	25.76844464	20.77870538	15.88104989	14.6241632	47.41072794	102.9844618	25.08375661	58.69401369	6.764080276	117.7194874	8.584011507	8.7314203	7.847177827	16.3738025	9.630646442	8.648074735	28.74809577	33.91979087	32.73038018	20.23169662	528.4637395	21.82379404	5.53078477	14.64779368	8.730364951	263.1462392	16.50769627	42.26302085	48.49454131	25.05048994	13.82070697	52.97499366	8.694526226	3.877608872	12.50366239	13.93212298	6.275719729	3.660400369	24.46539707	78.41268475	7.88124396	38.0999998	41.96405748	25.76811314	4.032926481	76.35140633	4.836091438	12.52319982	10.90487249	11.11985494	82.28107177	1.117478162	56.60456292	5.145821549	51.31344642	20.71652697	21.42491115	17.06763638	17.24070238	10.51453835	47.88138041	53.85309205	93.3295867	9.740026773	47.72164212	18.01876256	91.09923261	101.465103	69.89563902	135.1182657	2.480116573	688.1465237	24.65136342	28.76781656	360.6003555	18.44681627	85.94989972	123.576431	20.88357254	127.5468108	16.92758799	58.50234847	20.75567243	45.07574534	23.22531198	10.40456206	2.11149235	29.0926087	26.15850447	6.32367051	34.83297938	18.63892526	128.410504	11.48900579	30.43904001	37.45647375	106.1637984	8.463676271	13.1920849	108.0629852	54.37059728	12.4593684	14.60769268	31.18457688	28.76872568	28.85250499	4.489200645	78.77128316	16.75291599	14.2255725
ENSG00000164929.17	4171.733702	5542.95884	890.0887086	41.89414411	34.75308899	86.44345276	2132.845798	1091.733529	8254.598836	38.39946773	137.8108958	6751.407081	1272.139323	4979.393342	98.3429969	9.192681202	4.273557247	422.2365479	1977.053974	10.65315135	23.25524146	36.76835379	343.7283214	13.64715951	29.32271287	3618.463122	10.5873666	3321.513066	2274.868321	1371.188278	191.2636442	17.36020123	757.576991	110.4752113	1926.633694	3.274282612	176.0009884	4502.795687	630.2723061	616.1753249	112.2972491	4024.825471	9.626582407	17.19694213	11.51337123	792.2037237	5754.781553	760.7087516	18.43077045	230.8300344	919.2723359	2319.183269	1334.382056	13.77776947	21.19175069	3816.318543	10646.44736	1740.076981	11661.74912	359.0200922	868.1412291	43.00970434	102.2304092	70.2659123	12.38481194	1812.324315	6217.136516	78.47561728	1810.78399	6604.396647	16701.92539	6.26159991	23.02139748	1764.720979	131.8606919	3004.898778	401.7996024	932.6801558	803.3498579	2378.084659	6.348121821	742.1008297	53.53691791	27.72014657	12652.41048	6598.285992	4044.564907	1484.979466	382.5819784	35.08916919	1690.158704	3055.774268	1982.828917	5427.101204	3668.092411	23.05645569	2827.602686	72.87846863	21.16199269	3556.980219	906.303398	9552.952423	434.9230978	8.124000685	2548.542414	334.687854	4.71719828	11117.61062	27.22967612	26.01140516	1386.194728	1106.350348	10.89937686	11.38260692	439.2825732	118.9340945	82.11283931	820.1382597	356.1367681	32.10554893	9.542813342	228.5192593	202.2786351	1338.586655	1553.02197	17.25143317	1136.47849	532.4477756	2160.973894	11.541002	820.6258779	604.9634547	41.32385945	793.5837228
ENSG00000164932.13	82.69213244	63.79947144	85.42118125	6.703063058	46.66843378	51.45443617	42.74597007	47.11879238	655.0037476	33.04140246	36.63327609	162.6997036	28.20492384	27.50096427	58.64490641	26.42895846	38.46201522	51.54061148	40.88442486	52.29728844	19.02701574	30.80591804	26.95908403	125.97378	16.88277408	54.91514993	61.75963847	60.32467318	188.7962916	618.7372907	26.12891314	9.920114989	33.82040138	94.17558996	38.15116225	68.75993486	43.71999075	69.80410538	33.17222663	16.21514013	26.95133979	30.04324334	22.14113954	56.64875054	20.72406821	52.3771057	50.69886039	42.96686145	45.59190586	156.0411033	78.41155727	53.70925567	77.4348321	65.13127384	16.58484836	171.6389795	42.60317851	79.49098188	39.5949309	315.0803197	94.13579593	7.320800739	61.16349267	46.84394154	19.1401639	54.57567539	60.25608254	17.56916805	15.1234743	56.25893098	28.04933034	26.83542818	98.1438524	137.8862012	144.5193184	63.69625523	22.27064771	46.31239394	81.59679184	89.77161687	15.87030455	18.43304729	16.33329699	20.07320959	48.85855144	43.59536023	132.358323	25.47391617	38.82438681	16.12205071	68.59236338	29.55294263	171.9800592	40.26703284	64.48303089	65.62222004	51.12875376	377.8173242	76.18317369	78.12769242	55.3142919	725.6408029	19.97559113	38.99520329	90.2804693	443.5294326	16.03847415	128.7878438	17.61920219	40.75120142	181.5883421	60.67886957	47.9572582	37.94202306	69.66595875	26.62703608	61.14785906	79.53927087	95.88297603	2.675462411	42.94266004	18.13644915	36.27823347	92.37642281	31.63380205	42.17016997	69.14307868	25.40965524	36.51415183	82.7105143	222.664352	606.0137384	49.14188691	33.5317066
ENSG00000164946.20	2.531391809	0.759517517	0	18.43342341	0	13.3781534	8.905410431	4.445169092	18.84105534	3.57204351	11.33887117	25.22476025	83.64218793	7.7346462	1.804458659	0	6.410335871	5.946993632	5.840632123	9.684683044	4.22822572	0	0.96282443	1.0497815	10.66280468	151.3877106	4.411402748	10.9681224	127.8396414	25.74611545	7.316095678	0.826676249	2.254693425	835.8083609	7.630232451	6.548565225	1.121025404	0.861779079	1.070071827	9.729084077	43.12214366	14.53705323	1.925316481	15.17377247	280.926258	6.547138212	5.53078477	15.62431326	1.9400811	71.09565059	1.031731017	0.880479601	31.28680085	5.010097988	0.921380465	16.95199797	1.738905245	12.60222883	32.30112784	7.501912375	6.275719729	13.72650139	11.35893435	6.110079331	3.377675983	11.32702697	12.91201769	1.17127787	1075.783139	42.19419823	1.934436575	8.050628455	6.058262494	45.59140524	5.274427678	4.469912648	9.279436544	11.57809849	6.729632317	2.589565871	6.348121821	0.682705455	0	1.911734246	42.99552526	7.693298864	71.26986621	3.746164143	20.2210348	6.638491469	36.43969305	4.925490438	82.77115147	48.32043941	0	4354.122978	23.73834996	9.589272188	4471.952296	7.595747874	30.63560782	15.81778317	2.723944245	53.61840452	16.92758799	1.360519732	0.943439656	21.46464064	12.81396523	0.867046839	2.11149235	9.974608696	8.719501491	15.17680922	26.12473453	6.212975086	43.67704218	10.60523612	6.087808002	0	13.12136835	4.83638644	31.88087184	8484.687287	6083.575557	3.833651816	0.973846179	35.8045142	26.55574678	2.885250499	15.26328219	5.251418877	2.233722132	12.19334785
ENSG00000164949.8	3.375189079	1.519035034	2.562635438	1.675765765	0	19.55268574	5.343246259	5.33420291	6.649784239	1.786021755	8.722208594	5.04495205	33.06784174	4.297025667	0	1.14908515	4.273557247	1.982331211	12.65470293	5.810809826	10.5705643	0	0	10.497815	3.554268227	8.905159448	4.411402748	10.0541122	4.233100709	20.76299633	0	0.826676249	4.509386851	47.9933295	3.815116225	2.182855075	1.121025404	6.032453552	2.140143654	5.405046709	0.898377993	0.969136882	1.925316481	9.10426348	11.51337123	1.091189702	0	4.882597892	6.790283851	38.77944578	1.031731017	2.641438803	43.80152119	27.55553893	0	4.237999493	0.869452623	0.969402218	0	31.07935127	3.137859864	0.915100092	7.86387763	1.018346555	9.007135954	12.35675669	11.83601621	1.17127787	4.032926481	27.12484172	0	11.62868555	16.96313498	10.00786944	2.109771071	0	9.279436544	1.286455387	12.61806059	1.726377248	1.587030455	0.682705455	0	3.823468493	21.49776263	10.25773182	4.242253941	3.746164143	0	4.74177962	11.78931246	1.970196175	41.38557574	0.894822952	0	63.84864653	13.6952019	2.876781656	6.771837661	3.255320518	27.2316514	109.7358707	9.987795565	18.68520158	4.702107776	6.802598659	0.943439656	1.073232032	0	5.202281032	2.11149235	8.312173913	7.629563804	11.38260692	0.96758276	1.775135739	18.34435772	5.302618058	10.653664	0	31.01414336	7.254579661	12.09274449	21.78689217	9.885563142	0	3.895384714	19.63473359	23.23627843	0.961750166	18.85464271	7.351986428	2.233722132	33.5317066
ENSG00000164972.13	8.437972698	7.595175172	7.687906313	16.75765765	22.83774419	22.63995191	35.62164173	11.55743964	19.94935272	6.251076142	11.33887117	30.2697123	14.58875371	8.594051333	22.55573323	20.68353271	4.273557247	16.84981529	11.68126425	14.52702457	14.79879002	15.89982867	19.25648859	22.04541151	21.32560936	19.29451214	11.46964715	21.02223459	23.70536397	20.76299633	22.99344356	13.22681999	11.27346713	21.73282845	17.16802301	17.4628406	13.45230485	5.170674473	25.68172385	6.486056051	17.06918186	10.6605057	19.25316481	45.5213174	23.02674246	9.820707318	8.296177155	17.57735241	14.55060825	12.00316179	4.126924067	12.32671442	25.02944068	23.79796544	13.82070697	42.37999493	14.78069458	5.816413308	23.96535291	21.43403536	13.59739275	30.19830305	48.93079414	23.42197077	31.52497584	20.59459449	31.20404274	10.54150083	11.09054782	12.05548521	6.770528013	49.198285	12.11652499	10.00786944	16.87816857	13.40973794	11.13532385	21.86974158	30.28334543	18.1269611	8.728667504	6.827054551	12.70367544	14.33800685	36.15532806	17.0962197	20.36281892	13.48619092	9.706096703	15.17369479	22.50686923	9.850980875	12.87551245	13.42234428	31.00145716	10.64144109	25.56437688	20.13747159	11.85071591	17.36170943	12.76483659	13.84056027	29.05540528	7.311600616	15.04674488	19.04727624	16.03847415	12.87878438	19.22094785	19.94207729	9.501715575	9.974608696	20.70881604	10.11787282	14.51374141	5.325407216	8.735408437	22.09424191	7.609760003	24.0791617	8.349961675	19.34554576	12.09274449	20.91541648	15.81690103	12.4593684	15.58153886	20.78971792	13.27787339	29.81425516	24.24168348	30.45822949	20.10349919	12.19334785
ENSG00000165072.10	500.371781	1623.848452	89.69224031	1300.394233	892.6579142	131.7233566	24.04460816	813.4659438	287.0490197	731.3759086	51.4610307	1842.668736	478.5111216	1153.321689	5046.168639	279.2276915	400.6459919	262.6588854	635.6554627	8.716214739	71.87983724	493.888428	2838.406419	1001.491551	50.64832223	8.905159448	559.3658685	659.9153642	122.7599206	342.1741795	1122.498108	2752.831909	1100.290392	365.8359456	730.5947571	9.822847837	1273.484859	6087.607413	23.54158019	1132.89779	402.4733408	1333.53235	1227.389257	766.781302	10.36203411	2295.863133	1834.376949	21.48343073	56.26235191	991.6458278	119.6807979	2854.514867	510.7570238	21.29291645	150.1850157	2611.667187	136.5040617	878.2784095	7.29380306	46.08317601	1074.194027	3.660400369	43.68820905	2158.894697	1794.671839	1389.105398	7.532010317	1351.654662	290.3707066	1014.670005	1543.680387	9.839657001	2228.228945	542.6489209	2222.643823	3221.689541	631.9296287	367.9262408	102.6268928	1009.067501	470.55453	872.4975716	707.7762029	70.73416711	12.70322337	9511.481828	15.27211419	158.0881268	3604.197242	659.1073672	85.74045422	655.0902282	421.213193	32.21362627	7441.589776	38.13183056	124.1698306	130.4141018	10.15775649	3220.597099	819.5025092	2328.17996	79.90236452	245.3448207	15.04674488	125.1678153	28.30318968	18.24494454	595.0485105	577.4531945	352.6192225	358.2546957	1027.811238	165.6801674	6490.545157	210.353585	840.3462916	41.53717479	952.7419523	1240.076827	11.92851668	1119.623461	203.3779755	227.4551543	671.2297373	1198.974605	398.303087	1966.938312	42.04659907	692.4601198	34.1179249	91.37468847	26.80466559	2332.993889
ENSG00000165092.13	178.0412239	11.39276276	751.706395	13.40612612	158.8712639	403.4027796	16.02973878	5.33420291	333.5975093	124.128512	66.28878531	11.35114211	128.3810326	37.81382587	4.511146647	33.32346936	11.75228243	16.84981529	116.8126425	109.4369184	11.62762073	229.5537764	464.0813751	8.398252003	91.52240684	494.2363493	15.88104989	9.140101997	620.572564	106.3065412	78.38673941	104.9878836	34.94774809	3804.150514	31.47470886	41.47424642	11.21025404	57.73919828	40.66272942	49.72642972	487.8192501	0.969136882	93.37784935	46.53290223	373.0332279	8.729517616	33.18470862	38.08426356	3.880162201	591.8482082	3.09519305	13.20719402	122.8006933	103.9595333	36.85521858	2740.926172	4.347263113	11.63282662	118.7847927	85.73614142	27.19478549	307.473631	61.16349267	1269.878154	15.76248792	236.8378366	137.7281887	189.7470149	1295.577632	2883.270213	2.901654863	101.0801128	1.211652499	88.9588395	54.85404785	11.17478162	1602.558691	1371.361443	3804.765871	32.8011677	22.21842637	374.8052949	193.2773477	107.0571178	263.8361778	2.564432955	5670.196618	68.18018741	462.6572762	41.72766066	172.5526641	124.122359	286.9399918	211.1782167	0	13578.47883	307.685536	107.3998485	7330.514268	11.93617523	292.7402525	1319.796283	44.49108933	281.9028238	28.21264665	27.21039464	5.660637936	36.48988909	290.7168362	130.9240726	30.61663908	320.0186957	83.92520185	86.00191894	30.96264833	2857.080971	657.7762553	343.7864041	28.91708801	82.93933473	769.3893257	24.1819322	857.4855184	2888.941902	865.9753312	0.958412954	75.96000193	285.2811292	59.75043026	66.36076148	99.66025432	22.05595928	42.44072051	23.37058339
