	TCGA.RZ.AB0B.01A	TCGA.V3.A9ZX.01A	TCGA.V3.A9ZY.01A	TCGA.V4.A9E5.01A	TCGA.V4.A9E7.01A	TCGA.V4.A9E8.01A	TCGA.V4.A9E9.01A	TCGA.V4.A9EA.01A	TCGA.V4.A9EC.01A	TCGA.V4.A9ED.01A	TCGA.V4.A9EE.01A	TCGA.V4.A9EF.01A	TCGA.V4.A9EH.01A	TCGA.V4.A9EI.01A	TCGA.V4.A9EJ.01A	TCGA.V4.A9EK.01A	TCGA.V4.A9EL.01A	TCGA.V4.A9EM.01A	TCGA.V4.A9EO.01A	TCGA.V4.A9EQ.01A	TCGA.V4.A9ES.01A	TCGA.V4.A9ET.01A	TCGA.V4.A9EU.01A	TCGA.V4.A9EV.01A	TCGA.V4.A9EW.01A	TCGA.V4.A9EX.01A	TCGA.V4.A9EY.01A	TCGA.V4.A9EZ.01A	TCGA.V4.A9F0.01A	TCGA.V4.A9F1.01A	TCGA.V4.A9F2.01A	TCGA.V4.A9F3.01A	TCGA.V4.A9F4.01A	TCGA.V4.A9F5.01A	TCGA.V4.A9F7.01A	TCGA.V4.A9F8.01A	TCGA.VD.A8K7.01B	TCGA.VD.A8K8.01A	TCGA.VD.A8K9.01A	TCGA.VD.A8KA.01B	TCGA.VD.A8KB.01A	TCGA.VD.A8KD.01A	TCGA.VD.A8KE.01A	TCGA.VD.A8KF.01A	TCGA.VD.A8KG.01A	TCGA.VD.A8KH.01A	TCGA.VD.A8KI.01A	TCGA.VD.A8KJ.01A	TCGA.VD.A8KK.01A	TCGA.VD.A8KL.01A	TCGA.VD.A8KM.01A	TCGA.VD.A8KN.01A	TCGA.VD.A8KO.01A	TCGA.VD.AA8M.01A	TCGA.VD.AA8N.01A	TCGA.VD.AA8O.01A	TCGA.VD.AA8P.01A	TCGA.VD.AA8Q.01A	TCGA.VD.AA8R.01A	TCGA.VD.AA8S.01B	TCGA.VD.AA8T.01A	TCGA.WC.A87T.01A	TCGA.WC.A87U.01A	TCGA.WC.A87W.01A	TCGA.WC.A87Y.01A	TCGA.WC.A880.01A	TCGA.WC.A881.01A	TCGA.WC.A882.01A	TCGA.WC.A883.01A	TCGA.WC.A884.01A	TCGA.WC.A885.01A	TCGA.WC.A888.01A	TCGA.WC.A88A.01A	TCGA.WC.AA9A.01A	TCGA.WC.AA9E.01A	TCGA.YZ.A980.01A	TCGA.YZ.A982.01A	TCGA.YZ.A983.01A	TCGA.YZ.A984.01A	TCGA.YZ.A985.01A
ENSG00000163331.12	101.8511495	89.86837105	6.546982066	337.3902403	3.111686918	78.85613568	1.540670441	170.006788	87.87693624	120.7913853	3.110183697	8.359353358	3.161717854	9.459252697	25.3534077	228.1040746	5.727082676	64.34406321	27.20313037	10.08199282	1.487029816	730.3025446	24.82757811	0	127.8101785	22.44363208	74.03096804	1208.85318	328.0914445	18.94103719	109.4497773	9.345314307	401.9741671	73.6606908	883.5869826	175.5896378	7.003069197	9.37527224	3.080836848	38.3868973	36.96723605	14.1647753	73.15103077	2.745552746	790.1608666	42.3338813	132.3953673	18.26660192	3.988466135	15.78544179	13.79022193	53.26668633	75.40347778	28.95753789	21.98337107	330.1942103	32.44337917	470.9291402	2.188355979	134.97229	19.56042056	45.06424778	53.45055814	130.8613944	245.3889852	1349.265203	34.82391884	178.5957679	24.19421533	385.7922374	28.06336054	2.455755783	11.31761407	0.722260662	257.1857238	293.5509859	54.86528719	73.15421485	29.25563632	81.08047768
ENSG00000163347.6	51.33297935	27.3129363	17.02215337	32.75633401	1.037228973	205.3927255	0	2.656356063	23.96643716	111.7320314	29.02838118	4.644085199	13.27921499	8.408224619	9.987706063	2.611878717	6.999767715	38.81070479	20.985272	1.260249102	62.45525229	7.436889456	19.73474157	4.583001028	22.97711074	7.294180426	16.45132623	5.372680802	291.2187822	13.3701439	4.624638479	56.07188584	6.528582761	5.261477914	9.86880472	6.954045061	5.602455358	4.68763612	29.57603374	37.61915935	1.945644003	3.863120536	4.460428705	10.98221099	4.620823781	33.61808221	3.54630448	19.67172515	27.91926295	6.314176716	6.895110967	15.21905324	4.189082099	13.84925725	3.663895178	56.09476932	13.18012279	13.85085707	0	0	23.47250467	1.287549936	3.239427766	7.407248742	101.2309652	20.04310228	20.63639635	54.35523372	43.7056793	161.556017	6.476160124	15.96241259	30.55755799	8.667127943	6.205553658	86.41613293	1.66258446	9.378745494	3.65695454	4.504470982
ENSG00000163359.16	304.7386393	302.2044242	365.3215993	389.8003748	427.3383368	4280.23769	357.4355423	645.4945233	722.1886397	542.5546388	484.1519289	379.8861693	325.0245954	324.2421619	405.6545232	165.4189854	243.0828425	605.6512616	723.6032679	1271.591344	406.7026548	275.1649099	508.0104443	461.573675	588.0704281	585.2177065	471.6046853	1042.300076	558.3574583	884.6578546	567.2889867	1006.17884	817.9381544	318.3194138	146.0583099	3991.621865	85.43744421	208.0138528	189.1633825	242.6051909	522.4054147	771.9802537	381.8126972	400.850701	526.7739111	91.51589046	728.1745199	1175.385577	509.1941766	1224.950283	2949.853837	1220.906271	177.617081	302.1656128	1271.371627	317.4453991	500.8446659	498.6308544	96.28766309	1003.258597	260.433028	66.30882173	341.7596293	149.996787	164.0197917	440.0372	651.3362597	748.0315497	2203.234512	1458.418252	202.9196839	757.600659	3147.428473	107.6168386	1654.814309	555.4380453	404.0080238	376.0876943	577.7988173	1094.586449
ENSG00000163431.13	178.4432139	177.9746172	68.08861349	103.1824521	30.07964021	245.7377251	43.13877235	124.848735	75.09483642	350.2950172	62.20367395	43.65440087	73.98419779	65.68925484	43.02396458	32.21317084	135.5409567	74.55740658	95.59957245	90.73793534	14.87029816	52.05822619	68.11668865	28.80743503	56.00670743	86.40798351	279.6725459	99.39459484	439.4619349	41.78169968	299.059955	171.3307623	93.26546801	21.04591166	22.3692907	102.5721647	17.50767299	8.789317725	14.78801687	34.54820757	62.26060808	27.04184375	63.33808762	20.5916456	32.34576647	46.06922377	29.55253733	30.21014933	59.82699203	179.9540364	96.53155354	67.64023661	20.10759407	50.36093547	252.8087673	20.39809793	60.83133594	200.8374275	194.0342302	57.3897926	49.18048598	46.99557268	68.83784002	49.38165828	129.4218669	34.61990393	50.3012161	308.0129911	70.24127031	203.9313658	15.11104029	35.60845885	19.23994392	13.72295258	78.60367967	1432.133012	123.0312501	15.00599279	749.6756806	36.03576786
ENSG00000163435.16	19.5554207	4.405312306	2.618792827	21.29161711	2.074457945	55.01590861	7.703352205	23.90720457	41.54182441	33.21763095	6.738731345	2.786451119	1.264687142	0	0	11.31814111	6.363425195	7.149340357	14.76741363	3.780747306	3.717574541	2.974755782	2.546418267	4.583001028	23.69514545	8.977452832	35.64454017	8.059021203	27.09011927	4.456714633	3.083092319	7.476251446	1.86530936	2.630738957	3.947521888	6.954045061	4.201841518	1.17190903	4.929338957	2.303213838	0	2.57541369	4.460428705	3.431940933	2.310411891	35.48575344	1.182101493	3.512808062	23.93079681	1.578544179	3.134141349	0.845502958	2.513449259	0	7.327790356	7.649286725	5.069277995	11.54238089	5.835615945	1.062773937	60.91673831	11.58794943	12.14785412	9.876331656	25.62809245	3.644200414	5.159099087	33.64847802	7.024127031	47.67226732	4.317440083	2.455755783	0	2.889042648	5.516047696	80.4791467	3.32516892	15.00599279	5.485431809	9.008941965
ENSG00000163485.17	65.99954487	135.683619	10.47517131	68.78830143	92.31337857	51.34818137	24.65072706	31.87627275	23.96643716	139.9166879	34.73038462	24.14924303	44.26404996	99.84766736	22.28026737	7.83563615	33.72615353	148.0934788	10.10401985	35.28697486	27.5100516	44.62133673	49.01855165	28.1527206	35.90173554	35.90981133	142.5781607	32.23608481	158.0256958	29.52573444	30.83092319	50.46469726	70.88175569	34.19960644	17.10592818	73.01747314	5.602455358	37.50108896	30.80836848	16.89023481	17.51079602	20.60330952	37.46760113	9.609434613	22.33398161	31.75041097	56.74087168	25.29221804	41.21415007	47.35632537	18.80484809	27.9015976	10.05379704	50.36093547	142.8919119	44.62083923	85.16387032	90.03057093	4.376711959	133.9095161	9.5007757	4.506424778	11.33799718	89.50425563	402.3610515	11.84365135	10.31819817	168.2423901	148.2871262	423.7534873	23.74592046	40.51997042	21.50346673	14.44521324	6.205553658	698.58538	84.79180747	6.565121846	49.36888629	38.28800335
ENSG00000163491.16	6.518473568	7.04849969	17.02215337	1.637816701	2.074457945	3.667727241	1.540670441	5.312712126	1.597762477	1.006594877	5.702003445	0.92881704	37.94061425	4.729626348	1.536570164	3.482504955	8.272452754	3.06400301	0	2.520498204	4.461089449	5.949511565	7.002650235	3.928286596	2.872138843	2.80545401	0	5.372680802	5.267523192	1.671267987	4.624638479	3.115104769	3.73061872	1.315369479	22.3692907	3.477022531	18.20797991	2.34381806	1.232334739	4.606427676	0.972822001	1.931560268	5.352514446	2.05916456	0	5.603013701	0	3.512808062	1.329488712	1.578544179	6.895110967	2.536508873	15.91851198	13.84925725	0	2.549762242	0	6.925428533	30.63698371	1.062773937	5.029822429	27.03854867	18.62670965	14.81449748	13.45474854	12.75470145	5.159099087	0	4.682751354	11.47665695	0	6.139389457	0	2.166781986	4.826541734	50.1345504	1.66258446	22.50898918	0	0
ENSG00000163499.12	3.259236784	3.524249845	1.309396413	3.275633401	7.260602809	9.169318102	0	15.93813638	0	2.013189754	3.110183697	1.85763408	1.264687142	5.255140387	3.841425409	0	1.909027559	0	2.331696889	6.30124551	6.691634174	715.4287656	5.729441101	1.964143298	1.436069421	2.244363208	8.225663116	10.7453616	4.515019879	5.570893291	4.624638479	2.492083815	1.86530936	3.946108436	10.52672503	1.738511265	0.70030692	2.929772575	0.61616737	9.980593298	0	0	1.784171482	0.686388187	2.310411891	9.960913247	3.54630448	4.215369674	0	7.892720895	4.387797888	1.691005915	0.83781642	2.518046773	7.327790356	6.374405604	3.041566797	2.308476178	0	5.313869686	12.85399065	0.643774968	0	0.617270728	3.203511557	1.822100207	2.579549543	2.588344463	3.121834236	1.76563953	6.476160124	1.227877891	0	8.667127943	7.584565582	18.47062383	4.987753381	4.689372747	1.82847727	2.252235491
ENSG00000163501.7	11.40732874	8.810624612	3.92818924	14.74035031	1.037228973	1.83386362	3.081340882	10.62542425	15.97762477	4.026379508	2.073455798	0.92881704	3.161717854	2.627570194	3.841425409	31.3425446	6.363425195	3.06400301	3.886161482	2.520498204	0.743514908	5.949511565	1.273209134	3.928286596	6.462312396	1.122181604	52.0958664	0	6.020026505	7.242161278	46.24638479	0.623020954	19.58574828	1.315369479	11.18464535	3.477022531	1.400613839	4.68763612	0	13.81928303	6.809754009	1.931560268	41.03594409	2.05916456	66.23180753	4.357899546	11.82101493	1.405123225	5.317954847	4.735632537	3.134141349	43.12065084	5.864714938	28.95753789	14.65558071	0	36.49880157	23.08476178	48.87328354	141.3489336	36.88536448	1.931324905	9.718283297	64.19615576	2.562809245	4.555250518	3.869324315	88.00371173	0	10.59383718	43.17440083	8.59514524	10.18585266	2.889042648	0.689505962	5.936986232	0	3.751498197	89.59538622	0
ENSG00000163618.18	22.81465749	204.406491	7.85637848	3.275633401	25.93072432	7.335454482	20.02871573	2.656356063	7.988812386	3.019784631	9.330551092	3.715268159	27.82311712	1.051028077	14.59741655	17.41252478	1.272685039	66.38673188	6.217858371	7.561494612	1.487029816	23.79804626	89.12463936	4.583001028	23.69514545	5.049817218	16.45132623	5.372680802	9.030039757	5.013803962	20.04010007	129.5883584	21.45105764	2.630738957	15.79008755	8.692556327	25.21104911	0	3.697004218	14.58702097	19.45644003	30.26111086	20.51797204	6.177493679	11.55205945	21.78949773	1.182101493	38.64088868	3.988466135	6.314176716	8.148767507	3.38201183	5.026898519	8.813163707	18.31947589	1.274881121	13.18012279	110.8068565	32.82533969	5.313869686	79.35942055	30.25742351	13.767568	77.15884106	851.4933718	2.733150311	61.90918904	7.765033388	190.4318884	45.90662779	4.317440083	12.27877891	0	2.889042648	0.689505962	4062.217913	201.1727197	11.25449459	27.42715905	2.252235491
ENSG00000163624.6	251.7760416	216.7413655	111.2986951	106.4580855	94.38783652	29.34181793	49.30145411	50.47076519	161.3740102	106.699057	222.8964983	96.59697214	169.468077	239.6344017	222.0343886	220.2684384	138.0863267	125.6241234	101.8174308	63.0124551	118.2188704	26.77280204	370.5038579	207.5444751	226.8989686	193.0152359	38.38642787	37.60876561	103.0929539	133.1443496	78.61885414	250.4544234	50.36335272	151.26749	201.9815366	36.50873657	255.6120257	141.2150381	291.4471658	116.6961678	53.50521007	164.1826228	116.8632321	244.3541944	121.6816929	875.9378087	118.2101493	111.0047348	128.960405	116.8122692	256.3727623	125.1344377	210.2919214	52.87898224	106.2529602	225.6539584	214.937387	87.72209475	229.0479258	119.030681	286.1410093	149.9995676	173.3093855	121.6023335	436.318274	235.9619768	12.89774772	124.2405342	241.9421533	130.6573253	142.4755227	137.5223238	48.6657405	168.2867342	13.79011924	804.791467	51.54011827	216.6490209	38.39802267	58.55812277
ENSG00000163630.11	21.18503909	138.3268064	6350.572604	792.7032831	10.37228973	49.51431775	6447.705795	116.8796668	3243.457829	1953.800656	879.6636224	69.66127798	17.07327641	5.255140387	2826.520816	6480.941722	3.181712598	79.66407826	313.2246154	17.64348743	498.8985034	678.2443184	50.29176078	30.1168639	2410.442524	3.366544812	1442.232933	118.1989776	217.4734575	40.66752102	7242.183858	66.66324206	8950.686965	18.4151727	4739.000027	5.215533796	5104.537138	11.13313579	781.9163921	1877.887016	7330.21378	305.8303757	1551.337104	853.180516	2523.739922	141.3204567	8.274710453	1352.431104	33.23721779	143.6475203	3.134141349	2676.862364	3133.43341	1733.675203	293.1116143	2.549762242	48.66506876	2899.446079	4484.670854	5851.633298	4139.543859	15250.38522	10904.72372	2662.288652	679.14445	2666.643653	332.7618911	1332.997398	101.4596127	3925.016676	3035.160378	211.1949973	3.395284221	7.222606619	13.79011924	1527.124792	196.1849663	4209.180978	210.274886	162.1609554
ENSG00000163682.17	17882.61742	20321.70567	43871.32683	31701.58006	35448.33737	8703.516742	29269.65704	12346.74298	67064.48221	27122.69896	17295.73154	39321.46938	25163.48006	33293.41641	30342.65102	26354.72688	17422.42184	14913.52398	19198.41495	19328.44048	40583.27423	39278.67535	17837.02336	21161.67989	45024.36653	42270.33666	16533.58286	15580.77433	23829.52242	23424.49211	18899.35592	15824.73223	46567.44818	42669.27052	48795.31806	23139.58494	77052.66946	25779.65484	30279.69688	21598.77164	35601.39396	30201.87635	27062.31304	29876.4186	18732.04947	43447.01335	13036.21527	34162.0584	33855.43005	29521.93324	18526.53634	19659.63477	84304.43942	50114.16688	37247.15838	11094.01551	33104.41302	79123.02099	67130.00802	23475.6135	29070.13817	40363.40296	59930.22352	29437.02377	13018.43026	35587.43914	57268.57941	15087.45987	25274.36997	15797.17688	26476.70131	23583.85066	44512.17614	93460.52965	52382.45744	17335.9998	12986.44722	86055.61715	17412.58904	23556.131
ENSG00000163687.14	249.331614	489.8707285	343.0618603	171.9707536	92.31337857	1731.167258	257.2919636	34.53262882	206.1113595	627.1086084	56.5016705	170.9023353	203.6146298	150.8225291	144.4375954	293.4010425	418.0770353	45.96004515	190.4219126	811.6004217	187.3657569	107.0912082	353.3155346	1284.549717	173.7644	179.5490566	224.8347918	190.7301685	295.7338021	518.093076	664.4063948	426.1463324	192.1268641	198.6207913	73.68707524	95.61811959	93.84112724	101.9560856	102.8999507	104.4123607	102.1463101	305.1865223	181.9854912	252.5908527	631.5125835	62.87826487	217.5066748	200.9326211	283.1810956	47.35632537	818.6377203	563.9504727	102.2136032	162.4140169	1619.441669	1143.568365	577.8976915	1415.095897	168.5034104	506.943168	333.0860187	125.5361188	159.5418175	174.0703454	144.1580201	170.3663694	283.7504498	362.3682248	55.41255769	268.3772086	69.07904133	807.9436526	316.893194	25.27912317	12.41110732	249.3534217	209.485642	154.7493006	283.4139768	146.3953069
ENSG00000163694.15	241.9983312	584.1444118	23.56913544	265.3263055	53.93590658	113.6995445	204.9091686	300.1682351	372.2786572	69.45504652	188.1661137	80.80708246	92.95450492	430.3959977	566.9943904	212.4328023	394.5323621	326.8269877	280.580859	73.09444792	80.29961009	43.13395884	646.7902399	344.3797915	958.5763388	393.885743	254.9955566	83.27655243	140.7181196	271.8595926	107.9082312	634.8583519	118.4471444	164.4211848	349.3556871	123.4342998	792.7474331	192.7790354	1786.269205	585.7840528	204.2926203	303.8988155	449.6112135	165.419553	397.3908452	1328.536804	692.7114751	401.8652423	124.9719389	26.83525104	483.9114242	201.2297039	1254.21118	438.1401386	230.8253962	84.14215397	60.83133594	154.6679039	43.03766759	667.4220325	149.7769346	341.2007332	87.46454968	79.62792398	363.2782105	780.7699387	77.3864863	77.65033388	149.8480433	525.2777603	531.0451302	402.7439484	178.8183023	119.8952699	155.1388415	64.64718341	58.19045611	486.7568911	224.9027042	132.881894
ENSG00000163817.16	52.96259774	35.24249845	2.618792827	70.42611813	1.037228973	25.67409069	0	13.28178031	33.55301202	55.36271824	81.90150403	0	2.529374283	0.525514039	0.768285082	10.44751487	2.545370078	226.7362227	66.84197749	1.260249102	2.974059633	1.487377891	29.92041464	0.654714433	28.00335372	2.244363208	175.4808131	0	325.8339346	349.2950093	21.58164623	3.115104769	14.92247488	0	3.947521888	3.477022531	7.003069197	7.03145418	0.61616737	9.212855352	5.836932008	80.48167783	188.2300914	1.372776373	2.310411891	17.43159818	11.82101493	13.34867063	261.9092762	101.0268275	8.775595776	35.51112422	1.67563284	355.044595	10.99168553	11.47393009	54.74820235	27.70171413	4.376711959	345.4015296	32.97328037	6.437749682	4.859141649	17.90085113	271.0170777	1.822100207	15.47729726	370.1332582	39.02292795	285.1507842	0	19.64604626	16.97642111	0.722260662	2.758023848	27.04627061	4.987753381	3.751498197	1393.29968	0
ENSG00000163827.13	214.2948185	81.05774643	128.3208485	9.826900204	61.19650939	27.50795431	3.081340882	18.59449244	23.96643716	56.36931312	87.08514353	50.15612015	133.4244935	64.11271272	3.073140327	62.6850892	78.90647242	1.021334337	118.139309	68.05345151	8.17866399	23.79804626	124.1378905	97.55245046	12.92462479	98.19089035	219.3510164	21.49072321	54.18023854	113.6462231	43.16329247	112.1437717	41.9694606	103.9141888	245.4042774	76.49449567	24.51074219	70.90049632	11.09101265	46.83201471	17.51079602	101.7288408	195.3667773	73.44353597	228.7307772	0	124.1206568	57.61005221	57.16801461	50.51341373	107.8144624	62.56721886	124.8346465	178.7813209	40.30284696	71.39334277	76.03916993	115.4238089	325.3355889	96.71242828	97.24323364	148.0682427	139.2953939	140.1204554	111.4822022	105.681812	24.50572066	20.7067557	56.19301624	221.5877611	19.42848037	54.02662722	91.67267397	17.33425589	104.8049062	42.8782339	68.16596287	89.09808219	25.59868178	45.04470982
ENSG00000163864.17	74.14763683	58.15012244	377.106167	302.9960896	80.90385987	31.17568155	261.913975	252.353826	450.5690185	204.3387601	38.87729622	84.52235062	469.1989296	51.50037579	266.5949234	278.6003964	29.2717559	238.9922348	101.0401985	95.77893175	178.443578	294.5008224	85.94161652	65.47144326	196.023476	52.74253539	186.448364	368.0286349	100.0829406	86.34884601	225.0657393	46.72657154	278.8637493	123.644731	385.5413044	102.5721647	397.7743304	44.53254314	142.3346624	193.4699624	347.2974545	111.3866421	184.6617484	140.0231901	215.6384431	191.1250229	60.28717616	231.1427705	143.5847809	124.7049901	21.31216117	87.08680463	356.9097948	507.3864248	84.2695891	214.1800283	121.6626719	357.8138075	617.1163862	271.007354	167.1018785	479.6123513	442.991747	382.0905809	101.8716675	306.1128348	185.7275671	214.8325904	40.58384507	235.7128773	215.8720041	47.88723777	124.4937548	189.9545541	190.3036455	219.6684906	216.1359798	341.386336	270.6146359	191.4400168
ENSG00000163873.10	60.2958805	171.8071799	4129.836287	165.4194868	53.93590658	36.67727241	104.76559	2348.21876	158.1784852	18.11870779	6.738731345	29.72214527	343.362559	45.19420733	39.18253917	22.63628221	12.09050787	1097.934412	12.43571674	49.14971498	23.79247706	577.1026218	33.10343747	3.928286596	249.8760793	37.03199293	540.1518779	69.84485043	17.3075762	84.12048869	4146.759169	99.06033166	310.5740085	23.67665062	2119.161334	17.38511265	590.3587333	4.68763612	6.161673696	1384.999255	151.7602322	3.863120536	2978.674289	58.34299586	70.85263132	324.9747947	29.55253733	131.3790215	23.93079681	36.30651612	2.507313079	25.36508873	724.7112031	599.295132	73.27790356	8.924167846	165.2584626	1514.360373	6058.098803	142.4117076	501.3056355	3175.098143	3090.414089	6615.290397	916.8450075	61.04035694	172.8298194	437.4302142	63.99760183	452.8865396	759.8694546	44.20360409	18.10818251	36.83529376	9.653083468	1668.952796	49.87753381	1397.433079	89.59538622	99.09836161
ENSG00000163879.11	39.11084141	80.17668397	392.818924	1611.611633	9.335060755	27.50795431	1095.416684	640.1818111	311.563683	128.8441443	100.0442423	15.78988968	774.6208743	18.39299135	858.9427214	121.0170472	44.54397637	914.0942313	28.75759497	23.94473294	3.717574541	25.28542415	21.64455527	20.29614741	621.1000248	19.07708727	148.0619361	811.2748011	50.41772198	24.51193048	1017.420465	31.15104769	55.02662612	19.73054218	67.1078721	59.10938302	975.5275392	16.99268094	381.4076018	309.3983922	431.9329686	14.1647753	123.999918	51.479114	9.241647563	808.0790872	7.09260896	7.728177736	63.81545817	39.46360448	23.81947425	34.66562126	332.6131186	31.47558467	58.62232285	86.69191622	82.12230352	588.6614253	281.5684693	89.27301072	43.59179439	140.3429431	313.4146363	201.8475282	139.6731039	143.9459164	437.2336476	701.4413494	59.31485048	132.4229648	310.855686	30.69694729	21.50346673	117.7284879	5.516047696	499.3665086	28.26393582	39.39073107	142.621227	63.06259375
ENSG00000163923.10	130.3694714	233.4815522	525.0679617	519.1878941	189.812902	38.51113603	462.2011323	480.8004474	214.1001719	177.1606984	22.80801378	326.943598	667.7548108	147.1439308	276.5826294	2.611878717	66.17962203	364.6163582	104.92636	356.6504959	304.0975975	11.89902313	176.339465	58.92429893	368.3518066	67.33089624	584.0220812	685.0168023	158.0256958	176.5973173	434.716017	47.34959249	116.581835	338.049956	384.2254638	203.405818	153.3672154	260.1638047	135.5568213	211.8956731	226.6675263	186.0736391	294.3882946	381.6318318	384.2985112	255.870959	185.5899345	153.8609931	174.1630212	26.83525104	67.07062486	90.46881646	194.3734094	697.4989562	282.1199287	96.89096518	242.3114882	263.1662842	400.4691442	48.88760111	37.44423364	95.2786953	238.0979408	219.7483793	38.44213868	189.4984215	599.7452688	196.7141792	70.24127031	309.8697376	379.9347273	69.98903981	540.9819526	312.0166059	434.3887561	135.2313531	9.975506761	244.7852574	100.5662498	135.1341295
ENSG00000163958.14	4.07404598	5.286374767	11.78456772	157.2304033	2.074457945	23.84022707	21.56938617	79.69068188	105.4523235	14.09232828	4.146911597	6.501719278	121.4099656	5.780654426	79.13336342	6.965009911	20.36296062	48.00271382	6.995090667	10.08199282	0.743514908	8.924267347	10.18567307	5.237715461	63.18705454	1.683272406	79.51474345	29.54974441	8.277536444	5.013803962	21.58164623	6.230209538	12.12451084	15.78443374	15.13216724	6.954045061	7.703376117	10.54718127	34.5053727	62.95451157	51.55956607	2.57541369	12.48920038	4.804717306	40.81727674	34.86319636	3.54630448	36.53320384	13.29488712	6.314176716	15.67070674	5.918520703	7.540347778	36.51167821	7.327790356	3.824643362	1.013855599	214.6882845	82.42807522	9.564965434	8.941906541	18.02569911	12.95771106	9.259060927	9.61053467	68.32875777	11.60797295	15.53006678	1.560917118	42.37534873	45.33312087	25.78543572	3.395284221	3.61130331	11.03209539	23.08827979	16.6258446	7.502996395	10.97086362	11.26117746
ENSG00000164078.13	21.99984829	22.90762399	30.1161175	58.96140122	9.335060755	80.6899993	46.22011323	103.5978864	410.6249566	35.2308207	15.03255454	13.00343856	153.6594877	27.85224405	14.59741655	26.9894134	61.08888187	17.36268372	41.19331171	225.5845893	14.87029816	32.72231361	22.91776441	25.53386287	96.93468595	15.71054246	449.6695837	61.78582922	21.07009277	10.58469725	243.5642932	21.18271243	47.56538868	52.61477914	55.92322675	307.716494	17.50767299	317.0013926	18.48502109	37.61915935	402.7483085	11.58936161	90.99274559	15.10054011	90.87620103	24.90228312	18.91362389	56.9074906	46.53210491	72.61303224	34.47555484	32.97461534	56.97151654	81.83652013	14.65558071	34.42179026	44.60964636	41.5525712	48.14383155	28.6948963	27.94345794	28.96987357	37.25341931	33.94989007	30.75371094	12.75470145	37.40346838	85.41536727	20.29192253	51.20354638	17.26976033	17.19029048	18.10818251	7.222606619	48.26541734	19.78995411	128.0190034	78.78146215	195.6470679	51.8014163
ENSG00000164093.17	189.8505427	125.1108695	20.95034261	21.29161711	299.7591731	546.4913589	141.7416806	29.21991669	27.16196211	231.5168217	138.4031745	14.86107264	7.58812285	290.6092634	96.03563522	841.0249467	57.90716928	35.74670178	46.63393778	34.02672575	5.948119266	40.15920306	122.2280768	62.85258553	26.5672843	236.2192276	551.1194288	977.827906	471.8195773	196.0954438	160.3208006	289.7047435	573.5826282	60.50699602	398.6997107	55.63236049	14.70644531	37.50108896	149.7286708	220.3407905	80.74422611	218.2663103	231.0502069	62.46132498	1064.329744	8.715799091	849.9309737	26.69734127	102.3706308	143.6475203	553.4893622	491.2372183	148.2935063	473.3927934	414.0201551	263.900392	39.54036836	457.0782832	14.58903986	352.8409471	86.62471962	7.725299619	67.21812614	220.9829208	35.87932944	409.9725466	1935.951932	313.18968	363.6936885	738.0373237	449.0137686	112.964766	806.9458832	98.94971068	2194.697477	29.02526602	884.4949328	203.5187772	735.0478625	67.56706474
ENSG00000164099.3	16.29618392	10.57274953	22.25973903	9.826900204	12.44674767	16.50477258	3.081340882	5.312712126	20.7709122	20.13189754	5.702003445	18.5763408	28.45546069	16.81644924	5.377995573	9.576888627	1.909027559	26.55469275	41.19331171	6.30124551	17.10084289	23.79804626	2.546418267	3.273572163	10.77052066	5.049817218	16.45132623	8.059021203	34.6151524	8.356339936	21.58164623	4.361146677	39.17149656	18.4151727	9.86880472	8.692556327	26.61166295	5.85954515	6.161673696	19.19344865	12.64668602	12.87706845	21.41005779	19.21886923	3.080549188	12.45114156	1.182101493	7.728177736	74.45136786	25.25670686	7.521939237	9.300532533	10.05379704	36.51167821	10.99168553	6.374405604	42.58193516	13.85085707	55.43835148	81.83359316	51.97483177	12.87549936	41.30270401	42.59168027	7.688427736	2.733150311	5.159099087	59.53192264	11.70687838	50.32072662	0	3.683633674	9.054091257	15.88973456	7.584565582	17.15129356	8.312922301	2.813623648	45.71193175	11.26117746
ENSG00000164120.14	70.88840005	12.33487446	202.9564441	455.3130428	12.44674767	9.169318102	20.02871573	1067.855137	921.9089493	8.052759017	281.9899886	14.86107264	479.3164267	6.306168465	5477.104348	2157.41182	6.999767715	74.55740658	15.54464593	13.86274012	139.7808027	98.16694082	98.67370786	15.05843195	409.9978198	16.83272406	496.2816747	4120.846175	106.8554705	15.59850121	946.509342	7.476251446	1212.451084	22.36128114	2220.481062	20.86213518	1390.809543	34.57131639	11.09101265	298.650061	1660.607156	18.02789583	743.9995081	13.04137555	13.86247134	1944.245754	8.274710453	108.1944883	2.658977424	14.20689761	3.134141349	9.300532533	1098.377326	1853.282425	32.9750566	3.824643362	4.055422396	3873.623026	2687.301143	191.2993087	64.82882242	1055.790948	1822.987975	6152.337351	7.047725425	225.0293756	1404.564726	287.3062354	56.19301624	1189.158224	142.4755227	36.83633674	9.054091257	19.50103787	4229.429571	29.68493116	2528.790964	216.6490209	51.19736356	15.76564844
