	TCGA.3H.AB3K.01A	TCGA.3H.AB3L.01A	TCGA.3H.AB3M.01A	TCGA.3H.AB3O.01A	TCGA.3H.AB3S.01A	TCGA.3H.AB3T.01A	TCGA.3H.AB3U.01A	TCGA.3H.AB3X.01A	TCGA.3U.A98D.01A	TCGA.3U.A98E.01A	TCGA.3U.A98F.01A	TCGA.3U.A98G.01A	TCGA.3U.A98H.01A	TCGA.3U.A98I.01A	TCGA.3U.A98J.01A	TCGA.LK.A4NW.01A	TCGA.LK.A4NY.01A	TCGA.LK.A4NZ.01A	TCGA.LK.A4O0.01A	TCGA.LK.A4O2.01A	TCGA.LK.A4O4.01A	TCGA.LK.A4O5.01A	TCGA.LK.A4O6.01A	TCGA.LK.A4O7.01A	TCGA.MQ.A4KX.01A	TCGA.MQ.A4LC.01A	TCGA.MQ.A4LI.01A	TCGA.MQ.A4LJ.01A	TCGA.MQ.A4LM.01A	TCGA.MQ.A4LP.01A	TCGA.MQ.A4LV.01A	TCGA.MQ.A6BL.01A	TCGA.MQ.A6BN.01A	TCGA.MQ.A6BQ.01A	TCGA.MQ.A6BR.01A	TCGA.MQ.A6BS.01A	TCGA.NQ.A57I.01A	TCGA.NQ.A638.01A	TCGA.SC.A6LM.01A	TCGA.SC.A6LN.01A	TCGA.SC.A6LP.01A	TCGA.SC.A6LQ.01A	TCGA.SC.A6LR.01A	TCGA.SC.AA5Z.01A	TCGA.SH.A7BC.01A	TCGA.SH.A7BD.01A	TCGA.SH.A7BH.01A	TCGA.SH.A9CT.01A	TCGA.SH.A9CU.01A	TCGA.TS.A7OU.01B	TCGA.TS.A7OY.01A	TCGA.TS.A7OZ.01A	TCGA.TS.A7P0.01A	TCGA.TS.A7P1.01A	TCGA.TS.A7P3.01A	TCGA.TS.A7P6.01A	TCGA.TS.A7P7.01A	TCGA.TS.A7P8.01A	TCGA.TS.A7PB.01A	TCGA.TS.A8AF.01A	TCGA.TS.A8AI.01A	TCGA.TS.A8AS.01A	TCGA.TS.A8AV.01A	TCGA.TS.A8AY.01A	TCGA.UD.AABY.01A	TCGA.UD.AABZ.01A	TCGA.UD.AAC1.01A	TCGA.UD.AAC4.01A	TCGA.UD.AAC5.01A	TCGA.UD.AAC6.01A	TCGA.UD.AAC7.01A	TCGA.UT.A88C.01B	TCGA.UT.A88D.01B	TCGA.UT.A88E.01B	TCGA.UT.A88G.01B	TCGA.UT.A97Y.01A	TCGA.XT.AASU.01A	TCGA.YS.A95B.01A	TCGA.YS.A95C.01A	TCGA.YS.AA4M.01A	TCGA.ZN.A9VO.01A	TCGA.ZN.A9VP.01A	TCGA.ZN.A9VQ.01A	TCGA.ZN.A9VS.01A	TCGA.ZN.A9VU.01A	TCGA.ZN.A9VV.01A	TCGA.ZN.A9VW.01A
ENSG00000158258.16	239.4957107	44.34689154	531.4082111	233.4581854	537.7588058	321.2536436	154.686349	123.3323115	128.8447562	20.58875855	149.9110042	206.2817576	344.830413	136.1032815	122.7036559	176.6014614	359.2656809	270.7983402	284.0728588	332.0414608	205.6866906	175.0886495	503.5067738	825.696812	382.3647534	57.4446813	44.1832073	168.4360516	2750.261076	1567.148075	1042.408691	103.3608075	444.1823948	31.81372881	1253.644951	694.6721912	25.12129576	22.97596184	217.259673	767.0433849	28.22167246	44.06449773	276.0440311	390.1920301	466.6272059	279.2606025	36.20194878	1573.724783	63.40703628	121.474465	786.7721391	1978.378044	151.8858312	254.8021534	531.823599	856.8092926	448.8298265	473.8647353	87.24794485	811.1045671	6437.740124	464.2382476	889.3240471	223.1327726	1035.504332	153.3135208	142.1623869	101.8864791	754.5370474	325.1252872	239.1814876	410.5164268	1156.403873	106.0521066	3649.86639	689.45129	955.6517679	507.0316328	316.4314926	144.3104496	92.23776108	69.05330875	738.7631732	32.89137635	27.68070959	818.8968761	53.8938487
ENSG00000158270.12	5899.492746	4307.309785	1736.033004	751.7781934	6954.738644	2497.167498	9091.838088	2118.30306	3812.149896	9566.909808	2289.18155	2367.249525	5627.766255	3674.788599	2307.040289	2165.691605	1636.547172	6258.65452	1239.809511	4321.982293	8790.870297	2708.686255	4088.362801	3145.405109	10580.37153	7310.847046	1450.31378	1945.137145	1135.086221	6998.839105	1014.136889	851.6031752	2539.854972	2812.863855	1686.477645	7455.340854	365.9335415	711.4038554	5065.312376	2767.057786	2382.379517	4268.96854	2905.777981	9803.180356	2313.166249	7867.009736	2564.622266	1961.001218	8723.189289	5943.39127	4189.699188	6929.596818	1556.193376	1519.872494	13089.91906	4927.906078	3795.942766	3020.085692	10604.9877	3769.153264	5131.384338	8565.626658	4406.238132	1337.889592	11827.04293	898.217258	842.9156618	1361.340351	3960.444842	6120.005406	1936.901067	20301.30737	5986.027477	2023.963665	5196.777837	1687.928482	2962.088059	2662.866282	2656.999659	3957.630178	3470.977901	884.9726674	14072.80158	2108.131653	12959.03672	1129.743445	2775.142673
ENSG00000158296.14	336.3131257	576.5095901	535.8863702	501.1854623	261.1381533	470.2888391	2172.371131	879.331137	542.5664503	543.3144619	1230.080564	227.9080709	1919.44437	522.3964185	1074.714779	39.03821778	791.1591948	1174.071448	14.44438265	228.6187107	137.9761651	1389.685096	1092.567623	2255.562023	1143.060877	1135.948346	1762.909971	1126.897036	193.1286347	558.2544646	669.4033062	505.5691674	1758.361134	600.0422739	1693.205614	712.2867	66.15274549	324.2163503	676.2589821	420.4930054	764.3369624	130.4309133	993.9535961	4302.629636	682.9664954	921.980984	825.023359	434.6207432	1373.369424	2433.285376	621.715047	256.9028609	2162.888177	193.3367217	857.9762868	672.6704534	767.7064915	1054.051152	948.8214002	1000.638185	104.2263465	744.9977183	110.1330089	673.9335368	527.1279595	976.5404697	1390.777313	386.141194	474.6469525	206.7892452	389.2561466	1805.125126	536.8634509	1084.994629	653.018735	315.7196037	593.282455	204.4850213	1478.388431	409.43895	2435.786414	3347.268282	546.4300022	845.9250855	1777.815896	1049.524976	589.7080546
ENSG00000158473.8	121.0217687	111.3390043	490.3584195	600.7800092	67.0908299	206.4413449	87.90918195	129.9225877	72.10578098	231.0516238	217.9787034	158.0384433	213.1476016	132.1002438	242.2339413	146.8580573	153.9710061	358.0045853	142.0364294	264.3889852	160.9721926	147.8526374	134.6424799	76.08046506	439.6387987	173.9522039	101.6213768	105.1656566	113.8730157	262.3123388	103.0552774	1889.705199	197.043318	194.4172316	173.8058743	68.25622164	84.57502905	165.0865406	69.3598956	217.3735028	102.3035627	211.5095891	56.57439507	124.1042036	228.3211578	171.2049925	253.4136414	131.617175	70.15246567	178.4156204	282.4310243	372.170127	261.3454525	51.40745201	163.0763439	444.6890335	29.48517108	343.7123321	102.5163352	81.11045671	79.1493308	151.462346	360.6856043	112.4734301	89.59091803	86.6554683	75.10465721	168.6692133	110.7898292	333.4924821	91.92072859	339.2291431	574.4438924	78.31540179	152.5013812	138.3365048	140.9694463	47.89054403	204.9758657	521.8668583	85.14254868	150.8269638	94.25599106	168.5683038	150.9045136	222.2720092	271.031384
ENSG00000158477.7	8.917393484	8.491957955	0	2.141818215	6.192999683	4.415857644	5.91696417	3.765872107	1.182061983	2.287639839	42.94747687	11.64493793	5.579780146	2.001518845	3.173370411	3.717925502	2.905113322	8.261644277	8.827122732	21.77321055	42.15938378	6.484764796	2.805051664	1.491773825	8.873443644	1.618160037	6.627481095	8.550053383	38.26133328	9.608510578	5.471961631	4.493948154	5.009575881	7.069717513	8.970625769	2.201813601	15.91015398	13.61538479	54.05991863	12.47225016	0	3.525159818	5.852523628	4.206922157	11.31620899	7.016598052	17.14829153	3.787544603	0	0	22.00761228	3.013523296	4.242620982	3.352659914	15.82083933	11.27380648	1.092043373	15.58162572	2.181198621	3.310630886	34.48089659	2.462802374	16.51995134	1.814087582	3.125264582	4.999353941	9.388082152	7.705700102	50.14697533	58.57036424	1.875933236	9.013334721	60.1287065	0	6.256466922	42.39344501	30.26951301	39.52870301	8.967694122	14.26324211	2.128563717	10.90315401	272.5781363	7.194988577	1.785852232	0	3.124281084
ENSG00000158481.13	132.4869889	73.59696894	14.18083709	76.03454662	63.99433006	40.84668321	38.03762681	83.79065438	1.182061983	46.89661671	176.651886	84.84169064	52.44993337	10.00759422	61.35182794	43.68562465	85.21665746	99.13973132	36.91342234	87.09284219	222.2949327	66.14460092	53.29598162	3.729434562	237.1629483	31.55412072	58.54274967	185.5361584	26.41853965	66.29872299	6.383955237	106.7312687	30.05745529	26.51144067	77.37164726	75.96256924	20.93441313	172.7451945	45.89993091	159.4666271	50.56382982	102.2296347	63.4023393	87.29363476	53.25274818	5.613278442	32.39121733	34.08790143	5.396343513	15.18430812	245.7516705	69.3110358	7.636717768	3.352659914	139.9535787	71.40077439	36.03743132	178.7304127	13.08719173	22.34675848	55.63962858	128.0657235	100.0374831	40.8169706	29.1691361	16.66451314	31.51713294	23.11710031	129.4491689	135.0704318	13.13153266	346.6036897	920.1839548	6.526283482	58.65437739	82.55565608	102.051501	38.00836828	93.52023871	234.0849734	11.35233982	88.13382827	182.7801989	46.25349799	35.71704463	15.04096303	48.4263568
ENSG00000158516.12	2.54782671	16.98391591	8.209958318	3.212727322	3.096499842	6.623786466	4.226402979	12.23908435	4.728247933	0	35.6545091	3.327125123	5.579780146	8.00607538	5.288950684	33.46132952	6.778597752	1.83592095	0.802465703	11.66421994	1.277557084	5.836288317	11.22020666	5.967095299	3.22670678	8.899880202	2.209160365	12.82508007	0	48.04255289	13.67990408	2.246974077	26.71773803	7.069717513	0	7.706347604	0.837376525	0.850961549	68.33989713	34.74412545	2.351806038	18.50708905	7.803364837	2.103461078	24.62939603	4.209958831	53.3502403	7.575089207	47.21800574	8.857513071	7.335870761	28.62847131	1.697048393	13.41063965	32.8586663	12.52645165	0	32.99638389	9.815393795	17.38081215	1.567313481	4.925604749	0.917775074	23.58313857	2.083509722	36.6619289	2.01173189	8.561889002	5.831043643	8.367194892	11.25559942	7.37454659	4.294907607	5.710498047	21.11557586	0	9.513275517	7.601673656	6.405495802	5.873099692	9.223776108	10.90315401	12.10043128	15.41783266	15.17974397	43.45167098	4.686421626
ENSG00000158517.15	713.3914787	150.9681414	144.7938103	1685.610935	110.4418277	237.3523484	95.51670732	220.3035183	145.3936239	265.3662214	68.87802895	136.41213	383.888874	186.1412526	223.1937189	94.80710031	93.93199743	386.4613601	261.6038192	449.4612749	256.7889739	724.9967042	105.1894374	113.3748107	742.949236	245.1512456	156.8503859	192.3762011	533.8366977	276.7251046	559.9640736	1187.5258	227.1007733	1069.294774	300.5159633	93.57707805	35.16981406	497.8125064	294.7795563	310.024504	251.6432461	202.6966896	81.93533079	126.2076647	493.9192394	529.0514931	329.6282704	142.9798088	78.24698094	469.4481927	679.4850292	147.6626415	369.9565496	258.1548134	103.4439495	316.9192267	45.86582169	503.1948543	206.1232697	126.6316314	103.4426898	157.619352	692.0024061	104.310036	102.0919764	51.65999072	344.0061531	83.05032332	99.12774193	268.9455501	172.5858578	144.2133555	650.6785024	149.2887347	110.2702295	55.7808487	60.53902602	62.33372398	176.7916841	312.9523122	417.1984886	152.6441562	42.6699419	124.3705168	160.7267008	116.985268	313.9902489
ENSG00000158528.12	254.782671	433.0898557	823.2349113	80.31818305	411.8344789	19.8713594	882.4729419	597.832197	582.7565577	416.3504508	791.692168	18.29918818	291.2645236	194.147328	418.8848942	764.0336907	946.098572	335.0555735	292.8999816	508.5599892	954.335142	524.617472	511.9219288	866.7205921	213.7693241	389.1674888	777.6244485	499.3231176	9.109841258	437.1872313	321.021749	233.685304	121.8996798	73.3483192	223.144316	347.886549	37.68194364	397.3990436	624.2390604	284.1891287	4.703612077	820.4809478	1052.478832	28.39672456	856.7035864	183.834869	38.1073145	1258.411694	1125.137623	259.3985971	230.1629451	549.2146206	1359.335763	492.8410073	338.3225641	144.0541939	467.3945638	494.9457583	314.0926015	1012.225393	335.405085	296.7676861	105.5441336	736.5195584	725.0613831	234.9696352	221.2905079	607.0379303	468.8159089	972.9852345	265.444553	722.7055658	483.1771058	611.023291	943.1623884	129.411569	123.6725817	892.4364872	403.5462355	311.2742837	203.6325956	2089.771186	587.1893497	402.9193603	722.3772277	406.1060018	652.9747466
ENSG00000158578.21	0	1.887101768	1.492719694	2.141818215	1.032166614	5.519822055	0	2.82440408	7.0923719	0	4.051648762	1.663562562	22.31912058	14.01063191	0	16.73066476	2.905113322	29.37473521	21.66657398	5.443302637	38.32671253	3.242382398	33.66061997	15.66362516	0.806676695	0	5.522900912	0.855005338	10.02082538	0	0.911993605	5.617435193	0	1.767429378	1.121328221	3.302720402	13.3980244	0.850961549	3.059995394	7.127000092	7.055418115	4.406449773	1.950841209	1.051730539	1.331318705	0	144.8077951	3.787544603	0	1.26535901	17.42269306	3.013523296	0.848524196	0	96.14202362	1.252645165	1.092043373	12.83192707	2.181198621	0.827657722	3.134626962	13.54541306	11.93107597	3.628175165	1.041754861	0	0	0	15.16071347	1.195313556	6.565766328	0	9.663542115	0.815785435	6.256466922	47.97152988	36.32341561	3.800836828	2.562198321	2.517042725	2.128563717	1.817192336	1.273729609	1.027855511	0	0	0.781070271
ENSG00000158806.14	21.65652703	79.25827425	32.83983327	50.33272805	17.54683244	17.66343058	32.12066264	33.89284896	79.19815288	11.4381992	541.3002746	19.96275074	12.27551632	32.02430152	103.6634334	82.72384243	110.3943063	72.51887754	35.30849093	20.21798122	54.93495463	26.58753567	63.11366245	83.53933418	8.066766949	23.46332053	58.54274967	61.56038436	15.48673014	171.0314883	62.01556516	78.6440927	78.48335547	5.302288135	26.91187731	73.76075564	11.72327135	748.8461635	32.63995087	380.4036299	29.39757548	26.43869864	3.901682419	11.56903593	130.469233	9.823237273	213.4009612	78.59155052	232.0427711	37.9607703	44.01522457	86.63879475	64.48783893	23.4686194	29.20770338	97.70632284	18.56473735	75.15842996	19.63078759	28.96802025	47.01940444	12.31401187	61.49092999	251.2511302	156.2632291	71.65740648	8.717504855	9.418077903	12.82829601	37.05472023	28.13899855	20.48485164	22.54826494	97.0784668	179.873424	32.35289225	11.24296197	100.3420923	10.24879328	15.10225635	46.82840178	51.78998156	47.76486033	6.167133066	3.571704463	103.6155231	62.48562168
ENSG00000158813.18	99.36524168	452.9044243	367.2090448	84.60181948	240.494821	50.78236291	552.8135096	286.2062801	62.64928511	422.0695504	498.3527977	81.51456552	535.658894	170.1291018	186.1710641	473.1060202	87.15339967	418.5899767	29.69123101	248.836692	125.2005943	184.8157967	120.6172216	475.1299632	419.4718814	319.5866072	548.9763507	241.9665107	46.46019041	24.9821275	139.5350216	94.37291124	101.8613763	248.3238276	407.0421443	657.24136	26.79604881	112.3269245	233.5796484	48.99812563	35.27709057	337.5340526	1105.151545	1365.14624	251.6192352	70.16598052	70.49853183	701.6426378	244.184544	258.1332381	168.7250275	144.6491182	364.8654045	673.8846426	236.0956023	72.65341955	149.6099422	156.7328235	197.3984752	380.7225519	202.9670958	316.4701051	42.21765342	285.7187942	206.2674624	84.98901699	381.5584817	181.5120469	249.5686679	865.4070145	323.5984833	314.6473212	267.3579985	438.0767787	279.9768947	88.13374095	205.8326885	250.0950633	441.9792103	228.2118737	123.4566956	159.9129255	264.9357586	989.824857	620.5836505	55.15019778	87.47987035
ENSG00000158815.11	6.369566774	6.604856187	25.3762348	2.141818215	18.57899905	2.207928822	10.14336715	37.65872107	5.910309916	4.575279679	107.7738571	1.663562562	5.579780146	4.00303769	15.86685205	12.08325788	5.810226645	11.93348618	7.222191326	0.777614662	5.110228337	12.32105311	29.45304248	30.58136341	1.61335339	4.85448011	5.522900912	26.50516549	1.821968252	14.41276587	16.41588489	3.370461116	13.35886902	20.32543785	3.363984663	14.31178841	3.349506101	38.29326973	7.139989253	24.94450032	4.703612077	0.881289955	3.901682419	2.103461078	25.29505539	5.613278442	236.2653499	3.787544603	35.07623284	5.06143604	7.335870761	24.10818636	11.87933875	7.822873132	6.084938204	7.515870988	5.460216867	21.08102304	19.63078759	9.104234937	10.97119437	4.925604749	7.342200596	7.256350329	35.41966527	28.32967233	1.341154593	7.705700102	2.332417457	9.562508448	2.813899855	8.193940655	4.294907607	11.42099609	71.9493696	10.04055277	5.189059373	17.48384941	7.686594962	10.90718514	5.676169912	7.268769342	3.184324022	6.167133066	8.929261158	25.06827172	17.18354596
ENSG00000158825.6	314.6565987	27.36297563	20.89807572	127.4381838	34.06149826	818.0376286	10.98864774	28.2440408	100.4752686	20.58875855	69.6883587	360.9930759	126.1030313	62.04708419	32.79149424	146.8580573	54.22878202	67.01111469	540.8618838	129.084034	54.93495463	42.79944766	144.4601607	5.967095299	38.72048136	16.18160037	47.49694785	33.34520819	127.5377776	40.35574443	45.59968026	65.16224824	36.7368898	121.0689124	72.88633437	20.91722921	624.6828878	30.63461578	17.3399739	72.16087593	125.821623	37.01417809	16.58215028	170.3803474	15.3101651	46.30954714	371.5463164	167.5988487	12.14177291	54.41043743	126.5437706	238.0683403	19.51605652	46.93723879	132.6516528	459.7207754	131.0452048	150.3168599	75.25135243	19.86378532	173.1881397	40.63623918	157.8573128	9.977481703	108.3425055	64.99160123	36.21117401	42.80944501	53.64560151	51.39848291	25.32509869	45.0666736	38.65416846	10.60521066	237.745743	258.823138	98.59212809	15.96351468	51.24396641	44.46775481	43.99031682	19.98911569	98.71404469	70.92203025	33.9311924	38.43801663	28.11852976
ENSG00000158859.10	164.3348228	608.5903201	506.0319763	1518.549114	584.2063034	4133.242755	75.22997302	198.6497536	3790.87278	454.0965081	8673.769669	11663.23712	671.8055296	12677.62036	679.1012679	1664.701144	387.348443	86.28828467	1884.18947	706.8517281	29615.05077	441.6124826	12619.92744	440.8191652	296.8570237	125.4074028	568.858794	1491.984315	3724.103106	2054.299562	1475.605653	1979.584162	572.7615091	212.0915254	643.6423989	262.0158186	2874.713611	553.1250072	1408.61788	1879.746274	1840.288225	2844.803974	292.6261814	1051.730539	693.6170451	95.42573351	607.8116663	1801.924345	194.2683665	330.2587016	3897.181342	3833.955013	381.8358884	615.7718708	11240.09785	1231.350197	1821.528347	17063.7133	2795.206033	2427.520097	2253.013129	37863.1237	11428.13523	1187.320323	2096.01078	369.9521916	298.406897	414.3954277	2767.413313	402.8206684	1367.555329	199.932152	533.6422701	193.3411482	373.8238986	4470.277215	11090.74957	1496.009375	117.8611228	807.1317005	887.61107	496.0935076	3373.472869	434.7828811	335.7402195	101.944305	509.2578167
ENSG00000158865.12	14.0130469	18.87101768	11.19539771	10.70909107	10.32166614	12.14360852	38.03762681	10.35614829	17.73092975	6.862919518	4.861978514	3.327125123	16.73934044	4.00303769	23.27138301	7.435851005	18.39905104	25.70289331	4.012328515	36.54788913	16.6082421	23.99362975	12.62273249	35.05668488	19.36024068	9.70896022	60.75191004	41.89526158	0	18.2561701	10.03192966	12.35835742	16.69858627	45.95316383	38.12515952	17.61450881	10.0485183	11.06250014	23.45996469	49.88900064	5.879515096	2.643869864	13.65588847	17.87941917	32.61730826	18.24315493	1.905365725	15.15017841	31.0289752	5.06143604	8.252854606	38.42242202	20.36458071	39.11436566	10.95288877	3.757935494	3.27613012	85.24065837	20.7213869	14.89783899	3.134626962	7.388407123	15.60217627	3.628175165	14.58456805	48.32708809	31.51713294	7.705700102	5.831043643	2.390627112	4.689833091	16.38788131	7.516088312	35.89455915	22.67969259	6.693701844	3.459372915	12.92284521	14.09209076	13.42422787	19.86659469	21.80630803	8.279242458	10.27855511	25.89485736	10.02730869	2.343210813
ENSG00000158887.19	63.69566774	109.4519025	108.9685377	121.0127291	39.22233133	62.92597143	20.2867343	145.9275441	67.37753305	59.47863582	106.1531976	151.3841931	27.89890073	58.0440465	63.46740821	90.15969343	96.83711075	33.04657711	49.75287358	68.43009029	70.26563964	34.36925342	82.7490241	83.53933418	28.23368432	36.40860083	89.47099478	80.3705018	25.50755552	77.82893568	49.24765468	67.40922231	11.68901039	45.95316383	65.03703682	13.21088161	82.06289947	62.97115466	26.51996008	73.05175094	114.0625929	29.96385846	66.32860112	151.4491976	67.23159458	18.24315493	36.20194878	109.8387935	49.9161775	63.26795051	72.44172377	87.39217557	87.39799223	14.52819296	501.398908	33.82141945	38.22151807	188.8126411	29.44618139	36.41693975	32.12992637	49.25604749	150.5151122	38.09583923	89.59091803	36.6619289	42.24636968	73.63224542	25.65659203	65.74224558	59.09189695	31.95636856	78.38206382	7.342068917	70.38525287	113.7929314	49.29606404	58.53288715	106.3312303	72.99423903	58.89026284	45.42980839	74.51318212	24.66853226	27.68070959	33.42436229	36.71030274
ENSG00000158966.16	2817.896341	631.2355413	166.4382459	243.0963674	356.0974818	281.5109248	1417.535559	999.8390444	586.3027437	8282.400039	1038.032413	552.3027704	874.9095269	492.3736358	826.1340969	750.0914701	226.5988392	759.153313	333.0232667	622.8693446	3643.592804	183.5188437	556.8027554	553.448089	5459.587871	9283.38413	260.6809231	1083.291764	454.5810788	1073.270632	205.1985612	117.966139	86.83264861	6204.560832	552.814813	5715.908109	387.7053312	297.8365423	805.7987871	342.9868794	98.77585361	1286.683334	1765.511294	1001.247473	457.9736344	318.5535516	120.0380407	121.2014273	60.70886453	706.0703276	140.2985283	1297.321779	101.8229036	845.9878516	828.7685834	248.0237426	479.4070409	622.3484627	2055.7797	475.9031899	542.2904645	5227.29804	835.1753177	150.5692693	804.2347525	181.6431932	606.8724534	1795.428124	2300.929821	381.3050243	279.5140522	1220.077764	662.4894984	656.7072754	2025.531166	509.8369571	640.8488326	222.7290381	798.1247769	876.7698826	729.3878337	1911.686337	2921.298858	10038.03692	10781.18992	277.422207	268.6881732
ENSG00000158987.22	468.8001146	407.6139818	372.4335637	695.0200107	405.6414792	859.9882762	263.7275459	584.6516446	421.996128	512.431324	521.8523605	397.5914522	441.9185875	366.2779486	288.7767074	502.8494242	515.1734292	409.4103719	440.5536709	377.1431113	794.6405064	263.9299272	450.2107921	240.9214727	349.2910089	418.2943695	376.6618422	314.6419645	585.7627929	520.7812733	389.4212694	568.4844415	243.7993596	379.1136016	566.2707517	462.3808563	398.591226	370.168274	441.6593352	287.7526287	624.4045032	433.5946577	430.1604866	437.5199043	403.3895675	282.0672417	215.3063269	446.9302632	296.7988932	587.1265807	468.5787449	392.5114092	346.1978721	231.333534	458.8043406	240.5078716	528.5489928	445.4511825	354.4447759	258.2292091	362.8330709	499.948882	610.3204245	398.1922243	383.3657888	334.956714	561.9437745	405.8335387	373.1867931	417.164431	338.6059492	354.7976304	487.4720134	533.5236747	360.5289064	538.8429985	262.0474983	288.8635989	584.1812171	635.9727952	403.0080638	372.5244288	510.7655732	494.3985008	438.4267228	476.2971626	522.5360113
ENSG00000159164.10	66.24349445	174.5569135	514.2419346	219.536367	103.2166614	396.3232236	20.2867343	722.1059765	74.46990494	21.73257847	1794.880401	510.7137064	131.6828114	290.2202325	206.2690767	110.6082837	1032.283601	103.7295337	1028.761031	646.9753991	84.31876756	109.5925251	315.5683122	167.0786684	224.2561212	31.55412072	92.78473533	113.71571	182.1968252	30.74723385	185.1347019	111.2252168	53.43547607	45.95316383	151.3793098	101.2834257	158.2641633	308.0480809	250.9196223	1302.459267	54.09153888	81.95996578	14.63130907	96.75920961	231.6494546	54.7294648	3620.194878	403.3735003	24.28354581	87.3097717	682.2359808	481.4103465	399.6548965	194.454275	481.9271058	611.2908404	2155.693619	54.07740692	101.4257359	314.5099342	430.2275506	92.35508904	477.2430387	244.9018236	1042.796616	113.3186893	24.14078268	1473.501097	548.1181024	256.9924145	60.02986357	95.0497116	465.9974753	6.526283482	681.9548945	256.591904	590.6879253	452.2995825	10.24879328	308.757241	80.17590001	62.69313558	1732.909133	55.50419759	17.85852232	6.684872458	419.4347355
ENSG00000159166.15	243.3174508	506.6868246	10.44903786	74.96363752	61.92999683	45.26254085	52.40739693	243.8402189	3.54618595	11.4381992	35.6545091	8.317812808	193.060393	6.004556535	97.31669259	329.036407	105.5524507	464.4880005	22.46903968	85.53761286	6529.594258	254.8512565	412.3425947	886.1136519	96.80120339	97.89868222	315.9099322	269.3266816	21.86361902	222.9174454	24.62382734	40.44553339	986.8864486	100.7434746	16.81992332	499.8116875	6.699012202	76.58653945	208.0796868	1470.834644	1.175903019	47.58965755	38.04140358	8.413844314	167.7461568	16.83983532	203.8741326	876.8165757	95.78509736	346.7083688	77.02664299	968.8477395	54.30554857	929.8043494	144.8215293	117.7486455	8.736346988	754.3339983	347.9011801	399.7586795	527.4009864	39.40483799	281.7569479	78.00576604	122.9270736	1234.840423	7.376350262	36.81612271	71.13873244	21.51564401	37.51866473	186.0024529	114.8887785	638.7599958	477.0556028	53.54961475	60.53902602	691.7523027	58.93056138	46.98479754	54.63313541	11.81175018	99.35090949	9.250699598	4.464630579	486.3244713	2.343210813
ENSG00000159167.12	36.94348729	1576.673527	3988.547023	838.5218311	1345.945264	1798.358026	152.9957878	241.9572829	2156.081057	217.3257847	164.4969397	2250.800146	690.776782	1401.063191	568.0333035	611.5987451	867.6605123	555.3660875	1601.721543	2360.0605	7283.352938	726.2936572	1784.012859	5717.223183	376.7180165	150.4888834	1819.243561	363.3772688	6042.557706	8101.896119	2431.374952	1169.550007	1669.858627	264.230692	7233.688354	302.7493702	152.4025276	302.9423116	315.1795256	611.1402579	315.1420091	713.8448632	2759.464891	809.8325152	269.5920377	488.3552244	291.5209559	7781.510388	41.82166223	423.8952684	1430.494798	1525.596168	1804.810966	1907.663491	2622.608366	623.817292	301.4039711	4639.658201	981.5393795	4948.565517	1622.169453	6991.895941	4421.840309	570.5305447	1457.41505	303.2941391	8735.610442	351.893638	1071.745822	323.9299737	6467.279833	211.4036689	516.4626397	1047.468499	996.3423573	1049.795573	8686.48539	2772.330382	318.9936909	1084.0064	3720.019856	1704.526411	3919.902871	286.7716876	379.4935992	830.5954029	1076.314833
ENSG00000159184.8	1.273913355	0.943550884	1747.974762	1.070909107	10.32166614	4.415857644	114.1128804	1.882936054	29.55154958	0	1420.508056	0	34.5946369	226.1716295	1.057790137	96.66606306	570.3705823	444.29287	56.17259921	39.65834778	0	94.02908955	0	28.34370267	0	0	289.4000078	0	2.732952377	4.804255289	114.9111943	197.7337188	20.03830353	0	0	330.2720402	8.373765252	5.956730846	778.2588285	2472.178157	1.175903019	3.525159818	0	0	354.1307754	15.43651571	483.9628942	292.5878206	1091.410476	0	3.667935381	531.1334808	168.0077909	6.705319827	15.82083933	388.320001	2.184086747	5.499397314	301.0054097	134.9082086	2.350970222	0	6.424425521	219.5045975	2.083509722	93.32127356	0.670577297	5.137133401	5.831043643	0	0	343.3261135	1.073726902	354.0508789	2193.673714	3.346850922	427.232555	66.89472817	1.28109916	8.390142417	69.53308143	5.451577007	3.821188827	65.7827527	2.678778347	192.1900832	195.2675677
ENSG00000159212.13	236.947884	65.10501099	444.084109	171.3454572	123.8599937	34.22289674	112.4223192	229.7181985	26.00536363	35.45841751	9.723957028	31.60768867	218.7273817	28.02126383	287.7189172	103.1724327	101.6789663	179.9202531	158.0857435	52.10018238	1633.995511	59.01135965	96.77428242	124.5631144	204.0892038	46.11756105	32.03282529	273.6017082	183.1078093	47.08170183	252.6222286	126.9540354	355.6798876	59.20888417	105.4048528	84.76982365	15.91015398	11.91346169	44.87993245	777.7338851	2.351806038	43.18320778	59.50065688	130.4145869	193.0412122	16.83983532	158.1453552	324.7819497	300.8461509	122.739824	146.7174152	435.4541162	214.6766217	78.22873132	77.88720901	142.8015488	79.71916626	86.15722459	73.07015381	86.07640304	134.7889594	178.5531721	590.1293729	288.4399256	418.785454	868.2211343	16.09385512	39.38468941	86.29944591	90.84383025	70.34749637	159.7818428	191.1233885	8.157854353	704.6345871	60.2433166	406.4763176	158.8749794	42.27627229	148.5055208	14.89994602	21.80630803	59.86529162	61.67133066	47.32508414	45.12288909	4.686421626
