	TCGA.OR.A5J1.01A	TCGA.OR.A5J2.01A	TCGA.OR.A5J3.01A	TCGA.OR.A5J5.01A	TCGA.OR.A5J6.01A	TCGA.OR.A5J7.01A	TCGA.OR.A5J8.01A	TCGA.OR.A5J9.01A	TCGA.OR.A5JA.01A	TCGA.OR.A5JB.01A	TCGA.OR.A5JC.01A	TCGA.OR.A5JD.01A	TCGA.OR.A5JE.01A	TCGA.OR.A5JF.01A	TCGA.OR.A5JG.01A	TCGA.OR.A5JI.01A	TCGA.OR.A5JJ.01A	TCGA.OR.A5JK.01A	TCGA.OR.A5JL.01A	TCGA.OR.A5JM.01A	TCGA.OR.A5JO.01A	TCGA.OR.A5JP.01A	TCGA.OR.A5JQ.01A	TCGA.OR.A5JR.01A	TCGA.OR.A5JS.01A	TCGA.OR.A5JT.01A	TCGA.OR.A5JV.01A	TCGA.OR.A5JW.01A	TCGA.OR.A5JX.01A	TCGA.OR.A5JY.01A	TCGA.OR.A5JZ.01A	TCGA.OR.A5K0.01A	TCGA.OR.A5K1.01A	TCGA.OR.A5K2.01A	TCGA.OR.A5K3.01A	TCGA.OR.A5K4.01A	TCGA.OR.A5K5.01A	TCGA.OR.A5K6.01A	TCGA.OR.A5K8.01A	TCGA.OR.A5K9.01A	TCGA.OR.A5KO.01A	TCGA.OR.A5KT.01A	TCGA.OR.A5KU.01A	TCGA.OR.A5KV.01A	TCGA.OR.A5KW.01A	TCGA.OR.A5KX.01A	TCGA.OR.A5KY.01A	TCGA.OR.A5KZ.01A	TCGA.OR.A5L3.01A	TCGA.OR.A5L4.01A	TCGA.OR.A5L5.01A	TCGA.OR.A5L6.01A	TCGA.OR.A5L8.01A	TCGA.OR.A5L9.01A	TCGA.OR.A5LA.01A	TCGA.OR.A5LB.01A	TCGA.OR.A5LC.01A	TCGA.OR.A5LD.01A	TCGA.OR.A5LE.01A	TCGA.OR.A5LG.01A	TCGA.OR.A5LH.01A	TCGA.OR.A5LJ.01A	TCGA.OR.A5LK.01A	TCGA.OR.A5LL.01A	TCGA.OR.A5LM.01A	TCGA.OR.A5LN.01A	TCGA.OR.A5LO.01A	TCGA.OR.A5LP.01A	TCGA.OR.A5LR.01A	TCGA.OR.A5LS.01A	TCGA.OR.A5LT.01A	TCGA.OU.A5PI.01A	TCGA.P6.A5OF.01A	TCGA.P6.A5OG.01A	TCGA.PA.A5YG.01A	TCGA.PK.A5H8.01A	TCGA.PK.A5H9.01A	TCGA.PK.A5HA.01A	TCGA.PK.A5HB.01A
ENSG00000138798.13	69.53629156	8.194387954	41.57081887	127.2853956	26.60189374	3.415094357	160.6742658	29.86361817	91.54702213	8.181532268	37.9512449	161.6477398	6.994005112	192.2034018	6.917800477	61.82446287	55.90986134	82.16819038	1932.60412	7.789911148	18.19639194	16.03537025	37.3034156	197.4898568	42.48050453	451.3478298	158.5317125	91.08002411	9.888023992	281.316113	51.15008771	283.5836749	25.17404449	4.620013687	30.10162637	132.7760817	4.953514417	12.03624888	79.55448483	27.30083384	44.28835459	3.361466058	80.60702717	0	327.5149112	2.37254858	4.137566364	4.135628638	5.924847885	40.46121774	74.44648127	28.31044382	0	25.99168347	121.6858477	81.93565846	0	12.1592778	1.114490138	9.416419527	1127.153836	0	180.2084957	72.58705468	289.786763	82.20225215	127.2171099	67.94957871	77.63567758	111.5133443	60.7156527	158.7975003	55.46682685	2.757787857	71.83310073	26.09975485	0.615682284	88.96381948	102.7727692
ENSG00000138821.13	1020.129005	1203.892164	700.9033415	611.6457507	1374.431176	663.2113242	1769.494609	1002.480673	849.1775501	1768.029123	772.6484218	1959.741128	1094.062228	2353.305232	1021.240295	878.7905794	1610.204007	1808.841413	1611.836632	629.4248208	780.625214	649.4324952	1166.39787	1719.32346	873.005151	1411.992307	1363.372728	715.5246694	1505.946054	2410.96117	1009.916848	104.5291362	430.7558723	542.0816059	1341.67249	2799.678523	766.9691488	659.4144924	859.701691	1786.136372	898.3154589	314.2970764	4500.139189	322.8641565	658.6288874	548.8495715	1379.878383	343.257177	940.0758644	379.3239163	716.4473198	554.884699	530.4352723	901.0450269	1334.037442	980.93064	446.204617	1177.018091	3860.593837	94.16419527	934.529415	1131.374844	2355.582479	390.4303699	1979.87874	711.7967743	310.4703276	978.9219527	1044.066009	670.1951994	1553.191116	1741.901414	1298.289464	1007.282015	1533.211881	801.6353277	581.2040765	273.4466873	1047.437538
ENSG00000138829.12	1761.322658	5846.01294	1030.569603	600.3815564	209.8593839	21456.35483	1124.027299	3139.778836	446.6863321	65.45225815	7940.568164	60.85561969	4246.360247	1261.186519	836.1891326	263.4899727	2907.31279	1364.90494	1636.634118	1868.799685	524.0560877	1310.08975	166.5331054	1342.931026	33.24561224	706.8123339	109.2107353	2326.548136	1037.253717	8414.858903	77.31990003	36.77877013	226.5664004	7971.063614	694.4875226	798.5532916	3440.215762	601.8124442	1657.812813	6532.344971	2895.720251	789.9445235	1128.49838	2766.39112	52.1864419	286.2875287	3969.994927	2322.15548	1054.622924	438.7513299	585.9658526	1981.731068	5979.64028	883.7172379	395.1034315	3210.040002	132.1669372	5797.543655	10098.39514	78.47016273	431.9000678	3312.983981	102.9762832	411.3266432	87.33299707	104.6210482	514.1691524	84.37694939	1733.417284	6245.862416	163.7910631	2189.067382	1618.290388	432.2832465	938.4647031	73.63859405	3496.459693	400.8054183	2495.407307
ENSG00000139044.12	875.5251256	347.5786224	815.9481658	2202.149986	22.66087244	187.8301897	903.1001839	1866.768916	1309.280256	38.45320166	2153.489871	96.98864389	94.91864081	1444.491616	780.8467288	284.098127	2973.006877	2150.067648	1106.287872	1702.874577	10.91783516	5269.222665	1108.444349	545.2268989	104.0464531	1765.398474	569.8334334	547.2087849	1563.296593	1021.543127	442.5077355	4498.624304	216.7764942	421.9612501	70.95383358	4918.405428	1164.901474	73.93695743	1044.473398	5074.645903	114.4115827	1242.061708	5967.43898	2053.814282	179.9532479	289.4509268	775.7936933	2399.698517	333.7664309	891.4112034	628.3923419	206.6662399	1850.660384	2789.774026	1014.048731	581.2071474	1859.374176	7283.407402	2218.949864	145.9545027	1547.767316	1021.911649	826.384673	670.8803539	1574.971209	270.8937855	1859.035742	208.3289281	5462.6069	465.0106459	1019.458169	1646.428071	1423.851731	34.47234821	373.8410834	673.0008216	11.08228112	118.9305797	2050.527923
ENSG00000139055.7	15.0135175	9.56011928	63.80637315	15.76987203	15.76408518	183.7320764	20.08428323	9.95453939	46.56270953	7.363379042	11.67730612	19.96825021	1172.994572	40.33898557	7.782525536	16.19212123	4.892112867	59.34369305	30.39691911	1.55798223	352.100184	116.2564343	21.98236991	13.16599046	32.01429327	20.4045131	148.8436634	10.92960289	7.910419194	48.50277811	24.98027539	109.368448	68.52934333	78.54023267	391.3211428	71.13004379	1.651171472	79.09534981	15.39764223	15.71866191	19.19162032	42.01832572	2.518969599	166.4101599	10.79719488	30.84313154	49.65079637	953.2624011	1123.746149	46.78328301	29.61849255	22.64835506	9.656819001	173.2778898	48.07342133	4.594522904	22.59263883	4.86371112	47.92307592	63.56083181	33.10732227	10.71667646	249.7174869	460.8178168	9.924204212	44.83759208	16.65938343	12.69387734	58.89603127	6.69080066	149.6711439	9.742177933	17.06671595	23.44119678	28.57876051	73.63859405	920.4450152	14.98338012	9.150999998
ENSG00000139193.4	7.901851314	31.41182049	6.767342607	6.758516583	4.926276618	3.415094357	76.18176398	2.927805703	1.578396933	86.72424205	1.946217687	31.37867891	0	6.525424136	2.594175179	25.02418735	23.0628178	170.0425051	8.799108163	2.336973345	36.39278387	1.603537025	97.92146596	30.20433105	11.08187075	21.22069363	24.66048862	2.185920579	2.966407198	10.44675221	22.60120155	2.903587115	13.98558027	0	15.05081318	8.535605255	1.651171472	3.438928252	5.132547409	2.481893986	2.21441773	38.65685966	6.297423998	5.689236237	10.79719488	3.163398107	8.964727123	10.3390716	5.924847885	3.793239163	23.21449416	19.81731068	7.587500644	17.32778898	25.53900508	6.126030539	4.518527767	4.86371112	0	2.354104882	9.029269711	35.21193696	59.21136286	4.399215435	4.962102106	33.62819406	4.543468209	20.16086401	16.06255398	8.921067546	14.11991923	10.71639573	8.533357977	28.26732553	40.16474449	1.864268204	10.46659884	31.83968276	0
ENSG00000139194.8	94.82221577	3511.295238	1543.920878	1261.589762	1252.259516	137.969812	184.2213565	741.9059652	2729.837496	34.36243553	12145.37148	228.2085739	149.8715381	835.2542894	87.33723102	253.1858956	932.9958111	2010.838214	1076.690872	4224.468816	690.553074	32.87250902	269.7836307	345.413632	121.2849187	109.3681902	4363.145022	816.8056562	870.1461113	462.6418835	1703.416874	113.2398975	1181.781533	170.9405064	3498.239007	410.6574528	284.0014932	645.6587794	597.9417731	426.8857656	237.6808363	156.3081717	505.0534046	73.96007109	2719.993342	296.5685725	936.4691871	456.9869645	282.4177492	916.6994645	891.7567757	1401.366969	766.337565	3205.640961	1371.594802	394.3632159	782.8349356	182.389167	246.3023204	212.654141	2081.246668	318.4383864	653.8993986	49.49117365	13164.45689	519.368775	3907.38266	93.3373334	811.1589761	2708.659134	63.53963655	2260.18528	188.9529266	243.3747784	472.7081467	1294.734268	1432.692676	378.3303481	244.2613076
ENSG00000139209.16	1.580370263	3.414328314	40.60405564	2.252838861	6.896787265	0.683018871	150.2858435	1.171122281	5.524389266	93.26946786	1.946217687	9.508690577	1.998287175	14.8305094	0.86472506	57.40842981	2.0966198	9.129798931	1.599837848	2.336973345	0	0	25.31303202	1.548940054	0	8.161805241	3.522926945	5.829121543	10.87682639	8.208162449	4.758147694	72.58967789	6.992790135	3.080009124	17.20092935	36.98762277	0	0	0	36.40111179	8.119531675	6.722932115	2.518969599	7.111545297	0.89976624	3.954247633	3.44797197	1077.33126	9.874746475	2.528826109	119.27447	0	0	0	22.53441625	0.765753817	1.129631942	0	1.114490138	3.138806509	4.514634855	15.30953781	2.574407081	28.59490033	3.969681685	1.868233003	2.271734105	7.466986672	6.692730826	2.230266887	29.65183039	4.871088967	2.438102279	35.85124214	12.35838292	2.796402306	13.54501026	0.936461258	0.703923077
ENSG00000139219.19	4.741110788	178.9108037	180.7847239	283.8576965	6.896787265	8.879245329	68.56358758	33.96254616	5.524389266	12.2722984	6.811761905	16.16477398	132.8860971	26.10169654	80.41943054	22.08016531	125.0983148	12.55347353	175.9821633	9034.73895	0.909819597	25683.85253	57.28738825	8.519170295	114.5126644	1.632361048	0.880731736	10.2009627	30.65287438	6.715769276	0	17.42152269	0	12.3200365	6.450348507	8.535605255	1805.556005	214.0732837	12.83136852	62.04734964	24.35859502	8.403665144	16.37330239	985.6601781	8.097896157	3.163398107	94.47443199	5154.027191	49.37373237	15.17295665	3.201999195	0	63.45909629	25.99168347	0	13.01781489	915.0018728	4.86371112	1685.109088	47.08209764	58.69025312	926.2270373	7.723221243	0	12.90146548	0	11.35867052	4.480192003	0	151.6581483	70.59959617	38.96871173	6.095255698	6.894469642	0.772398933	5.592804612	2.462729138	0	5.631384614
ENSG00000139220.17	7.111666183	6.828656628	2.900289689	32.66616348	7.882042588	5.464150972	38.09088199	14.63902852	4.7351908	0	13.62352381	8.55782152	0	19.57627241	0.86472506	25.02418735	16.07408514	6.847349198	13.59862171	5.452937804	10.00801556	0.801768513	3.330662107	8.519170295	3.07829743	31.83104044	7.926585627	18.21600482	4.944011996	9.700555621	17.84305385	0	1.398558027	0	12.90069701	14.22600876	3.302342944	0.859732063	0	3.309191981	5.166974702	31.93392755	15.1138176	0.71115453	0	3.163398107	4.827160758	7.237350117	11.84969577	6.322065272	15.20949617	11.32417753	9.656819001	0	10.51606092	1.531507635	7.907423592	2.43185556	1.114490138	9.416419527	0.752439143	4.592861342	10.29762832	8.79843087	18.855988	22.41879604	1.514489403	6.720288005	5.354184661	7.805934103	1.411991923	20.45857366	11.58098583	66.18690856	16.22037758	0	2.462729138	1.872922515	4.927461537
ENSG00000139263.12	271.0335001	199.3967735	108.2774817	103.6305876	267.0041927	196.709435	1874.763955	717.3123973	54.4546942	287.1717826	286.094	478.287136	418.6411632	420.0000262	42.37152792	406.2750417	299.8166314	198.5731267	167.1830551	2248.947349	394.861705	419.3249321	511.5896997	941.7555526	191.4701001	2364.474978	387.521964	167.5872444	197.7604798	1029.005092	2224.434047	60.97532942	605.5756257	280.2808303	647.1849669	2000.176831	634.0498453	36.96847871	207.8681701	467.4233673	275.3259377	115.970579	176.3278719	149.3424512	305.9205215	290.2417763	281.3545128	1187.959326	7.89979718	584.1588311	645.2028377	537.8984327	1065.698954	1212.945229	733.1196752	367.5618323	136.6854649	303.981945	147.1126982	369.5944664	261.8488216	423.3087204	56.63695578	163.870775	217.3400723	433.4300568	258.9776879	321.0804269	1590.192844	287.7044284	1053.345975	403.3261664	298.6675292	255.7848237	722.9654009	755.0286226	74.49755642	68.36167181	56.31384614
ENSG00000139292.13	9.482221577	7593.466171	1498.483006	144.1816871	0	3.415094357	17.31403727	214.3153775	56.03309113	0	88.55290477	409.8245639	2.997430762	825.7627634	16.42977613	101.5687604	1757.666266	10.2710238	12.79870278	1061.76489	0	74.56447167	3900.87146	1.548940054	1070.016187	13.87506891	1.761463473	7.286401929	17.79844319	8206.670056	0	1045.291362	1.398558027	36.96010949	0	68.28484204	2206.790673	128.9598095	12.83136852	211.7882868	4.428835459	28.57246149	1379.135856	442.3381175	17.09555855	9562.161627	168.2610322	4515.072566	280.4427999	2.528826109	112.8704716	5.662088765	4855.310639	0	3.004588833	116.3945802	2.259263883	250.4811227	1120.062588	45.51269438	9.029269711	1323.509543	20.59525665	46.19176207	16.87114716	16.81409703	489.9373219	483.8607363	6.692730826	860.8830182	52.24370116	6727.948081	203.5815403	0.689446964	877.4451874	0.932134102	0	1.872922515	16.89415384
ENSG00000139329.5	143.8136939	1379.388639	740.5406339	13.51703317	56.15955344	209.6867935	46103.81844	97.20314934	7534.477761	543.2537426	564.4031293	83.67647708	1172.994572	849.4915784	1705.237817	4786.979839	1035.730181	1619.398085	280.7715423	19871.28435	2787.687245	1078.378649	4329.194607	140.9535449	730.1721503	0	23.77975688	488.9175694	63.28335355	5130.10153	33.30703386	133.5650073	405.5818278	291.0608623	133.3072025	3.793602335	7855.448279	201.1773028	939.2561758	5452.721087	559.5095463	13249.21847	1619.697452	580.3020962	649.631225	0	2400.478086	10069.22183	321.9167351	2446.63926	19111.93269	99.08655339	185.5488794	1031.003444	2633.522112	189.1411929	2116.930259	141.0476225	131.5098362	5907.23385	1580.122199	63.5345819	159.613239	1802.578525	95.27236044	11.20939802	227.9306552	2049.687841	2619.534845	6.69080066	200.5028531	2022.476139	4872.547405	7243.329806	860.4524109	25.16762075	474.075359	1850.447445	143.6003077
ENSG00000139344.8	15.80370263	127.695879	573.2905952	58.57381038	10.83780856	154.362265	154.4412124	56.2138695	151.5261056	346.8969682	107.0419728	105.5464654	1628.604048	344.0678181	489.4343837	27.96820939	182.4059226	180.3135289	890.3097623	658.247492	96.44087726	229.3057946	131.228087	10.06811035	2186.206835	6.529444193	19.3760982	67.76353794	263.0214382	514.1294479	4.758147694	381.3377745	9.789906189	163.2404836	51.60278806	1.896801168	113.1052458	1422.856564	17.96391593	287.8997024	130.650646	1542.91292	54.15784638	320.0195384	120.5686761	3.163398107	268.2522193	1.03390716	2681.981143	145.4075013	263.3644337	48.1277545	180.7204699	51.98336694	3.004588833	304.0042655	411.1860268	12.1592778	400.1019594	61.99142855	109.1036757	1202.564195	10.29762832	91.28372028	221.3097539	3.736466007	389.2237766	5.22689067	4.015638496	285.4741615	28.23983847	303.9559515	94.47646332	13.09949232	10.81358506	31.69255947	192.708555	14.04691887	623.675846
ENSG00000139364.10	16.59388776	34.8261488	82.17487452	74.34368241	51.23327682	52.5924531	15.92891429	450.8820783	81.28744206	8.181532268	34.05880953	13.31216681	17.98458457	22.54237429	189.374788	11.77608817	241.8101503	34.23674599	34.39651373	0	10.91783516	19.2424443	1.332264843	6.195760214	3.693956916	5.713263669	17.61463473	36.43200965	31.64167678	73.12726545	5.947684617	6.775036603	6.992790135	27.72008212	70.95383358	26.55521635	0	6.018124442	20.53018963	575.7994047	124.7455321	6.722932115	243.0805663	274.5056485	42.28901326	3.954247633	404.1023149	69.27177969	0	110.0039357	5.60349859	2.831044382	55.18182286	25.99168347	37.55736041	144.7274715	1.129631942	138.6157669	10.03041124	2.354104882	10.534148	2.296430671	306.3544426	2.199607718	12.90146548	3.736466007	191.5829095	14.93397334	28.10946947	275.4379605	14.11991923	329.2856141	154.2099692	17.92562107	7.723989326	1.864268204	3.078411422	16.85630264	373.7831538
ENSG00000139537.11	34.76814578	46.43486507	148.8815374	88.987135	33.498681	62.83773618	42.93881242	141.1202349	56.03309113	71.99748396	135.2621293	62.75735781	41.96403067	131.1017031	96.84920667	83.90462818	162.8374712	77.60329091	67.99310853	54.52937804	57.3186346	78.57331423	119.9038359	74.34912257	49.86841836	57.94881721	32.58707424	90.35138392	95.91383273	292.5090618	92.78388003	30.00373353	109.0875261	56.9801688	131.1570863	73.02684496	42.93045828	47.28526347	153.9764223	47.15598573	31.00184821	52.10272389	127.2079648	82.49392544	55.78550686	68.0130593	189.6384584	55.83098662	13.82464506	82.18684854	69.64348248	99.08655339	104.8454634	43.31947245	64.59865991	71.98085883	77.94460398	119.1609224	54.61001675	47.86679926	59.44269226	130.1310714	90.10424784	18.6966656	104.2041442	65.38815512	70.42375724	90.35053873	141.8858935	212.9904877	197.6788693	128.5967487	62.17160812	68.25524945	91.14307405	113.7203604	75.1132387	44.01367911	69.6883846
ENSG00000139540.12	7.901851314	9.56011928	19.33526459	20.27554975	22.66087244	15.70943404	6.925614907	12.88234509	12.62717547	3.272612907	12.65041497	5.705214346	5.994861525	8.305085264	10.37670071	11.77608817	10.483099	18.25959786	5.599432467	21.0327601	16.37675274	10.42299066	7.993589058	8.519170295	8.619232803	8.161805241	6.165122154	10.92960289	36.58568877	57.45713714	17.84305385	30.9715959	4.195674081	3.080009124	12.90069701	18.96801168	23.94198635	2.579196189	5.132547409	81.90250153	7.381392432	5.042199086	32.74660479	12.089627	7.198129917	28.47058296	4.827160758	19.64423603	13.82464506	3.793239163	12.80799678	14.15522191	7.587500644	8.66389449	6.009177666	11.48630726	14.68521524	55.93267788	11.14490138	7.847016273	3.00975657	19.90239915	12.87203541	8.79843087	6.946942949	14.94586403	7.572447016	5.22689067	8.031276991	12.26646788	22.59187077	4.871088967	18.28576709	0	8.496388258	19.57481614	708.6503094	10.30107384	21.82161538
ENSG00000139874.6	18.17425802	46.43486507	63.80637315	2.252838861	3.941021294	2.049056614	1.385122981	24.59356791	13.41637393	5.727072588	73.95627211	34.23128608	54.95289731	11.27118714	27.67120191	63.29647389	11.18197227	31.95429626	1339.064279	0.778991115	7.278556774	105.0316751	80.602023	1045.534536	2.462637944	465.2228987	324.109279	1.457280386	0.988802399	2.984786345	6629.289275	5.807174231	13.98558027	0	565.4805525	1632.197405	27.24432929	1.719464126	2.566273704	0.827297995	10.3339494	3.361466058	162.4735391	179.922096	7.198129917	1.581699053	30.34215334	44.45800786	3.94989859	0	119.27447	19.81731068	8.27727343	25.99168347	69.10554316	3.828769087	1.129631942	19.45484448	0	9.416419527	111.3609931	10.71667646	226.5478231	16.49705788	158.7872674	26.15526205	6.057957612	1912.295287	186.057917	31.22373641	433.4815205	381.893375	12.80003697	2.068340893	247.1676584	0	114.5169049	132.9774986	337.1791538
ENSG00000139910.20	225.9929476	37.55761146	1079.874527	1359.588253	11.82306388	7.513207586	229.2378534	1138.330857	1208.262852	10.63599195	262.7393878	285.2607173	30.97345121	306.6949344	445.3334057	468.0995046	524.1549501	27.38939679	1649.432821	4.673946689	1087.234418	970.1399002	63.94871246	947.1768428	6.772254345	857.8057308	534.6041639	538.4651026	536.9197028	101.4827357	3.56861077	6.775036603	23.77548646	1.540004562	662.2357801	933.2261745	9.081443097	404.0740697	988.0153762	2030.18928	662.1109011	537.8345692	6.297423998	7933.639933	246.5359497	69.59475835	361.3474625	714.4298473	73.07312391	222.5366976	164.9029585	22.64835506	1147.781916	1056.995128	769.1747412	915.0758117	42.92601379	24.3185556	7.801430964	45.51269438	919.4806322	47.4595672	731.131611	74.7866624	1121.435076	601.5710271	1263.084162	918.4393607	57.55748511	498.4646492	1983.848652	809.5749862	267.5817251	670.1424492	94.23266978	11.18560922	835.48086	57.12413672	463.8853076
ENSG00000139988.10	200.7070234	7.511522291	682.5348401	16.89629146	32.51342568	13.66037743	38.09088199	152.8314577	45.77351106	2.454459681	24.32772109	54.19953629	1.998287175	121.6101771	31.9948272	5.888044083	12.5797188	2497.000008	291.1704883	14.80083118	12.73747436	18.44067579	8.659721479	6.970230241	6.772254345	5.713263669	6.165122154	9.472322508	258.0774262	57.45713714	1.189536923	1612.458711	2.797116054	3.080009124	10.75058085	5.690403503	4.12792868	2.579196189	15.39764223	35.5738138	4.428835459	35.29539361	204.0365375	8.533854356	70.18176669	3.163398107	35.85890849	14.47470023	203.4197774	35.40356552	52.03248691	14.15522191	24.83182029	0	10.51606092	4.594522904	3.388895825	26.75041116	44.57960551	14.12462929	20.31585685	6.889292013	0	693.9762349	84.35573581	29.89172805	3.786223508	20.16086401	10.70836932	15.61186821	18.355895	26.30388042	44.4953666	4.826128749	11.58598399	18.64268204	77.57596784	0.936461258	49.97853845
ENSG00000140279.13	178.5818397	32.77755182	888.455408	24.78122747	3.941021294	1.366037743	9.003299379	4.098927984	82.86583899	59.72518556	4.865544218	0	4.995717937	1.779661128	2.594175179	0	5.590986134	28.53062166	14.39854063	49.85543135	51780.56271	4.008842563	1.332264843	4.646820161	182.2352078	3.264722096	53.72463591	26.23104694	103.8242519	13.43153855	26.16981232	13.55007321	517.46647	4.620013687	6.450348507	36.98762277	124.6634462	41.26713903	0	14.06406592	2.21441773	3.361466058	3.778454399	243.9260037	30.59205215	0.790849527	3.44797197	52.72926514	345.6161266	1.264413054	14.40899638	0	6.897727858	675.7837702	0	1.531507635	92.62981922	12.1592778	8.915921101	1213.148716	0.752439143	29.08812183	23.16966373	933.7334761	15.87872674	1.868233003	25.74631985	4.480192003	4532.317315	5.575667217	1.411991923	0	20.1143438	1.378893928	20.08237225	12.11774333	4027.793505	2.809383773	13.37453846
ENSG00000140284.11	9.482221577	7.511522291	521.0853808	20.27554975	43.35123424	4.7811321	17.31403727	1.171122281	84.44423593	95.72392754	265.6587143	375.5932778	0.999143587	40.93220594	11.24142577	1750.221104	16.07408514	101.5690131	188.780866	66.21424476	30.02404669	2.405305538	792.6975815	786.8615472	108.3560695	57.13263669	600.6590442	261.5818293	2015.17929	20.89350442	968.2830557	1334.682211	458.7270329	1.540004562	546.129507	36.98762277	5.779100153	6.018124442	64.15684261	0.827297995	22.1441773	208.4108956	3255.768207	19.2011723	511.9669903	11.8627429	7.585538335	22.74595751	47.39878308	179.5466537	402.6513987	116.0728197	6.207955072	415.8669355	504.7709239	58.96304394	2.259263883	0	2.228980275	760.3758768	288.9366307	4.592861342	2376.177736	10925.45153	4781.48159	1035.001084	32.56152217	2104.196844	168.6568168	31.22373641	180.7349662	254.2708441	35.96200862	19.304515	1387.228483	39.14963228	4.309775991	1327.902063	113.3316154
ENSG00000140285.12	2.370555394	6.145790966	23.20231751	43.93035779	1.970510647	0	317.1931627	2.342244562	5.524389266	8.999685495	39.89746259	3.803476231	3.99657435	23.72881504	43.23625298	123.6489257	37.73915641	256.7755949	108.7889737	0.778991115	549.5310365	27.26012943	82.60042026	8.519170295	11.08187075	44.0737483	4.403658681	35.70336945	0.988802399	9.700555621	3.56861077	2.903587115	13.98558027	0	4.300232338	0.948400584	0.825585736	24.93222983	12.83136852	4.963787972	6.643253189	438.6713205	26.44918079	0.71115453	26.09322095	0.790849527	22.06702061	4.135628638	61.22342814	299.6658939	237.7484402	2.831044382	20.69318357	242.5890457	117.1789645	5.360276721	23.72227078	0	3.343470413	143.6003978	27.08780913	3.827384452	18.02084957	181.4676367	48.62860064	29.89172805	30.28978806	61.22929071	36.14074646	3.34540033	2.823983847	24.35544483	17.67624152	421.2520951	9.268787191	53.13164381	17.23910396	27.15737647	13.37453846
ENSG00000140297.13	16.59388776	2.048596989	138.2471418	13.51703317	10.83780856	171.4377367	48.47930435	2.342244562	89.17942673	53.99811297	1.946217687	463.0732311	22.98030251	12.4576279	185.9158878	129.5369698	6.289859401	7.988574064	184.7812714	3.115964459	1910.621153	35.27781455	55.9551234	473.9756564	133.5981084	341.1634591	281.8341556	11.65824309	4.944011996	177.5947875	177.2410016	12.58221083	309.081324	132.4403924	58.05313657	38.88442394	36.32577239	106.6067758	10.26509482	1.654595991	5.166974702	221.8567598	44.08196799	4.978081708	161.9579231	3.163398107	28.96296455	9.305164436	258.7183576	78.39360938	88.85547765	45.29671012	0	25.99168347	13.52064975	21.44110689	7.907423592	2.43185556	12.25939151	29.03396021	112.8658714	4.592861342	337.2473276	721.4713314	16.87114716	7.472932014	4.543468209	453.246091	78.97422375	7.805934103	313.462207	6.819524553	17.67624152	6.894469642	65.65390927	14.91414563	1815.647057	235.0517757	306.9104615
ENSG00000140396.13	1419.172496	3076.309811	1177.517614	1093.753267	1732.078859	1294.320761	1115.716562	3204.190561	988.8656787	1415.405082	1933.567272	2215.524905	524.5503834	2107.711996	782.5761789	1822.349644	1593.431048	1924.105125	1651.832578	2832.411694	1325.607153	1832.84282	4301.883178	4878.386699	1946.099635	3554.466182	3550.229629	1788.811674	1739.30342	1261.072231	4316.829495	1033.677013	3095.008914	1412.184184	1371.774116	4036.392885	1048.493885	1212.222209	1136.859251	2863.278362	3269.956847	936.1682971	1496.267942	1650.589663	2042.469364	1416.411502	1310.229349	2551.68287	1461.462478	1308.667511	2281.424426	1554.243366	5205.715215	1793.426159	2215.884264	1424.3021	1342.002747	1969.803004	1428.776356	1550.570415	1586.141712	991.292573	1040.060461	3297.211969	1357.631136	2077.4751	1945.361638	2529.815084	3477.542937	1926.95059	1229.844965	1919.209053	2611.817067	852.8458947	2271.625261	2243.646783	2841.373743	2694.199038	1264.245846
ENSG00000140398.14	527.8436678	268.3662055	315.1648129	1022.788843	1927.159413	252.0339636	81.02969441	279.3126641	152.3153041	136.6315889	444.7107415	453.5645405	346.7028249	281.7796786	224.8285155	298.8182372	265.5718414	463.3372957	75.99229777	244.6032101	528.6051857	239.7287853	169.1976351	103.0045136	1292.269261	88.96367713	116.2565892	730.8261135	771.2658714	868.5728264	86.83619541	592.3317716	65.73222727	517.4415329	126.856854	168.8153039	416.9207967	710.1386841	120.6148641	454.1865994	591.987673	411.7795921	481.1231934	536.2105154	233.9392223	406.4966567	144.8148228	259.5106971	2156.64463	135.2921968	429.8683919	209.4972843	580.7886857	103.9667339	94.64454824	827.7798766	608.8716166	571.4860566	424.6207424	1195.88528	119.6378237	732.5613841	324.3752922	929.3342607	84.35573581	1610.416849	357.4194991	226.2496962	151.2557167	288.8195618	577.5046966	80.86007684	437.6393591	385.400853	224.7680894	454.8814417	1393.904692	438.2638686	103.4766923
